"gene"	"Old.Resolving-Mac.D4_2"	"Old.Inflammatory-Mac.D4_3"	"Old.Resolving-Mac.D4_3"	"Old.Inflammatory-Mac.D4_2"	"Old.Inflammatory-Mac.D4_1"	"Old.Resolving-Mac.D4_1"	"Old.FAPs.D4_1"	"Old.FAPs.D4_2"	"Old.FAPs.D4_3"	"Old.MuSCs.D4_2"	"Old.MuSCs.D4_1"	"Old.ECs.D4_1"	"Old.ECs.D4_3"	"Old.ECs.D4_2"
"ENSMUSG00000036560"	0.33323	0	0	0	0.46392	0.535665	3.464687	2.492083	3.413145	9.740045	7.861058	0	0	0.638847
"ENSMUSG00000036578"	0	0.057044	0.727903	0	0	0	0.683944	0	0.985636	2.184415	1.519445	0	0	0.364406
"ENSMUSG00000036634"	0	0.080853	0.183006	0.688573	0.401796	0.469858	0	0	0	0.683007	1.257828	0.01605	0	0
"ENSMUSG00000036751"	49.587578	23.728931	47.869419	38.036221	52.348782	28.445112	44.026913	14.940105	36.489315	34.845646	19.138	9.113389	18.123749	25.051435
"ENSMUSG00000036826"	0	0	0	0	0	0	0	0	0	0	0.256893	0	0	0
"ENSMUSG00000036854"	1.157684	0.764898	0.88955	0.721396	0	5.66741	1.647196	0.228707	1.501317	11.687651	11.370654	2.915979	3.805493	5.008584
"ENSMUSG00000036882"	0	0.082242	0.072423	0.069483	0	0.199148	1.050832	1.2007	1.114274	0.884727	0.459236	0.315362	2.380674	0.570841
"ENSMUSG00000036931"	75.296661	18.720461	79.624008	69.985176	109.539932	69.237244	1.510307	0.141878	1.030975	1.645511	0.573396	0.569951	4.776196	4.468133
"ENSMUSG00000036955"	5.507193	3.774183	5.70651	7.600344	7.129408	6.46685	10.369692	4.49986	12.910493	6.85307	8.178963	3.028066	6.781167	7.657897
"ENSMUSG00000036989"	6.856067	3.276368	5.460612	9.561572	18.312706	9.715096	14.003451	6.238638	15.825794	12.240957	15.410935	11.087677	23.149948	17.871229
"ENSMUSG00000037020"	3.073103	2.85824	7.01234	5.212789	4.919649	4.173809	1.547068	0.595643	1.432648	3.447425	0.586052	0.873993	3.57131	3.359555
"ENSMUSG00000037171"	0	0	0	0	0	0	0.649373	0.296382	0	0	0.267805	0.881532	1.051992	0.470969
"ENSMUSG00000037202"	0	0	0	0	0	0.395613	0.224831	0	0	0.420131	0.828951	0.479894	2.695281	2.70342
"ENSMUSG00000037239"	1.714542	0.813124	1.843016	0	2.261446	1.851979	3.469888	1.410172	4.700536	5.502752	2.078992	0.908908	5.596838	7.595375
"ENSMUSG00000037440"	0	0	0	0	0	0	0.724496	0.280649	1.269857	0.350727	0.812246	0	0	0
"ENSMUSG00000037608"	64.182999	21.150291	59.7953	47.28093	75.249382	46.767017	69.955994	31.421387	80.075974	71.112701	59.235134	27.479191	60.027264	63.280281
"ENSMUSG00000037640"	0	0.366888	1.125464	1.912409	1.343299	2.221447	4.423974	1.297796	4.530266	2.724048	2.647237	1.221722	2.970532	2.060802
"ENSMUSG00000037664"	0	0	0.454199	2.752551	7.508179	3.797133	7.16552	6.757645	11.680716	5.924508	6.17695	22.42659	11.150224	2.967498
"ENSMUSG00000037772"	14.035031	8.635768	14.378964	13.040472	13.852297	17.052465	16.026539	10.332573	13.360577	16.699207	9.999292	3.010168	4.60155	7.540391
"ENSMUSG00000038214"	3.952553	0.783436	2.977319	2.575436	2.199347	0.913535	3.699852	2.027429	3.530468	5.089297	1.713677	0.579182	1.306199	1.57281
"ENSMUSG00000038240"	1.494355	1.379653	2.255038	2.625609	3.31705	2.184466	2.451474	0.5995	3.438475	2.835175	2.465183	1.496215	2.18152	3.083589
"ENSMUSG00000038292"	0	0	0.030823	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000038296"	0	0	0	0	0	0	0.679382	0.440776	0.50956	2.806712	4.142594	8.511756	16.656601	11.751991
"ENSMUSG00000038332"	7.846614	7.077021	13.925638	21.711056	14.743626	20.266462	6.997947	3.789514	9.13228	3.703454	6.740745	4.056566	4.950527	5.005724
"ENSMUSG00000038387"	8.010669	2.898002	8.404245	5.087807	18.834042	7.898335	37.186867	18.264879	35.265015	27.125231	37.032532	26.281843	37.407681	31.709282
"ENSMUSG00000038481"	9.623842	5.723198	13.426786	11.599581	23.297379	11.361976	8.925767	4.355522	8.807117	6.653469	4.135096	5.758101	14.174186	9.256535
"ENSMUSG00000038563"	4.815328	2.378989	5.036922	3.963953	5.873927	3.993558	8.985131	4.319673	8.093757	8.180024	3.912421	1.386682	4.04194	5.523419
"ENSMUSG00000038611"	14.151173	3.939038	14.608655	9.397424	34.912243	13.052055	17.83383	6.51541	18.247252	12.193608	7.710854	6.932415	16.922974	12.483891
"ENSMUSG00000038624"	0	0	0	0	0	0	0	0	0	0	0	4.387317	3.107743	5.361866
"ENSMUSG00000038670"	0	0.014809	0	0.358489	0.313612	0.739402	0	0.074447	0.265481	0.467002	0.233588	0.096793	0.628644	0
"ENSMUSG00000038763"	0	0	0	0.09985	0	0	0.855327	0.222241	0.904461	0.590482	1.092209	0	0	0.10534
"ENSMUSG00000038774"	49.658707	10.366231	31.677361	26.055828	63.879162	25.562828	41.018227	12.790735	37.39658	19.042582	12.824098	7.83607	22.433603	22.841604
"ENSMUSG00000038797"	0.933027	0.375077	0.635077	0.628643	0	0.795441	1.9029	1.633239	1.710044	1.808762	2.973784	0.299648	1.382829	0.961578
"ENSMUSG00000038822"	2.194564	1.590359	3.497869	3.305964	3.147124	3.932288	7.101966	2.571452	5.987557	4.885955	4.410853	3.197622	6.598614	5.780734
"ENSMUSG00000038943"	3.528648	2.014205	2.644379	4.436575	3.430848	4.685643	16.22156	6.854721	17.026665	23.062735	3.512195	1.014528	22.582378	12.574447
"ENSMUSG00000039018"	3.178385	1.610275	2.795571	2.626363	5.891233	3.218422	4.274198	1.3019	2.218315	3.396981	1.522478	0.660756	1.297729	4.129474
"ENSMUSG00000039089"	4.892752	1.42034	3.456923	2.883989	5.574729	2.557188	6.360419	3.498006	9.568082	6.139446	6.258916	2.116032	7.148837	4.472574
"ENSMUSG00000039166"	6.361316	3.469022	6.90684	13.034726	8.773168	8.045879	11.771371	3.220617	8.957119	7.137823	15.788941	7.572303	10.85014	5.224098
"ENSMUSG00000039187"	0	0.485618	0.405832	0.757805	0.900581	0.701606	3.5488	1.103168	3.006742	2.837564	0.680934	0.324731	1.790367	2.003484
"ENSMUSG00000039194"	0	0	0.053835	0	0	0	0.973496	0.139879	0	0.808149	0	0.094913	0.315712	0
"ENSMUSG00000039232"	7.66847	1.590617	4.869137	2.650409	10.432796	0	3.140494	1.550086	2.107265	1.848922	1.187468	0.579393	0	2.612808
"ENSMUSG00000039236"	10.078271	0.84275	7.615355	3.513375	33.041908	3.515952	9.010034	4.163645	11.274137	1.758736	1.557923	2.027314	3.475743	3.359581
"ENSMUSG00000039480"	6.111482	3.633081	7.93659	7.023831	11.42749	5.859306	3.644082	2.656269	9.734698	4.943932	5.648869	3.46598	7.068166	8.435052
"ENSMUSG00000039497"	26.240215	13.488397	36.680649	40.255142	38.274498	37.936485	48.583141	17.835249	44.422363	6.207095	6.183515	0.187415	0.643849	1.361262
"ENSMUSG00000039728"	0	0	0	0	0	0	0.027391	0	0	0	0	0	0	0
"ENSMUSG00000039835"	0	0	0	0	0	0	7.840486	2.890182	9.002622	5.100235	2.335059	1.57065	11.180396	7.222811
"ENSMUSG00000040021"	15.995022	5.283279	14.301167	10.588108	18.344076	9.646593	19.133648	9.128509	24.47637	18.142298	11.256105	5.989922	14.241501	11.423759
"ENSMUSG00000040136"	0.010386	0.001665	0.047225	0	0	0	0.462527	0	0.002351	0.615612	1.039954	0.059087	0.18398	0.100727
"ENSMUSG00000040148"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000040189"	0.149321	0.047054	0.428586	0.591548	0.284432	0.572343	2.243119	1.06906	1.184627	1.187464	0.753167	0.015855	0.322581	0.10753
"ENSMUSG00000040268"	20.717247	10.716545	16.041842	30.722754	34.33596	27.864643	15.286592	9.192123	17.796583	24.014811	14.398716	12.939178	54.052311	32.437744
"ENSMUSG00000040298"	0	0	0	0	0.020837	0	0.008495	0.008495	0	0.424108	0.017791	0.020718	0	0.084027
"ENSMUSG00000040390"	1.057248	0.358393	0.901928	0.80828	0.697694	1.77252	3.000363	1.538496	3.83647	1.828809	1.767071	0.654211	1.413246	1.84275
"ENSMUSG00000040424"	0	0.197253	0	0.839098	0.780588	0.601902	1.947681	0.575292	0.91662	1.026414	0.399634	0	1.710687	0.815547
"ENSMUSG00000040466"	10.96112	15.224092	20.855707	20.86618	18.513306	29.862619	16.278511	6.082089	8.270665	6.416003	2.919057	1.789489	2.562426	4.388038
"ENSMUSG00000042055"	7.206385	4.235417	7.525888	10.856307	12.659238	11.223014	8.670602	4.419363	9.184766	5.478149	5.086503	4.884388	10.744967	7.027016
"ENSMUSG00000042246"	0	0	0	0	0	0	1.865896	0.793299	1.385135	1.448457	0.897849	0.069311	0.138845	0
"ENSMUSG00000042308"	8.979136	3.697749	7.466701	5.05937	10.417492	5.45622	7.32297	2.633787	7.408707	10.090479	5.324651	3.597642	7.834404	9.393134
"ENSMUSG00000042675"	10.984753	5.641472	10.248698	25.307873	30.812553	28.973665	17.765202	6.766993	21.206041	8.062119	16.827238	7.892695	13.507318	5.449675
"ENSMUSG00000042797"	0.213915	0.049388	0.035508	0.454397	0.121356	0.166373	1.055508	0.298988	1.235129	1.23196	0.649586	1.427643	2.523698	1.845779
"ENSMUSG00000042831"	4.710282	1.86843	5.647104	3.8646	5.682751	4.454413	3.724386	2.136973	3.593041	3.974442	5.486679	3.265084	4.431302	5.509784
"ENSMUSG00000042978"	4.061713	0.833437	2.080627	0.738227	2.066356	0.770174	1.085321	0.492927	1.883881	2.519152	1.698578	0.306493	0.786098	0
"ENSMUSG00000043456"	0	0	0	0	0	0	0	0	0.086104	8.239484	3.333814	0	0	0
"ENSMUSG00000043671"	0.768913	0.643599	1.403793	0.828166	0.867343	1.106362	7.836503	2.779267	6.52326	3.760137	6.765285	1.691988	2.375847	1.729058
"ENSMUSG00000044139"	0	0.230401	0.531372	0	0	0.722895	0.692491	0.266853	0.534817	0.258952	0.65174	0.475188	0.90064	0.752193
"ENSMUSG00000044430"	0	0	0	0	0	0	0	0	0	0	0.136539	0	0.048377	0.324895
"ENSMUSG00000044453"	0.095644	0.110904	0.041806	0.470131	0.152345	0.701216	0	0	0	0	0	0	0.005206	0
"ENSMUSG00000044465"	3.304427	1.608582	2.796654	1.217633	1.318539	3.050177	5.520242	1.186975	4.444128	3.389705	4.621186	2.95307	5.104529	2.768897
"ENSMUSG00000044475"	4.222065	2.009587	4.974336	6.386944	9.044711	5.477211	7.824562	3.332515	8.161379	3.260896	3.387573	1.824122	5.658877	5.036749
"ENSMUSG00000044701"	0	0.273935	0.678846	0.706786	4.858813	1.231961	0	0.611777	0.60387	0	0	0	0	0
"ENSMUSG00000044702"	0.912198	0.744028	1.670793	2.029832	1.108833	2.707916	0.702376	0.473808	0.977093	1.601124	0.605116	0.401054	1.123645	1.775746
"ENSMUSG00000044737"	0	0	0	0	0	0	0	0	0	0	0.015506	0.071331	0.076011	0.065241
"ENSMUSG00000044786"	242.423752	48.478016	179.502365	183.746536	299.016113	187.790024	69.927338	31.121557	82.153587	58.215252	137.209	42.936298	67.314384	57.529713
"ENSMUSG00000045114"	0	0	0.002828	0	0	0.053991	0.430901	0.601358	2.215471	0.121262	0.809594	0.040988	0.174335	0.156582
"ENSMUSG00000045555"	0	0	0	0	0	0	0	0.094601	0.759124	0	0.361382	0	0	0
"ENSMUSG00000045639"	0.66923	0.434092	0.805715	1.784513	0	2.102107	3.519333	1.193728	2.629128	2.673308	2.676207	2.129201	3.295504	1.639732
"ENSMUSG00000045948"	4.24632	1.216093	2.073426	2.001045	5.118608	3.366425	5.582317	1.751076	4.106553	5.191594	1.398215	0.582178	1.646188	4.418719
"ENSMUSG00000045989"	0	0	0	0	0	0	0.80059	0	0	0	0	0.148248	0	0
"ENSMUSG00000046058"	0	0	0.220385	0.158969	0	0.519449	2.528888	1.61296	2.912251	2.25084	1.632392	1.073646	1.348173	2.590089
"ENSMUSG00000046182"	0.172694	0	0.121333	0.080707	0	0.26707	0.793464	0.319962	0.527697	0.425845	0	0	0.357394	0.320261
"ENSMUSG00000046185"	3.784016	1.701706	4.191873	4.115985	3.372036	3.707436	3.254688	2.029042	3.688843	2.47461	2.727827	1.87859	4.099717	2.749437
"ENSMUSG00000047084"	1.913721	1.294299	2.301169	3.270911	3.492115	3.176193	4.211852	1.362257	2.595936	5.465571	2.719605	2.875177	3.731255	4.736089
"ENSMUSG00000047248"	5.537948	2.735765	4.938529	8.299364	15.223936	10.131316	5.698991	2.795526	4.418088	7.604613	5.857559	3.885369	10.379998	5.87705
"ENSMUSG00000047514"	18.01416	6.091692	15.577337	15.414238	19.913977	17.161406	26.815126	10.581114	26.723728	12.259379	12.376458	6.600268	17.024998	11.972425
"ENSMUSG00000047554"	5.690904	2.813101	5.244611	4.599917	7.974042	5.913878	7.759412	5.052729	10.807225	7.993736	4.555002	2.253328	3.880333	6.638288
"ENSMUSG00000047648"	14.26082	4.311409	9.043609	12.444579	12.988427	9.808348	23.952534	9.633735	23.667208	14.974606	13.582853	4.767954	13.053062	11.741645
"ENSMUSG00000047712"	0	0.1151	0	1.563965	0.637098	1.116789	8.466448	4.619152	8.14935	1.610148	0.736881	0	0	0
"ENSMUSG00000047721"	11.42053	6.190442	13.76756	8.659716	11.743331	10.288858	5.62042	4.129541	8.403172	7.603325	1.893888	1.335749	3.047409	8.421165
"ENSMUSG00000047730"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000048078"	0.089407	0.098555	0.16529	0.302682	0.057153	0.214407	0.423968	0.520166	0.826975	1.08111	9.362552	0.004943	0.238217	0
"ENSMUSG00000048170"	23.011108	9.517002	26.398262	16.870632	33.563271	19.08787	18.537537	8.695552	13.483005	21.858786	10.267053	8.777954	19.915545	18.836094
"ENSMUSG00000048236"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000048377"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000048677"	14.494211	13.471548	23.098785	28.417051	18.362764	29.046413	8.582714	3.327809	5.481248	4.740165	4.890093	2.220054	5.244322	3.406433
"ENSMUSG00000048756"	15.099749	5.85516	15.06354	25.597683	28.619545	24.697351	20.611816	9.526797	25.22043	12.523533	19.155329	5.705707	12.982409	7.470126
"ENSMUSG00000048787"	6.839319	1.780047	3.616702	3.037808	4.614458	2.452385	17.410881	7.761422	18.11801	4.762164	5.156372	2.618699	8.786838	8.938105
"ENSMUSG00000048921"	0.206914	0.147187	0.388089	0.246984	0.691499	0.404337	0.741413	0.268192	0.8091	0.427779	0.437459	0.631078	0.771235	0.631759
"ENSMUSG00000048965"	0	0.20976	0	0	0	0.731407	0.562362	0	0.941465	0.296385	0.075521	0	1.315838	1.580585
"ENSMUSG00000049091"	15.214211	8.435018	11.367764	8.601328	14.967483	9.078051	3.450227	2.227494	3.778071	8.462909	3.238399	1.268969	3.789663	4.43553
"ENSMUSG00000049421"	8.586195	2.271554	4.807151	7.30863	5.222383	6.879825	38.1418	20.325823	39.454929	10.366755	9.062615	4.651154	18.71838	11.438883
"ENSMUSG00000049791"	0	0	0	0	0	0	18.48645	8.855442	18.391186	16.034742	26.320732	25.612141	35.288757	26.784288
"ENSMUSG00000050100"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050425"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000050994"	2.296867	0.575491	1.378411	1.252564	0.816117	0.764732	0.44258	0.12315	0.282126	0.041301	0.065576	0	0	0
"ENSMUSG00000051207"	0	0	0	0	0	0	0.420027	0	0.091611	0	0	0	0	0
"ENSMUSG00000051314"	0	0	0	0	0	0	0	0	0	0	0.066092	0	0	0
"ENSMUSG00000051457"	3.95302	0.374981	1.442711	3.769823	7.217438	2.575019	0	0	0	0	0	0	0	0
"ENSMUSG00000052396"	0	0	0	0	0	0	0.449341	0	0.529982	0	0	0	0	0
"ENSMUSG00000052512"	9.972962	16.928087	12.428623	8.864503	6.576811	9.481233	0.073425	0.041898	0.228096	14.021124	16.143139	1.41052	16.698071	15.994935
"ENSMUSG00000052572"	0.073534	0.129805	0	0.253329	0.754584	0.063035	2.612008	0.800538	1.585862	0.236424	0.575771	1.556989	1.576384	0.465906
"ENSMUSG00000052997"	23.019341	9.868849	22.442762	16.874762	22.800518	17.150696	25.788073	10.777436	24.911983	44.203617	29.400274	10.029687	19.132294	22.654106
"ENSMUSG00000053091"	2.596122	0.631538	1.287894	1.693004	1.365092	1.485502	3.041641	0.703967	2.908704	3.561787	2.219631	0.574339	1.169748	2.468323
"ENSMUSG00000053158"	47.959816	13.956143	37.765972	32.337006	61.888985	31.662119	10.641438	3.824452	10.863541	3.516665	1.937249	5.205826	16.426813	16.976366
"ENSMUSG00000053291"	16.334888	5.92897	16.063597	10.502863	19.582144	13.024013	13.147402	6.439105	10.669462	6.675932	4.628332	5.075282	11.112219	6.951196
"ENSMUSG00000053522"	0	0	0	0.217549	0	0	2.101118	0.360567	2.01261	0.589798	0.526016	0	1.341099	0.925183
"ENSMUSG00000053877"	30.087538	10.343647	33.211994	27.717859	32.783714	15.987429	32.810154	12.111184	35.444897	31.002142	26.985109	10.442197	29.207949	19.284809
"ENSMUSG00000053898"	22.169333	11.655031	25.200563	20.990986	30.433884	22.459896	41.936901	15.107583	44.827454	34.177853	29.267044	15.086209	31.808144	24.278351
"ENSMUSG00000053964"	0	1.316036	2.298431	1.552021	0.726342	1.431313	12.877491	2.341144	8.937903	8.802481	8.824304	3.415882	12.894737	3.433484
"ENSMUSG00000053985"	0	0	0	0	0	0.56744	1.373125	0.405154	1.322292	1.383764	1.875	0.518737	0.986727	0.795722
"ENSMUSG00000054046"	0	0	0	0	0	0	0	0	0	0	0	0.031931	0	0
"ENSMUSG00000054083"	0	0	0	0	0	0	0.92907	0.34209	2.521627	1.381371	1.534777	2.554329	6.222867	5.614006
"ENSMUSG00000054612"	0.168317	0.202862	0.224135	0.601124	1.318848	1.27653	2.409412	1.017611	2.567599	0.967394	0.74874	0.514107	1.918687	2.472538
"ENSMUSG00000054672"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000054808"	38.310932	20.51853	37.36301	23.308369	32.248196	24.484493	60.832817	25.703531	57.49683	101.380989	82.038795	49.877171	121.287903	139.393448
"ENSMUSG00000055026"	0	0	0	0	0	0	0	0	0.004156	0	0	0	0	0
"ENSMUSG00000055200"	1.093536	0.867377	3.051745	0	3.700447	1.853085	2.872303	1.562748	2.815969	2.616108	2.183928	1.605962	3.458722	4.188262
"ENSMUSG00000055320"	0	0.006838	0.028241	0.170055	0	0.497002	61.676006	30.913986	80.998581	42.249741	28.486259	6.045183	18.338497	18.926449
"ENSMUSG00000055409"	0	0	0	0	0	0	0	0	0	0	0.097726	0	0	0
"ENSMUSG00000055978"	0.330958	0.014646	0.498791	0	0	0	0.522737	0.278362	0.422166	0.625704	0.423898	2.645651	18.436743	16.783646
"ENSMUSG00000056592"	1.212934	0.525115	0.645899	3.649554	2.422975	2.711848	0.735656	0	0.596419	1.094563	0.936887	0.237502	0.257651	0.381049
"ENSMUSG00000057092"	0	0	0	0.065465	0.112978	0.139937	4.464708	1.141913	0.861483	2.809243	4.000356	0.329138	0.193343	0
"ENSMUSG00000057176"	0.561721	0.218984	1.107333	1.983409	1.308246	0.975376	3.508089	2.089543	4.503542	1.973647	0.440827	0.29188	2.508939	0.891714
"ENSMUSG00000057706"	0	0.509579	1.428736	1.305998	1.375789	1.47432	12.225715	6.425509	16.851164	6.594012	1.283786	1.276458	5.700516	2.154514
"ENSMUSG00000058420"	0	0	0	0	0.224356	0	1.816308	1.153399	2.335572	0.508504	0.61529	0	0	0
"ENSMUSG00000058454"	3.74013	1.727981	3.155984	4.768993	4.930379	4.160261	2.737207	1.820539	1.86876	5.07878	2.91518	0.763638	2.486017	3.416284
"ENSMUSG00000058743"	0	0.027093	0	0	0.274865	0	0.487685	0	0.291564	0.399672	0	0	0	0
"ENSMUSG00000058761"	7.073819	3.002651	10.693317	9.214821	10.805089	8.694726	5.843585	2.351614	5.093332	5.202813	4.983019	3.081716	6.704626	9.318629
"ENSMUSG00000058806"	0	0	0	0	0	0	0.047822	0	0	0.569233	0.068949	0.197601	0.317375	0.389813
"ENSMUSG00000059263"	23.638996	8.233728	20.008015	18.548428	26.714178	17.895857	33.586742	13.583184	32.898144	24.616598	17.494827	9.662329	22.502195	21.83762
"ENSMUSG00000059554"	0.475641	0.464837	0.795136	2.120111	1.618499	4.017944	3.597466	1.009174	1.521328	1.332631	1.071292	0.29961	0.926524	0
"ENSMUSG00000059772"	1.692759	0.817686	0.82176	2.166724	4.680266	1.940394	0.74349	0.248742	1.140157	2.196277	3.383756	1.667336	1.932037	2.8352
"ENSMUSG00000059891"	0	0	0	0	0	0	1.794492	0.674804	1.476504	0.273492	0.244652	0	0.341605	0.230871
"ENSMUSG00000059901"	0	0.018731	0	0.150473	0	0	2.820959	1.50309	4.715962	6.708749	1.346495	0.050607	0.196616	1.278825
"ENSMUSG00000059981"	5.58606	3.429789	8.441415	8.830483	10.967939	8.645526	9.442216	3.996381	8.060265	12.052814	8.405638	14.361757	28.293928	24.194809
"ENSMUSG00000060402"	0	0	0	0	0	0	0.109357	0	0	0.393144	0.769606	0	0.069054	0
"ENSMUSG00000060791"	86.826172	16.743004	75.165771	62.582245	97.784065	58.387333	0	0.575174	0.210519	0	0.569744	0.598792	7.452148	1.849899
"ENSMUSG00000061983"	325.014587	119.934853	278.816772	369.493896	348.376465	348.270691	799.138367	275.777496	618.494141	384.126587	115.746735	70.385025	163.129272	269.263062
"ENSMUSG00000062017"	0	0	0	0.102862	0	0	0	0	0	0	0	0.032883	0.066916	0
"ENSMUSG00000062444"	0	0	0	0	0	0	0	0.044339	0.24572	0.313608	0.88096	0.018693	0	0.132043
"ENSMUSG00000062785"	0	0.057535	0	0	0	0	0	0	0	0.084567	0.162719	0	0	0
"ENSMUSG00000063317"	6.843545	1.903672	5.740794	3.537384	4.122996	3.467691	3.945472	2.146044	5.178953	6.942116	2.948444	2.730206	7.805153	7.950528
"ENSMUSG00000063801"	1.617042	1.287928	2.04261	2.134873	3.613927	1.970775	3.714923	0.918476	3.141196	2.837456	1.916929	1.094641	2.498289	2.476264
"ENSMUSG00000063804"	0	0	0	0	0	0	0	0	0	0.135012	0	0	0	0
"ENSMUSG00000063808"	2.457494	1.375202	3.146623	2.72686	4.67682	2.75414	2.317906	1.411545	3.369593	4.656473	4.413449	1.790758	3.240597	3.223645
"ENSMUSG00000063931"	24.403881	12.584038	32.529396	21.186901	22.800425	25.937761	9.10915	3.418484	8.155165	9.652989	4.446012	1.930081	5.040486	4.70538
"ENSMUSG00000064023"	0	0	0	0	0	0	0	0	0	4.035839	0.503702	1.014405	0.649297	0.861982
"ENSMUSG00000064307"	1.315143	0.491634	0.280854	3.80943	0.784267	1.534892	3.225777	1.831342	1.152581	0.586238	1.017367	0.286441	1.040132	1.794317
"ENSMUSG00000066197"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000066568"	39.836189	12.938364	30.244026	20.946369	34.72242	24.029251	27.199041	11.517302	26.807934	27.777048	22.318914	13.284374	26.948965	24.416302
"ENSMUSG00000070427"	5.508381	6.960087	8.309955	51.296024	62.622292	29.331003	11.940948	4.766715	12.434411	4.745814	5.318548	3.361194	10.629945	10.093755
"ENSMUSG00000070527"	0	0	0	0	0	0.018137	0.085332	0.205447	0.373759	0.178441	0.148272	0.088923	0.581925	0.15341
"ENSMUSG00000070570"	0.00117	0	0.060641	0.61134	0.028595	0.096891	1.015719	0.341267	1.411631	0.000278	0.204066	0	1.017683	0.239618
"ENSMUSG00000071317"	0	0	0	0	0	0.118219	0.023265	0	0	3.491512	2.188921	0	0	0.777127
"ENSMUSG00000071324"	0	0.100673	0.067125	0.876016	0	0.641779	0.261429	0.321382	2.960585	0.288922	4.218149	0.054789	0	0
"ENSMUSG00000074121"	0	0.147284	0	0	0	0.83513	0	0	0	0	0	0	0	0.503109
"ENSMUSG00000074141"	0.685107	0.695918	0	1.569791	0	1.764561	3.099015	1.192352	7.018229	2.169025	1.477798	0.052466	6.201617	1.910298
"ENSMUSG00000074170"	0	0.07361	0.210948	0	0	0	7.561632	3.42811	8.399384	1.646639	2.202878	0.341169	0.57303	0
"ENSMUSG00000074211"	1.070181	0.530881	1.185216	0.737374	0.641198	1.083856	1.407686	0.590864	0.435068	1.639588	0.976187	0.668885	0.570189	1.313893
"ENSMUSG00000074218"	0	0.940681	1.372229	1.112559	0	0.393553	0.402006	0.328312	0	1.274535	1.432347	0.380853	1.375287	0
"ENSMUSG00000078566"	8.868608	6.278893	10.486034	7.497437	10.013621	7.748911	25.330776	6.842954	17.747675	6.142395	2.027229	4.974484	6.193258	6.649428
"ENSMUSG00000078671"	47.202423	13.014287	47.999569	52.625198	86.093964	47.564571	30.364126	12.591154	27.749403	30.05654	28.106649	13.377952	34.499268	29.755764
