"gene"	"Young.Resolving-Mac.D2_2"	"Young.Resolving-Mac.D2_3"	"Young.Inflammatory-Mac.D2_3"	"Young.Resolving-Mac.D2_1"	"Young.Inflammatory-Mac.D2_1"	"Young.Inflammatory-Mac.D2_2"	"Young.FAPs.D2_1"	"Young.FAPs.D2_2"	"Young.FAPs.D2_3"	"Young.MuSCs.D2_1"	"Young.MuSCs.D2_2"	"Young.MuSCs.D2_3"	"Young.ECs.D2_1"	"Young.Neutrophils.D2_1"	"Young.ECs.D2_2"	"Young.Neutrophils.D2_2"	"Young.Neutrophils.D2_3"	"Young.ECs.D2_3"
"ENSMUSG00000003348"	19.662638	22.39572	21.11939	11.644781	20.545637	9.033738	8.715675	11.796793	11.630413	2.437978	6.120901	7.177986	9.95725	31.758753	3.07589	49.671074	57.479401	0.670372
"ENSMUSG00000003484"	84.688011	97.568298	64.824486	38.516891	50.158279	18.605581	0	0.102039	0	0	0	0	0	86.603752	0	127.446388	181.605103	0
"ENSMUSG00000003573"	1.656247	3.321351	1.822407	4.536108	6.574821	1.961415	4.30753	7.019701	4.703803	1.493266	5.408351	6.859667	7.68596	2.172985	4.600903	3.802594	1.039407	1.507364
"ENSMUSG00000003812"	26.931799	27.70583	48.248276	20.952959	23.181849	12.215632	2.615483	2.626829	1.925089	1.193496	2.646206	3.477888	5.406427	13.266749	2.156581	26.546656	18.161858	0.60136
"ENSMUSG00000003813"	38.727543	35.446507	27.854763	21.730606	39.388786	14.160501	35.138493	34.683113	31.660843	13.893143	23.978483	25.841736	23.831486	13.580289	11.90377	22.66617	20.77648	6.622703
"ENSMUSG00000003814"	137.167633	149.767395	149.625641	110.699783	234.605682	64.073799	306.610596	366.661591	334.175873	43.30389	54.697273	81.201591	76.868317	82.616089	44.168968	122.125397	120.304588	17.886183
"ENSMUSG00000003848"	1.843808	3.347103	3.11976	2.691321	4.895101	0.598695	6.80196	7.684811	7.796916	4.004105	6.662515	5.091922	4.626038	0.61182	1.019783	2.448602	1.023507	0.392953
"ENSMUSG00000003849"	0	0.279075	0.613568	0	0.740966	0	3.07118	2.696549	2.010267	0.804585	0.677004	1.691421	6.057088	0.734501	0.6002	0.772692	0.527623	0.60831
"ENSMUSG00000003923"	4.583783	3.552488	3.653892	2.749634	4.308812	1.577536	4.452304	4.886897	7.818141	3.814751	10.057818	8.02028	5.965194	1.307157	1.599479	1.367399	1.549402	0.821206
"ENSMUSG00000004319"	6.149514	9.216848	9.617306	8.179983	7.713286	3.387722	1.548501	1.810897	2.742294	4.239109	7.699258	7.991335	9.429896	6.126353	6.066762	9.019164	7.805964	2.138211
"ENSMUSG00000004359"	5.794542	5.911246	10.689278	8.882715	2.594123	2.05162	0	0	0	0	0	0	0	0.069097	0	0	0	0
"ENSMUSG00000004383"	1.117278	1.861069	1.665674	1.789095	0.886939	0.992676	8.374724	10.444928	11.338204	4.682573	13.713333	17.830311	8.757687	1.991773	3.129706	1.300385	1.427292	1.376446
"ENSMUSG00000004565"	9.288677	10.319345	10.009809	5.355168	4.736346	3.273567	4.217238	5.320889	1.915578	2.403223	6.188741	6.491431	17.685007	5.726644	10.052307	8.755513	8.250284	4.865142
"ENSMUSG00000004567"	21.34738	22.654219	27.073244	22.142204	15.581981	7.82628	5.066983	7.584201	8.248386	2.316731	11.112739	8.469241	13.419165	22.649282	8.729909	39.255192	36.08371	3.165804
"ENSMUSG00000004626"	31.820765	24.781155	32.451241	27.351715	30.342924	14.715065	0	0.058235	0.066654	0.238354	1.283643	0.523809	0.467642	29.874815	0.10342	33.719147	40.393585	0.073506
"ENSMUSG00000004630"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000004637"	3.989438	4.396223	4.759178	3.2565	2.717061	0.975476	2.818106	4.56134	3.442107	1.262491	5.052375	4.571297	6.481756	3.057152	3.306505	4.700725	4.973964	1.074908
"ENSMUSG00000004665"	15.122809	16.344746	10.948253	7.946354	24.606258	4.745348	14.596232	15.723449	22.315538	3.333037	12.621012	14.904563	15.567451	12.384974	8.143466	23.893341	23.338701	2.690705
"ENSMUSG00000004667"	10.272453	14.152838	13.552963	10.073466	10.226326	4.054207	18.77422	17.77228	18.720968	6.484306	7.855839	12.773043	11.900301	8.148839	5.521186	12.713786	15.008114	2.009987
"ENSMUSG00000004677"	44.158947	55.00399	53.623508	43.578762	53.664951	20.511417	20.310362	25.217466	22.02783	6.011094	12.138393	13.67566	16.541704	51.811123	7.646138	79.539474	86.432114	2.841736
"ENSMUSG00000004929"	3.02273	1.842086	1.88913	1.969849	1.572777	1.082821	8.634919	8.992684	13.34881	4.474535	6.721717	8.105896	2.285483	0.401733	1.206414	1.932656	0.896958	0.371127
"ENSMUSG00000004931"	3.787663	3.032168	4.198331	4.927155	9.4287	1.837267	10.761569	11.358167	7.288918	2.832975	5.223464	5.864099	8.948148	3.25045	2.399804	7.521143	8.522954	0.904019
"ENSMUSG00000004933"	3.182497	7.083633	4.806731	5.448707	4.034841	1.936107	0	1.085559	0	0	1.230545	1.12898	0	1.762281	0	3.845021	2.620197	0
"ENSMUSG00000004934"	6.122828	8.148344	5.308517	3.303456	7.759024	3.096336	2.911714	4.851013	6.275271	2.155337	6.068853	3.320397	7.526922	5.115935	2.894539	11.271661	9.758013	1.058802
"ENSMUSG00000004939"	0.382728	1.14621	0	0.337389	0.87755	0.587428	2.025468	3.581484	3.382609	0.994008	1.849436	4.122765	6.511362	0	0.214251	0	0	0.26846
"ENSMUSG00000004994"	4.059407	6.427042	4.893513	3.843081	3.427908	1.944975	1.93515	2.079701	1.557196	1.373826	2.275052	2.005392	4.11711	3.500559	1.446445	3.757689	5.08862	0.900037
"ENSMUSG00000004996"	1.329582	3.19006	2.653152	2.436858	3.740991	0.995624	4.38308	5.420569	6.141159	2.266962	3.15627	2.608148	3.340382	0.672116	1.592872	1.873044	0.962147	0.486315
"ENSMUSG00000005142"	118.859032	117.667366	152.666855	123.420242	80.895927	59.427158	8.058661	9.59788	8.996773	2.644162	6.393918	6.461963	14.477566	63.280708	7.840481	91.517288	105.604492	2.927307
"ENSMUSG00000005150"	5.347655	3.363922	6.250967	3.819068	6.220687	2.154109	3.135861	6.732736	4.773654	2.056274	4.544452	7.401803	5.737515	2.164696	1.901673	3.877862	5.060874	0.938512
"ENSMUSG00000005161"	62.471058	75.855751	54.082432	43.177052	59.477478	26.90197	59.681877	63.012794	70.629066	26.892551	44.855713	61.305386	74.333328	31.384045	48.906765	44.309532	77.527977	21.767775
"ENSMUSG00000005357"	0	0	0	0	0	0	0	0.393307	0.304035	0.026723	0	0.196159	0	0	0	0	0	0
"ENSMUSG00000005410"	0.913225	3.621933	4.45315	2.705821	3.180691	2.235024	14.060264	17.962788	23.974398	9.376944	5.632279	6.070377	3.008563	1.846832	2.17641	1.917851	1.831313	0.453274
"ENSMUSG00000005465"	0.445564	0.326846	0.447802	0.372149	0.20816	0	0.563863	0.974483	0.737056	0.119618	0	0	2.532818	0	0.364275	0	0.193833	0.256278
"ENSMUSG00000005469"	9.256157	10.26856	12.080043	11.203436	6.059017	6.349712	19.501797	22.436277	27.155489	7.618608	23.471033	26.269566	9.014696	5.175624	4.132488	8.088943	7.54628	1.763781
"ENSMUSG00000005481"	43.136032	54.60228	53.386089	30.158083	40.647999	19.267311	21.42457	23.385263	28.618675	13.20567	9.078935	12.65825	17.994457	76.646439	9.539556	104.965698	109.386116	4.292724
"ENSMUSG00000005483"	18.554646	19.19512	11.771502	12.083562	15.462835	4.652616	21.213989	20.023582	22.847673	7.425709	14.440876	22.150543	21.424189	17.793282	16.458864	21.448526	24.307821	7.608542
"ENSMUSG00000005534"	11.61028	12.747295	11.321565	8.402781	4.671577	4.586216	3.302441	3.7268	3.857447	2.390073	11.092264	11.572625	24.972126	11.829243	10.256952	16.509628	19.447906	3.141921
"ENSMUSG00000005540"	0	0.714086	0	0.073506	0.124438	0.147335	0.623212	0.133719	0	0	0	0.266362	0	0.195824	0.150646	0.426427	2.419208	0.033406
"ENSMUSG00000005682"	4.114535	7.511302	5.240414	3.918114	5.890305	1.860889	3.705892	5.07891	5.828197	2.111962	6.313307	7.808649	9.878594	7.342326	5.493099	9.929914	12.983689	2.000848
"ENSMUSG00000005698"	17.121729	18.534956	12.575389	12.804297	22.384525	6.981518	15.726829	17.504335	20.60778	12.138461	15.4607	21.608477	24.633018	18.229528	11.209475	24.507248	28.204172	4.753676
"ENSMUSG00000005705"	1.742587	0	0	0	0	0.350005	0.695132	0	1.525479	0	0.573502	0	0	1.651726	0.671849	3.023054	4.398558	0
"ENSMUSG00000005897"	3.80548	3.498621	5.095759	2.708837	2.840535	2.097283	3.125881	4.011704	4.159125	1.677665	5.148023	3.945757	3.97027	0.623937	2.23355	1.936151	0.428122	0.920379
"ENSMUSG00000006342"	1.162511	1.156528	0.904178	0.480509	0.771375	0.447045	6.642464	11.452084	6.129997	2.757338	3.897722	8.28773	2.261155	1.205078	0.314029	2.045697	2.061641	0.221514
"ENSMUSG00000006344"	1.799038	2.351544	5.892761	1.084442	0.509727	1.222641	8.062586	13.069088	6.552806	3.218046	3.985207	2.893192	0.378758	6.481034	0.76769	9.530838	23.914347	0.256592
"ENSMUSG00000006345"	0	0	0	0	0	0	0.521203	0	0	0	0	0	0	0.435199	0	0.340944	0	0
"ENSMUSG00000006362"	16.913536	14.13722	5.777396	3.320447	11.07394	2.846486	0.209815	0.086142	0.020494	2.588302	4.0294	8.399704	19.714928	0.841969	13.865626	0.998733	2.110076	6.672108
"ENSMUSG00000006498"	88.618813	96.662758	94.884277	98.550026	138.550674	31.111128	143.860977	160.795746	197.752014	59.929096	58.468609	72.901642	99.333817	51.020714	40.047611	84.499069	73.543221	18.569983
"ENSMUSG00000006567"	0	0	0	0	0	0	0	0.078463	0	0	0	0	0	0	0	0	0	0.022098
"ENSMUSG00000006585"	10.225246	13.303227	12.206358	6.207246	14.544726	4.079316	6.271225	8.088763	11.56655	6.559526	3.963706	5.437104	3.130736	6.074142	0.564982	8.521129	10.060898	0.16017
"ENSMUSG00000006589"	25.85273	32.278061	44.189434	27.143738	73.00692	16.757851	22.178963	26.659843	29.875593	8.817414	9.027949	12.157036	10.330887	18.77574	2.462715	31.500784	26.036039	0.938824
"ENSMUSG00000006731"	21.118855	28.366034	25.304667	17.302246	35.136848	7.634184	3.717031	4.665808	3.027058	0.380409	0.75754	0.609678	0.34464	29.23275	1.260627	41.039345	33.929729	0.187219
"ENSMUSG00000006732"	0	1.162721	0.811152	0.595109	2.031384	0.658062	6.324708	11.320977	7.028126	3.92938	3.983309	3.480091	1.504868	0	0.09007	0.759509	0.535204	0.186808
"ENSMUSG00000006736"	33.090591	30.388308	30.276939	20.546104	37.09911	14.258241	26.470175	32.38961	29.09334	5.801221	16.054773	18.671694	16.784828	7.978604	6.446478	10.898653	5.546336	3.304742
"ENSMUSG00000006764"	0	0	0	0.098825	0.072795	0.043221	0.263469	0.263493	0	0.038296	0	0	0	2.091981	0	0.471808	0.123326	0
"ENSMUSG00000007817"	47.681751	62.605228	64.409142	43.714645	81.576935	23.253244	17.600796	22.737549	22.556221	7.826729	19.33695	19.157057	57.261093	58.498581	21.004871	105.813049	84.52018	9.246979
"ENSMUSG00000007888"	0.109941	0	0	0.48144	0	0	4.448801	4.319618	2.315058	0.911524	6.838784	4.036704	0.285594	0	0.405531	0	0	0.102791
"ENSMUSG00000008129"	0.121952	0.452976	0.114105	0.238051	0	0.116039	0.225153	0.079215	0.143698	0.135289	0.113313	0	0.476723	0	0.033996	0	0	0.114402
"ENSMUSG00000008206"	0.203166	0	0	0.225912	0.074554	0.229387	1.294651	1.028389	2.4493	1.289147	1.995065	2.776497	7.112493	0	5.531243	0	0.011094	2.028804
"ENSMUSG00000008874"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000009092"	0.494928	0.939181	0	0.331484	1.132214	0.400674	0.441943	1.339383	0	0.158081	1.321019	2.307928	0.726068	0	0	0	0.360729	0
"ENSMUSG00000009093"	0	0	0	0	0	0	0	0.32604	0.39959	0	0	0	0	0	0	0	0.168234	0
"ENSMUSG00000009114"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025437
"ENSMUSG00000009292"	4.890742	8.079555	11.571339	9.043592	7.888946	4.009144	0	0.024649	0.021636	0.05867	0	0.001145	0	15.508461	0	17.337774	29.423115	0
"ENSMUSG00000009293"	8.184415	5.232901	8.838083	6.374293	9.863115	3.717498	10.034776	12.63815	11.190574	3.238795	8.522126	14.33693	14.164824	6.967426	4.823624	11.151325	9.087134	1.980735
"ENSMUSG00000009628"	0	0	0	0	0	0	0	0	0	0.190782	0	0	0	2.569578	0.196698	3.469114	4.854131	0
"ENSMUSG00000009681"	2.768294	4.725774	1.747571	2.254953	4.093515	0.494608	5.832927	8.352986	7.176687	3.48592	10.074316	16.474825	27.27548	9.163333	6.001535	19.82872	16.527643	2.100883
"ENSMUSG00000010154"	0	0	0	0.024254	0	0	0	0.073868	0.50184	0.184511	0.243852	0.404084	0	0	0.008931	0	0	0.005741
"ENSMUSG00000010435"	0	0	0	0	0	0	0	0	0	0.046859	0	0.035884	0	0	0	0	0	0
"ENSMUSG00000010936"	12.358935	19.329041	18.573208	12.823558	21.286535	8.836223	3.554807	4.728244	6.761952	3.90317	6.525374	7.360607	7.548007	13.594824	4.197933	22.543472	17.692749	1.525932
"ENSMUSG00000011832"	1.058138	1.34035	1.507417	2.054994	1.006929	1.167873	4.863905	5.806053	5.184052	1.188998	4.08967	3.854283	3.349161	0.860794	2.408389	0.98926	1.190784	0.999306
"ENSMUSG00000012405"	83.950119	87.224106	87.712196	70.404984	99.233055	35.631866	144.33548	130.223846	147.256866	48.79847	88.591301	103.157761	81.869461	26.777075	17.753483	37.059338	22.037905	6.821657
"ENSMUSG00000012519"	11.232566	9.350593	12.734136	5.331927	15.491163	3.505255	20.42071	19.587915	25.800581	2.025997	2.017014	4.586379	21.060469	2.591769	5.271764	2.330573	1.871248	2.443566
"ENSMUSG00000012705"	0	1.024567	0.398068	0	1.168293	0.043456	0	0	0	0	0	0	0	8.717595	0	8.636914	16.675821	0
"ENSMUSG00000012889"	0	0	0	0	0	0	1.909774	2.018225	1.390417	0.162441	0.283863	0.314955	0.571539	0	0.255998	0.225472	0.453337	0.078722
"ENSMUSG00000013033"	0	0.144674	0	0	0.125712	0.013014	5.507333	4.895213	4.628965	1.970018	4.450264	7.985437	2.756771	0.048898	1.086598	0	0	0.458737
"ENSMUSG00000013150"	0	0.103028	0	0	0	0.260863	0.868424	1.410169	1.837612	0.310482	1.185565	0.663219	3.124681	0	1.289215	0	0	0.330768
"ENSMUSG00000013155"	0	0.572751	0	0.285913	0.291555	0.22368	0.929878	1.186331	1.545833	1.123797	1.134384	1.876547	1.947628	0.208199	0.166774	0.278269	0	0.16109
"ENSMUSG00000013158"	0	0	0	0	0	0	0.404933	0	0	0	0.499481	0	2.197183	0	0	0	0	0
"ENSMUSG00000013858"	21.931488	21.079981	19.092964	13.72959	22.805428	8.616411	13.315547	17.827822	18.953842	7.550247	15.220067	18.104662	16.051525	15.790248	9.269392	19.249304	18.252581	3.670642
"ENSMUSG00000013878"	6.089612	6.055933	4.74201	3.900285	3.793629	2.230016	7.73466	7.247183	7.100389	2.394845	6.725413	6.672054	6.088254	5.198877	3.898103	6.457643	4.78506	1.761081
"ENSMUSG00000013974"	11.310972	10.151917	4.338643	1.903986	26.698917	0.35052	0	0	0	0	0	0	0	41.669945	0	58.531452	91.315659	0
"ENSMUSG00000014470"	18.950741	15.501817	15.164177	12.403655	9.186471	5.719784	5.804941	6.40245	4.656239	2.299404	5.81199	6.851563	7.332887	11.291719	2.2934	19.292896	21.433006	0.750093
"ENSMUSG00000014633"	0.481677	1.526168	3.041218	2.679993	1.361847	0.91601	8.435135	8.215222	9.030822	1.561167	2.204661	1.845188	1.533049	0.999256	0.614707	2.517962	1.239385	0.408732
"ENSMUSG00000014776"	0.463737	0.80658	0	0.462712	0	0.114243	1.458607	1.655687	1.053108	0.370769	2.9632	1.570812	0.675523	0	0	0	0	0
"ENSMUSG00000014778"	14.926604	12.07616	12.325753	7.647533	13.555765	3.090595	4.367854	6.097518	5.969033	3.550317	3.965402	5.092611	18.1996	12.843966	10.255801	20.499458	18.822495	3.612997
"ENSMUSG00000014782"	0	0	0	0	0	0.074536	0.267412	0.746274	0.851182	0.179342	0.338624	0.094584	0.270966	0.226582	0	0	0	0.110484
"ENSMUSG00000014786"	0.200891	0	0.443007	0	0.192626	0.089978	1.602834	1.192918	1.600848	0.67864	0.948886	1.41564	1.60497	0.14027	0.882124	0.552854	0.715179	0.284951
"ENSMUSG00000014837"	0.386492	0	1.281433	0.502483	0.406476	0.251291	1.495954	1.701681	1.576032	0.846967	2.019421	2.617693	3.816962	0	0.150525	0	0	0.340214
"ENSMUSG00000014846"	6.316678	4.411811	4.050092	0.941454	16.893877	1.137467	15.708208	20.569771	15.771201	5.456168	12.808535	25.106138	1.965316	0.78341	7.167942	2.913058	0.997756	2.496658
"ENSMUSG00000014856"	7.318417	11.038937	6.643828	8.06505	16.250114	3.183831	10.010726	13.707875	13.92494	4.285257	8.648671	8.092423	8.857801	7.916256	5.98233	13.118735	12.790795	2.048833
"ENSMUSG00000014859"	13.777649	12.791481	13.69176	8.569725	18.119469	4.104864	9.333431	11.781574	16.370909	9.035145	8.609389	12.417171	13.252996	7.768727	7.960298	17.259403	9.694097	2.435975
"ENSMUSG00000014907"	4.462649	6.199331	7.013681	4.297456	7.792866	1.593512	7.866893	7.36449	8.317195	5.827016	7.194401	8.750883	4.56812	0.999523	2.150191	2.226674	2.007106	1.120119
"ENSMUSG00000015016"	2.196581	1.945649	3.413037	1.625645	0.642476	0.542701	1.076355	1.655429	1.250735	0.475294	1.383991	0.869813	1.739079	0.33977	0.977004	0.438144	0.497685	0.381993
"ENSMUSG00000015023"	10.728261	11.600624	14.510549	8.067601	11.307904	4.829717	12.888351	15.438618	14.10815	6.624848	11.34659	14.410816	11.331173	8.055369	5.235241	12.324731	9.433265	2.190824
"ENSMUSG00000015027"	14.047831	21.039564	34.738781	19.417049	18.371098	13.862131	4.509789	6.161605	4.475043	0.975212	1.577742	1.796466	3.541522	6.958607	0.611924	8.585037	6.657362	0.314793
"ENSMUSG00000015312"	105.913605	137.945572	93.587776	113.961365	81.381493	37.62513	36.888763	35.726128	40.32547	10.270704	21.238934	35.580891	18.79364	316.012909	12.458838	489.567413	462.273651	5.828154
"ENSMUSG00000015568"	49.152287	57.909466	74.974785	118.82122	33.057682	39.712307	47.692921	44.38715	45.477901	6.270353	11.457407	20.519125	18.60878	33.43119	103.474533	38.824863	25.039869	58.762146
"ENSMUSG00000015889"	13.7569	13.16882	14.133457	13.02907	20.862785	5.523907	18.525465	18.235903	17.780912	6.661288	18.346025	27.147263	24.441175	9.447679	13.258668	15.002633	13.795123	4.949213
"ENSMUSG00000015890"	0	0.380657	0	0.150748	0	0	0.153156	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000017478"	12.914167	12.907581	11.777363	12.145813	16.023312	5.182212	9.68235	16.117041	18.111256	6.959292	12.39422	14.752151	14.662208	14.017469	6.002128	16.644266	17.583775	1.922994
"ENSMUSG00000017485"	19.366455	19.050692	18.583395	14.152571	15.449303	6.367086	21.321375	24.537395	25.765127	11.220143	35.149479	39.927799	28.759262	9.257696	16.223354	12.433149	19.057343	6.5358
"ENSMUSG00000017491"	0	0	0.282066	0	0	0	2.087752	0.742293	0.697439	0.459878	1.83411	0.923881	0	0	0.181165	0.177371	0.240121	0.129787
"ENSMUSG00000017765"	2.980956	4.163422	3.692172	3.905225	11.108171	1.6842	9.563613	16.482784	12.778828	5.167693	11.23009	12.064974	10.718598	0.777667	5.878457	1.614471	0.745295	2.778984
"ENSMUSG00000018166"	0.189625	0.852553	0.650245	0.764088	1.259069	0.279908	0.343507	0.430559	0.372877	2.248364	3.585792	3.939271	0	0	0	0.218831	0.235562	0.075502
"ENSMUSG00000018796"	12.053246	13.547709	12.282765	14.900221	7.413327	4.701952	2.254932	3.235737	4.612576	1.41362	2.98413	4.22726	4.116094	32.048111	5.324535	60.754635	54.855396	1.726246
"ENSMUSG00000019139"	12.495737	14.284157	12.588703	10.518515	20.71336	6.83127	7.320735	12.494557	7.955791	6.329105	11.3673	16.793196	13.867496	32.937321	3.667233	56.542835	44.245434	1.674904
"ENSMUSG00000019261"	8.256269	7.953922	9.421577	6.34302	11.307157	4.065167	5.788699	7.052227	7.308447	2.966338	12.031297	15.486555	10.251876	3.146161	3.683092	4.739666	3.490429	0.951037
"ENSMUSG00000019278"	0	0	0	0.133288	0.002941	0	26.460535	16.775986	13.057348	0	0.435419	0.276431	0.025675	0	0.153735	0.027031	0	0.05506
"ENSMUSG00000019362"	43.262596	49.669842	38.013954	28.182838	47.03907	18.219891	29.729076	32.428013	30.889364	12.756923	17.736664	27.872522	14.062991	43.145061	8.597294	59.975819	82.131454	3.993895
"ENSMUSG00000019428"	29.925634	27.075264	38.250813	24.548653	29.1353	13.75651	23.032391	20.183083	17.16416	7.987249	18.249846	19.429487	20.617367	16.169357	10.735583	28.241657	25.375418	3.957527
"ENSMUSG00000019433"	5.208896	6.13117	4.52321	3.243853	7.06158	2.793479	5.523674	6.741338	5.310326	2.127333	3.448773	4.434508	4.439341	1.461583	1.578488	3.910784	3.046376	0.81992
"ENSMUSG00000019464"	1.507103	4.307461	2.839255	1.299175	6.461011	1.511986	0.327596	0.28229	0.648601	0.217176	0.413156	0.801442	2.672336	2.398534	1.032994	2.843438	7.529827	0.294869
"ENSMUSG00000019467"	0.988724	0.191258	0	0.693238	0	0.111763	8.08881	13.241023	10.30314	3.280739	9.465491	12.700988	4.785249	0	12.635845	0	0	6.483951
"ENSMUSG00000019470"	6.18229	11.526797	6.520113	5.756922	10.553761	3.395208	3.892847	5.649493	3.486303	2.661148	5.214791	4.647325	5.168187	7.636073	4.500352	13.090487	11.114415	1.562271
"ENSMUSG00000019478"	0.123474	0	0.492177	0.499266	0	0.678486	1.752736	2.951468	3.100528	0.63145	1.395017	2.261731	4.244849	0.145859	0.975282	0.42847	0.423297	0.54951
"ENSMUSG00000019731"	9.431997	12.024742	7.322526	7.426323	11.665279	3.685369	13.560623	13.912006	13.821659	3.808508	6.971268	8.97593	10.6126	13.276046	5.310124	18.742935	23.12598	1.724869
"ENSMUSG00000019732"	0.242143	0.227101	0	0.298221	0.436228	0.300323	0.854486	0.602642	0.766989	0.183099	0.349201	0	0.383085	0.121152	0	0.238658	0	0.042338
"ENSMUSG00000019873"	25.434629	27.056139	28.380598	26.592247	46.563244	11.800362	18.0611	20.697332	19.188774	10.105211	19.727587	26.115438	38.085945	42.891647	31.903715	66.244507	62.10725	12.30796
"ENSMUSG00000019888"	0	0	0	0	0	0	0	0.001932	0.048408	0	0	0	0	0	0	0	0	0
"ENSMUSG00000019890"	0	0	0	0	0	0	0	0	0	0	0	0	1.087365	0	2.336927	0	0	0.636768
"ENSMUSG00000019892"	0	0	0	0	0	0	0	0.03447	0.193273	0	0	0	0	0	0	0	0	0
"ENSMUSG00000019894"	0	0	0	0	0	0	0.186524	0.174556	0.380322	0.027928	0.131597	0.057812	0	0	0	0	0	0
"ENSMUSG00000019906"	0	0	0	0	0	0	0.124334	0.101597	0.070308	5.384588	7.29414	7.760723	1.078022	0	1.437356	0	0	1.007979
"ENSMUSG00000019907"	62.421501	70.523315	59.2953	41.737991	77.657913	18.803465	29.500916	32.412838	28.53898	24.863377	60.611118	71.395409	66.829208	73.470772	47.050343	115.20797	128.154037	16.630096
"ENSMUSG00000019933"	0	0	0.486	0.163913	0	0.254737	0	0	0	0	14.176169	14.634472	0.162766	0	0	0	0	0
"ENSMUSG00000019936"	0	0	0	0	0	0	0.217668	0.137731	0.09263	0	0	0	0	0	0	0	0	0
"ENSMUSG00000019942"	1.15752	1.012443	2.207704	2.983066	1.094022	1.054713	8.826151	8.786489	20.191616	6.038352	6.146243	6.820798	3.041241	0.642349	0.076239	0.533051	0.845208	0
"ENSMUSG00000019947"	25.201427	28.36339	24.909016	19.035114	23.211336	9.028008	22.401173	26.981773	23.627642	7.552485	35.869282	36.295654	32.508698	33.458309	23.32341	57.631142	48.789894	9.131585
"ENSMUSG00000019951"	17.014145	18.412575	18.291925	14.567506	26.188034	7.664223	8.476787	10.071426	13.360141	5.279169	7.537815	11.994763	5.594758	18.686001	1.652452	25.751562	24.278818	1.042415
"ENSMUSG00000019960"	27.930828	22.337572	28.406429	24.155138	18.934805	10.609813	4.788439	6.013232	5.64007	3.620003	7.293519	9.262907	37.033501	26.629164	20.087673	37.937473	36.580643	6.833878
"ENSMUSG00000019961"	40.821873	34.12804	27.840412	15.488833	39.259338	11.411036	53.382469	48.690243	59.196266	32.3783	50.189373	55.500809	36.228741	18.348944	23.79228	25.038719	31.470762	11.141508
"ENSMUSG00000019966"	0.31872	0	1.440929	4.007957	0.39592	1.125257	17.337996	17.536451	28.491871	15.044577	12.102137	23.821329	117.26152	1.42283	125.898201	0.692288	0	50.309212
"ENSMUSG00000019975"	5.086053	4.711562	6.058101	4.853038	3.4907	2.189593	49.201263	55.903851	47.494854	5.264196	12.887247	17.961304	10.934124	1.238417	3.438277	2.850374	2.064318	1.153773
"ENSMUSG00000019979"	24.322952	26.46681	21.34436	14.200538	30.388645	6.846455	9.833153	13.230216	12.983848	2.621307	7.05021	8.064744	20.422913	14.960288	4.775117	22.679405	24.453487	1.559911
"ENSMUSG00000020014"	0.131319	0	0.009	0	0.028457	0.037539	0	0.028243	0	0.482932	0.377691	0.59599	1.443793	1.024729	0.32954	0.623739	0.557968	0.254959
"ENSMUSG00000020017"	0.797475	0.743393	0.278795	0.414181	1.864068	0.215631	0	0.086577	0.221281	0.015606	0.453172	0.399123	1.452166	0.384076	0.124289	0.606003	1.218482	0.075335
"ENSMUSG00000020018"	0	6.61638	0	5.496523	0	0	11.54698	7.356351	10.506425	7.056101	4.744104	0	5.798045	1.189508	0	0	0	0
"ENSMUSG00000020021"	3.864892	2.332914	2.838879	4.770492	6.293286	1.873388	0.763965	0.515866	0.675301	0.635112	0.773057	0.988798	9.679947	3.518667	1.951195	5.245958	2.929119	0.88014
"ENSMUSG00000020022"	28.662397	29.203739	31.253214	22.078396	26.128881	11.509864	46.919434	46.086464	52.066597	21.755507	33.70969	47.045261	14.384942	17.229404	6.904706	21.795666	18.564266	3.915974
"ENSMUSG00000020023"	37.017017	41.017448	57.737747	44.315525	6.175642	23.609526	4.233351	3.953068	3.059342	3.456908	6.609508	8.61285	29.981529	1.237001	25.904741	1.920143	0.382608	12.181222
"ENSMUSG00000020027"	0	1.636078	0.74518	0.458298	0	0	24.799852	28.060076	22.886297	1.853827	24.515772	35.38052	43.711235	0.068202	10.187128	0	0.671996	3.726329
"ENSMUSG00000020029"	10.667969	12.138956	13.132922	10.455441	15.925502	5.109532	44.429649	40.826397	39.565975	18.051556	21.459671	35.230808	60.118355	58.616764	22.000782	87.595703	127.195312	9.710441
"ENSMUSG00000020032"	3.720953	2.727436	4.50811	6.274652	0.572525	1.499237	1.914634	2.015075	2.765819	1.196722	2.358169	2.56104	9.174833	0.611085	5.086128	0.39296	0.727138	2.600995
"ENSMUSG00000020034"	45.085354	54.128075	34.635201	29.732653	50.312679	16.543491	6.538965	4.97294	3.579638	5.101184	12.942376	14.5154	15.84094	20.754513	11.328762	35.395512	40.342949	4.59337
