"","id","symbol","day","type","baseMean","meanCountNormalizedYoung","meanCountNormalizedOld","padj","log2FoldChange","nbDayDE","CombiDayDEG","NbUpDown","CombiDaysUpDown","GeneDayType"
"2091","ENSMUSG00000019961","Tmpo","D2","MuSCs",3677.60678019656,4215.2146,2871.195,"9.9237e-03",-0.4879,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Tmpo_D2_MuSCs"
"2092","ENSMUSG00000019966","Kitl","D2","MuSCs",3142.70964601352,2431.6371,4209.3185,"1.0669e-03",0.7138,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN","Kitl_D2_MuSCs"
"2093","ENSMUSG00000020014","Cfap54","D2","MuSCs",183.577888379567,132.9919,259.4569,"3.0724e-02",0.7376,1,"D2","1_UP.","D2_UP","Cfap54_D2_MuSCs"
"2094","ENSMUSG00000020048","Hsp90b1","D2","MuSCs",7264.95117288468,8376.5586,5597.54,"2.4278e-03",-0.5266,2,"D2.D7","2_DOWN","D2_DOWN.D7_DOWN","Hsp90b1_D2_MuSCs"
"2095","ENSMUSG00000020102","Slc16a7","D2","MuSCs",111.925142126079,45.8465,211.0431,"2.4609e-08",2.1027,2,"D0.D2","2_UP.","D0_UP.D2_UP","Slc16a7_D2_MuSCs"
"2096","ENSMUSG00000020167","Tcf3","D2","MuSCs",476.65718643877,553.7793,360.974,"2.4717e-02",-0.5151,1,"D2","1_DOWN","D2_DOWN","Tcf3_D2_MuSCs"
"2097","ENSMUSG00000020185","E2f7","D2","MuSCs",461.608592661016,588.1784,271.7538,"1.0899e-05",-1.0408,1,"D2","1_DOWN","D2_DOWN","E2f7_D2_MuSCs"
"2098","ENSMUSG00000020186","Csrp2","D2","MuSCs",314.925771886351,254.2936,405.8741,"3.7107e-02",0.5402,1,"D2","1_UP.","D2_UP","Csrp2_D2_MuSCs"
"2099","ENSMUSG00000020262","Adarb1","D2","MuSCs",1086.65605456448,1251.771,838.9836,"3.1703e-02",-0.4795,1,"D2","1_DOWN","D2_DOWN","Adarb1_D2_MuSCs"
"2100","ENSMUSG00000021814","Anxa7","D2","MuSCs",836.800342863102,712.5035,1023.2456,"1.4870e-02",0.4582,1,"D2","1_UP.","D2_UP","Anxa7_D2_MuSCs"
"2101","ENSMUSG00000022322","Shcbp1","D2","MuSCs",345.742838104081,419.6485,234.8844,"1.4841e-03",-0.746,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Shcbp1_D2_MuSCs"
"2102","ENSMUSG00000025355","Mmp19","D2","MuSCs",590.108983814589,159.8367,1235.5175,"2.6951e-23",2.9025,1,"D2","1_UP.","D2_UP","Mmp19_D2_MuSCs"
"2103","ENSMUSG00000025357","Dgka","D2","MuSCs",304.977701925237,207.8203,450.7138,"1.0191e-04",1.0236,1,"D2","1_UP.","D2_UP","Dgka_D2_MuSCs"
"2104","ENSMUSG00000025358","Cdk2","D2","MuSCs",539.693057752154,623.3107,414.2666,"1.9838e-02",-0.5022,1,"D2","1_DOWN","D2_DOWN","Cdk2_D2_MuSCs"
"2105","ENSMUSG00000025366","Esyt1","D2","MuSCs",1733.77231071755,1400.9392,2233.022,"5.3186e-03",0.5929,3,"D0.D2.D7","2_UP.1_DOWN","D0_UP.D2_UP.D7_DOWN","Esyt1_D2_MuSCs"
"2106","ENSMUSG00000025795","Rassf3","D2","MuSCs",242.978588482147,180.7255,336.3583,"2.4000e-03",0.788,2,"D0.D2","2_UP.","D0_UP.D2_UP","Rassf3_D2_MuSCs"
"2107","ENSMUSG00000031467","Agpat5","D2","MuSCs",670.106279897951,755.9781,541.2986,"4.2692e-02",-0.4053,1,"D2","1_DOWN","D2_DOWN","Agpat5_D2_MuSCs"
"2108","ENSMUSG00000031523","Dlc1","D2","MuSCs",4498.16491218678,3738.886,5637.0833,"2.4717e-02",0.499,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN","Dlc1_D2_MuSCs"
"2109","ENSMUSG00000031527","Eri1","D2","MuSCs",778.850074344385,912.3527,578.5961,"3.4195e-03",-0.5847,1,"D2","1_DOWN","D2_DOWN","Eri1_D2_MuSCs"
"2110","ENSMUSG00000031561","Tenm3","D2","MuSCs",1337.04349818639,1043.039,1778.0502,"3.8213e-05",0.7195,2,"D2.D4","1_UP.1_DOWN","D2_UP.D4_DOWN","Tenm3_D2_MuSCs"
"2111","ENSMUSG00000031562","Dctd","D2","MuSCs",326.876968418792,409.1608,203.4512,"2.5542e-03",-0.8779,2,"D0.D2","2_DOWN","D0_DOWN.D2_DOWN","Dctd_D2_MuSCs"
"2112","ENSMUSG00000031596","Slc7a2","D2","MuSCs",2385.16625336234,1987.518,2981.6387,"4.9780e-02",0.4689,1,"D2","1_UP.","D2_UP","Slc7a2_D2_MuSCs"
"2113","ENSMUSG00000031628","Casp3","D2","MuSCs",786.558706490234,909.1512,602.67,"1.6063e-02",-0.5101,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Casp3_D2_MuSCs"
"2114","ENSMUSG00000031636","Pdlim3","D2","MuSCs",217.333306462447,127.1283,352.6408,"7.0251e-04",1.3068,2,"D2.D4","2_UP.","D2_UP.D4_UP","Pdlim3_D2_MuSCs"
"2115","ENSMUSG00000031647","Mfap3l","D2","MuSCs",1127.81181777836,1389.4389,735.3712,"4.3070e-05",-0.8529,1,"D2","1_DOWN","D2_DOWN","Mfap3l_D2_MuSCs"
"2116","ENSMUSG00000031661","Nkd1","D2","MuSCs",68.236689716664,34.1877,119.3102,"6.6504e-04",1.5971,2,"D0.D2","2_UP.","D0_UP.D2_UP","Nkd1_D2_MuSCs"
"2117","ENSMUSG00000031714","Gab1","D2","MuSCs",950.079276226662,767.1727,1224.4391,"2.9211e-02",0.5502,1,"D2","1_UP.","D2_UP","Gab1_D2_MuSCs"
"2118","ENSMUSG00000031756","Cenpn","D2","MuSCs",276.099423716027,334.6789,188.2301,"1.2595e-02",-0.6927,1,"D2","1_DOWN","D2_DOWN","Cenpn_D2_MuSCs"
"2119","ENSMUSG00000031785","Adgrg1","D2","MuSCs",153.453415085623,101.5595,231.2943,"3.8475e-03",1.012,2,"D2.D4","2_UP.","D2_UP.D4_UP","Adgrg1_D2_MuSCs"
"2120","ENSMUSG00000031824","6430548M08Rik","D2","MuSCs",442.884142040519,513.8365,336.4556,"4.5492e-02",-0.4872,3,"D0.D2.D4","1_UP.2_DOWN","D0_DOWN.D2_DOWN.D4_UP","6430548M08Rik_D2_MuSCs"
"2121","ENSMUSG00000031885","Cbfb","D2","MuSCs",1299.86447446847,1477.0757,1034.0476,"1.8761e-02",-0.4469,1,"D2","1_DOWN","D2_DOWN","Cbfb_D2_MuSCs"
"2122","ENSMUSG00000033192","Lpcat2","D2","MuSCs",39.3323691387336,19.3077,69.3694,"1.6229e-02",1.4137,1,"D2","1_UP.","D2_UP","Lpcat2_D2_MuSCs"
"2123","ENSMUSG00000033596","Rfwd3","D2","MuSCs",944.273135303829,1137.2741,654.7717,"3.9273e-04",-0.7272,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Rfwd3_D2_MuSCs"
"2124","ENSMUSG00000033931","Rbm34","D2","MuSCs",247.101648703103,295.7531,174.1245,"4.4350e-02",-0.5812,1,"D2","1_DOWN","D2_DOWN","Rbm34_D2_MuSCs"
"2125","ENSMUSG00000034024","Cct2","D2","MuSCs",3898.53676922765,4488.4986,3013.594,"6.6977e-03",-0.5101,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Cct2_D2_MuSCs"
"2126","ENSMUSG00000034361","Cpne2","D2","MuSCs",277.090764514589,216.6451,367.7593,"4.1809e-02",0.5901,1,"D2","1_UP.","D2_UP","Cpne2_D2_MuSCs"
"2127","ENSMUSG00000034472","Rasd2","D2","MuSCs",58.2452101666214,25.5418,107.3003,"4.1675e-04",1.8547,2,"D0.D2","2_UP.","D0_UP.D2_UP","Rasd2_D2_MuSCs"
"2128","ENSMUSG00000034707","Gns","D2","MuSCs",1274.33212787781,1096.8269,1540.5899,"3.3425e-02",0.419,1,"D2","1_UP.","D2_UP","Gns_D2_MuSCs"
"2129","ENSMUSG00000034758","Tle6","D2","MuSCs",31.1140039618164,17.4147,51.6629,"4.3829e-02",1.032,1,"D2","1_UP.","D2_UP","Tle6_D2_MuSCs"
"2130","ENSMUSG00000035365","Parpbp","D2","MuSCs",248.970479574244,313.6791,151.9075,"9.0406e-04",-0.9336,1,"D2","1_DOWN","D2_DOWN","Parpbp_D2_MuSCs"
"2131","ENSMUSG00000035439","Haus8","D2","MuSCs",215.043162071949,258.0216,150.5755,"1.6294e-02",-0.6424,1,"D2","1_DOWN","D2_DOWN","Haus8_D2_MuSCs"
"2132","ENSMUSG00000035671","Zswim4","D2","MuSCs",1155.20541359546,1004.1677,1381.7619,"4.5492e-02",0.391,1,"D2","1_UP.","D2_UP","Zswim4_D2_MuSCs"
"2133","ENSMUSG00000035863","Palm","D2","MuSCs",81.7174543122721,56.3559,119.7597,"2.7730e-02",0.8227,1,"D2","1_UP.","D2_UP","Palm_D2_MuSCs"
"2134","ENSMUSG00000035890","Rnf126","D2","MuSCs",592.466648555481,682.5537,457.3361,"2.6596e-02",-0.4863,1,"D2","1_DOWN","D2_DOWN","Rnf126_D2_MuSCs"
"2135","ENSMUSG00000036180","Gatad2a","D2","MuSCs",1821.63601124589,2034.7465,1501.9702,"3.3949e-02",-0.3791,1,"D2","1_DOWN","D2_DOWN","Gatad2a_D2_MuSCs"
"2136","ENSMUSG00000036437","Npy1r","D2","MuSCs",679.503949423412,398.1293,1101.566,"1.7326e-06",1.3801,1,"D2","1_UP.","D2_UP","Npy1r_D2_MuSCs"
"2137","ENSMUSG00000037492","Zmat4","D2","MuSCs",36.4408398310079,14.7304,69.0065,"9.5814e-03",1.7645,1,"D2","1_UP.","D2_UP","Zmat4_D2_MuSCs"
"2138","ENSMUSG00000037725","Ckap2","D2","MuSCs",597.975967073506,710.305,429.4824,"1.4443e-03",-0.6431,3,"D2.D4.D7","1_UP.2_DOWN","D2_DOWN.D4_UP.D7_DOWN","Ckap2_D2_MuSCs"
"2139","ENSMUSG00000037868","Egr2","D2","MuSCs",367.088530162626,268.8356,514.4679,"1.4131e-02",0.7684,3,"D0.D2.D4","1_UP.2_DOWN","D0_DOWN.D2_UP.D4_DOWN","Egr2_D2_MuSCs"
"2140","ENSMUSG00000038482","Tfdp1","D2","MuSCs",2407.28134640872,2813.4703,1797.9979,"4.1221e-03",-0.5738,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Tfdp1_D2_MuSCs"
"2141","ENSMUSG00000038872","Zfhx3","D2","MuSCs",2599.51074543311,2201.168,3197.0249,"1.7514e-02",0.4672,1,"D2","1_UP.","D2_UP","Zfhx3_D2_MuSCs"
"2142","ENSMUSG00000038894","Irs2","D2","MuSCs",1066.01523156979,890.4436,1329.3727,"1.4690e-02",0.5007,1,"D2","1_UP.","D2_UP","Irs2_D2_MuSCs"
"2143","ENSMUSG00000039376","Synpo2l","D2","MuSCs",85.7424700003839,55.2309,131.5099,"1.9401e-02",0.9741,2,"D2.D4","2_UP.","D2_UP.D4_UP","Synpo2l_D2_MuSCs"
"2144","ENSMUSG00000039396","Neil3","D2","MuSCs",137.117926876047,175.3563,79.7604,"3.5421e-03",-0.9745,1,"D2","1_DOWN","D2_DOWN","Neil3_D2_MuSCs"
"2145","ENSMUSG00000039431","Mtmr7","D2","MuSCs",304.823184197414,239.6976,402.5116,"2.3836e-02",0.6104,1,"D2","1_UP.","D2_UP","Mtmr7_D2_MuSCs"
"2146","ENSMUSG00000039842","Mcph1","D2","MuSCs",551.838476261446,663.3098,384.6315,"4.6038e-03",-0.6844,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Mcph1_D2_MuSCs"
"2147","ENSMUSG00000040010","Slc7a5","D2","MuSCs",1382.54282862655,1560.7754,1115.1939,"4.5130e-02",-0.4067,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Slc7a5_D2_MuSCs"
"2148","ENSMUSG00000040280","Ndufa4l2","D2","MuSCs",386.059198138617,305.7666,506.4981,"2.6356e-02",0.5927,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN","Ndufa4l2_D2_MuSCs"
"2149","ENSMUSG00000042846","Lrrtm3","D2","MuSCs",34.5951394697992,14.8597,64.1982,"3.3125e-03",1.7806,1,"D2","1_UP.","D2_UP","Lrrtm3_D2_MuSCs"
"2150","ENSMUSG00000043903","Zfp469","D2","MuSCs",916.961442129132,607.3251,1381.416,"2.6437e-05",1.0989,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN","Zfp469_D2_MuSCs"
"2151","ENSMUSG00000045636","Mtus1","D2","MuSCs",1238.90514126324,976.1218,1633.0802,"3.3252e-02",0.5893,2,"D2.D7","1_UP.1_DOWN","D2_UP.D7_DOWN","Mtus1_D2_MuSCs"
"2152","ENSMUSG00000047747","Rnf150","D2","MuSCs",483.208186237579,385.6543,629.539,"1.8581e-02",0.5897,2,"D2.D4","1_UP.1_DOWN","D2_UP.D4_DOWN","Rnf150_D2_MuSCs"
"2153","ENSMUSG00000048696","Mex3d","D2","MuSCs",251.97993719103,293.8228,189.2157,"4.2966e-02",-0.5043,1,"D2","1_DOWN","D2_DOWN","Mex3d_D2_MuSCs"
"2154","ENSMUSG00000051236","Msrb3","D2","MuSCs",588.00724564523,428.0532,827.9383,"2.7446e-04",0.8676,3,"D0.D2.D7","2_UP.1_DOWN","D0_UP.D2_UP.D7_DOWN","Msrb3_D2_MuSCs"
"2155","ENSMUSG00000052798","Nup107","D2","MuSCs",854.318971913395,983.3076,660.836,"2.8128e-02",-0.4813,1,"D2","1_DOWN","D2_DOWN","Nup107_D2_MuSCs"
"2156","ENSMUSG00000053560","Ier2","D2","MuSCs",584.454002333082,490.5098,725.3704,"2.1308e-02",0.4827,1,"D2","1_UP.","D2_UP","Ier2_D2_MuSCs"
"2157","ENSMUSG00000054717","Hmgb2","D2","MuSCs",1598.32413164351,1957.7013,1059.2584,"5.2186e-04",-0.8012,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Hmgb2_D2_MuSCs"
"2158","ENSMUSG00000055531","Cpsf6","D2","MuSCs",2375.56901295731,2677.3574,1922.8864,"9.0349e-03",-0.4281,1,"D2","1_DOWN","D2_DOWN","Cpsf6_D2_MuSCs"
"2159","ENSMUSG00000056758","Hmga2","D2","MuSCs",1854.65246533412,2320.6369,1155.6758,"1.8416e-04",-0.9175,1,"D2","1_DOWN","D2_DOWN","Hmga2_D2_MuSCs"
"2160","ENSMUSG00000058056","Palld","D2","MuSCs",828.622003679487,563.0478,1226.9834,"3.3343e-07",1.0672,3,"D0.D2.D4","2_UP.1_DOWN","D0_UP.D2_UP.D4_DOWN","Palld_D2_MuSCs"
"2161","ENSMUSG00000058799","Nap1l1","D2","MuSCs",9527.89454378615,11257.5134,6933.4662,"1.0704e-03",-0.6328,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Nap1l1_D2_MuSCs"
"2162","ENSMUSG00000060843","Ctnna3","D2","MuSCs",177.888407130123,109.4813,280.499,"9.0349e-03",1.112,1,"D2","1_UP.","D2_UP","Ctnna3_D2_MuSCs"
"2163","ENSMUSG00000062380","Tubb3","D2","MuSCs",240.823181059038,189.7171,317.4823,"2.7736e-02",0.5992,1,"D2","1_UP.","D2_UP","Tubb3_D2_MuSCs"
"2164","ENSMUSG00000062991","Nrg1","D2","MuSCs",102.081475067147,137.5097,48.9392,"1.1017e-03",-1.3066,1,"D2","1_DOWN","D2_DOWN","Nrg1_D2_MuSCs"
"2165","ENSMUSG00000063253","Scoc","D2","MuSCs",759.043776470554,865.7331,599.0098,"3.5108e-02",-0.4446,1,"D2","1_DOWN","D2_DOWN","Scoc_D2_MuSCs"
"2166","ENSMUSG00000063334","Krr1","D2","MuSCs",673.362504256994,763.0296,538.8619,"3.2972e-02",-0.4265,1,"D2","1_DOWN","D2_DOWN","Krr1_D2_MuSCs"
"2167","ENSMUSG00000065954","Tacc1","D2","MuSCs",1597.30342636832,1291.5024,2056.005,"2.6793e-03",0.6013,1,"D2","1_UP.","D2_UP","Tacc1_D2_MuSCs"
"2168","ENSMUSG00000071072","Ptges3","D2","MuSCs",3356.90545281699,3818.0612,2665.1718,"2.3499e-02",-0.4408,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Ptges3_D2_MuSCs"
"2169","ENSMUSG00000079003","Samd1","D2","MuSCs",260.138573310558,315.4488,177.1732,"1.3233e-02",-0.6892,1,"D2","1_DOWN","D2_DOWN","Samd1_D2_MuSCs"
"2170","ENSMUSG00000090841","Myl6","D2","MuSCs",1229.96529253822,1003.2665,1570.0135,"2.6188e-03",0.5806,2,"D0.D2","2_UP.","D0_UP.D2_UP","Myl6_D2_MuSCs"
"2171","ENSMUSG00000095026","Gm3336","D2","MuSCs",107.341759851386,73.0286,158.8115,"1.5098e-02",0.8951,1,"D2","1_UP.","D2_UP","Gm3336_D2_MuSCs"
"2172","ENSMUSG00000110622","Iqcn","D2","MuSCs",1155.74376499371,897.0032,1543.8546,"2.8564e-03",0.6929,3,"D2.D4.D7","2_UP.1_DOWN","D2_UP.D4_DOWN.D7_UP","Iqcn_D2_MuSCs"
"2173","ENSMUSG00000000957","Mmp14","D2","MuSCs",1166.37881313703,902.7401,1561.8369,"5.6688e-03",0.6849,2,"D2.D4","1_UP.1_DOWN","D2_UP.D4_DOWN","Mmp14_D2_MuSCs"
"2174","ENSMUSG00000001349","Cnn1","D2","MuSCs",124.010423707274,40.6511,249.0494,"2.8668e-10",2.5074,2,"D0.D2","2_UP.","D0_UP.D2_UP","Cnn1_D2_MuSCs"
"2175","ENSMUSG00000001774","Chordc1","D2","MuSCs",1168.55136303235,1327.7972,929.6826,"2.4303e-02",-0.4401,1,"D2","1_DOWN","D2_DOWN","Chordc1_D2_MuSCs"
"2176","ENSMUSG00000002332","Dhrs1","D2","MuSCs",204.682177357643,160.881,270.3839,"2.6011e-02",0.6036,1,"D2","1_UP.","D2_UP","Dhrs1_D2_MuSCs"
"2177","ENSMUSG00000004099","Dnmt1","D2","MuSCs",2404.55288844904,2708.0229,1949.3479,"2.9184e-02",-0.4095,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Dnmt1_D2_MuSCs"
"2178","ENSMUSG00000004558","Ndrg2","D2","MuSCs",458.497430317311,289.394,712.1525,"1.1929e-04",1.1844,1,"D2","1_UP.","D2_UP","Ndrg2_D2_MuSCs"
"2179","ENSMUSG00000005148","Klf5","D2","MuSCs",650.158317698985,767.2164,474.5712,"1.7194e-02",-0.5822,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Klf5_D2_MuSCs"
"2180","ENSMUSG00000006675","P4htm","D2","MuSCs",165.233610281799,115.8395,239.3248,"2.0605e-02",0.8241,1,"D2","1_UP.","D2_UP","P4htm_D2_MuSCs"
"2181","ENSMUSG00000007892","Rplp1","D2","MuSCs",8015.30788946366,8987.3273,6557.2787,"4.5334e-02",-0.3841,1,"D2","1_DOWN","D2_DOWN","Rplp1_D2_MuSCs"
"2182","ENSMUSG00000013701","Timm23","D2","MuSCs",544.88659235794,622.4003,428.616,"3.7790e-02",-0.4459,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Timm23_D2_MuSCs"
"2183","ENSMUSG00000014496","Ankrd28","D2","MuSCs",2582.11198809768,2935.9877,2051.2985,"5.6688e-03",-0.466,1,"D2","1_DOWN","D2_DOWN","Ankrd28_D2_MuSCs"
"2184","ENSMUSG00000015354","Pcolce2","D2","MuSCs",168.122085414634,230.4773,74.5892,"3.3087e-05",-1.4991,1,"D2","1_DOWN","D2_DOWN","Pcolce2_D2_MuSCs"
"2185","ENSMUSG00000015656","Hspa8","D2","MuSCs",26231.6626809828,30186.8529,20298.8773,"1.1350e-02",-0.5007,2,"D2.D7","2_DOWN","D2_DOWN.D7_DOWN","Hspa8_D2_MuSCs"
"2186","ENSMUSG00000015759","Cnih1","D2","MuSCs",716.017632069636,815.6243,566.6076,"4.5130e-02",-0.4326,1,"D2","1_DOWN","D2_DOWN","Cnih1_D2_MuSCs"
"2187","ENSMUSG00000015968","Cacna1d","D2","MuSCs",91.7650902644758,39.6492,169.9389,"1.2654e-06",1.9704,2,"D2.D7","2_UP.","D2_UP.D7_UP","Cacna1d_D2_MuSCs"
"2188","ENSMUSG00000021838","Samd4","D2","MuSCs",628.107752160393,493.0281,830.7272,"3.2305e-03",0.6666,1,"D2","1_UP.","D2_UP","Samd4_D2_MuSCs"
"2189","ENSMUSG00000021840","Mapk1ip1l","D2","MuSCs",1587.27048379356,1768.2921,1315.738,"4.9159e-02",-0.3638,1,"D2","1_DOWN","D2_DOWN","Mapk1ip1l_D2_MuSCs"
"2190","ENSMUSG00000021846","Peli2","D2","MuSCs",510.449639503081,383.2729,701.2148,"1.8542e-02",0.7072,1,"D2","1_UP.","D2_UP","Peli2_D2_MuSCs"
"2191","ENSMUSG00000021929","Kpna3","D2","MuSCs",2402.57169506614,2786.1168,1827.2541,"8.8450e-03",-0.5326,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Kpna3_D2_MuSCs"
"2192","ENSMUSG00000021936","Mapk8","D2","MuSCs",1064.54622174756,1207.2426,850.5017,"1.8621e-02",-0.4405,1,"D2","1_DOWN","D2_DOWN","Mapk8_D2_MuSCs"
"2193","ENSMUSG00000021939","Ctsb","D2","MuSCs",2397.49174717846,1860.1268,3203.5392,"3.8034e-04",0.7184,1,"D2","1_UP.","D2_UP","Ctsb_D2_MuSCs"
"2194","ENSMUSG00000021952","Xpo4","D2","MuSCs",1951.41642037335,2253.5019,1498.2881,"3.5508e-03",-0.5286,1,"D2","1_DOWN","D2_DOWN","Xpo4_D2_MuSCs"
"2195","ENSMUSG00000021990","Spata13","D2","MuSCs",483.015161412709,357.4174,671.4118,"1.0010e-03",0.8151,1,"D2","1_UP.","D2_UP","Spata13_D2_MuSCs"
"2196","ENSMUSG00000022033","Pbk","D2","MuSCs",563.397724656473,735.406,305.3853,"1.2324e-06",-1.1952,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Pbk_D2_MuSCs"
"2197","ENSMUSG00000022034","Esco2","D2","MuSCs",527.445115161223,678.5679,300.761,"3.0203e-06",-1.1049,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Esco2_D2_MuSCs"
"2198","ENSMUSG00000022070","Bora","D2","MuSCs",372.91983844812,452.3089,253.8362,"5.2481e-03",-0.7211,1,"D2","1_DOWN","D2_DOWN","Bora_D2_MuSCs"
"2199","ENSMUSG00000022091","Sorbs3","D2","MuSCs",519.62839512791,400.4077,698.4594,"2.0195e-02",0.6547,1,"D2","1_UP.","D2_UP","Sorbs3_D2_MuSCs"
"2200","ENSMUSG00000022096","Hr","D2","MuSCs",120.486544815725,89.8141,166.4952,"3.8886e-02",0.6709,2,"D2.D4","1_UP.1_DOWN","D2_UP.D4_DOWN","Hr_D2_MuSCs"
"2201","ENSMUSG00000022100","Xpo7","D2","MuSCs",1859.46904271157,2113.5696,1478.3181,"7.6033e-03",-0.4614,1,"D2","1_DOWN","D2_DOWN","Xpo7_D2_MuSCs"
"2202","ENSMUSG00000022111","Uchl3","D2","MuSCs",445.159344551419,523.556,327.5644,"3.6269e-02",-0.5395,1,"D2","1_DOWN","D2_DOWN","Uchl3_D2_MuSCs"
"2203","ENSMUSG00000022180","Slc7a8","D2","MuSCs",39.0538052820417,15.645,74.1669,"2.7196e-03",1.9219,2,"D2.D7","2_UP.","D2_UP.D7_UP","Slc7a8_D2_MuSCs"
"2204","ENSMUSG00000023064","Sncg","D2","MuSCs",308.988787751818,160.9019,531.1192,"6.8632e-09",1.6482,2,"D0.D2","2_UP.","D0_UP.D2_UP","Sncg_D2_MuSCs"
"2205","ENSMUSG00000023110","Prmt5","D2","MuSCs",1077.71967110468,1292.4619,755.6063,"3.6092e-03",-0.6796,1,"D2","1_DOWN","D2_DOWN","Prmt5_D2_MuSCs"
"2206","ENSMUSG00000023249","Parp3","D2","MuSCs",500.804992888256,397.1604,656.2719,"7.0368e-03",0.6277,1,"D2","1_UP.","D2_UP","Parp3_D2_MuSCs"
"2207","ENSMUSG00000025650","Col7a1","D2","MuSCs",174.172599139118,110.5912,269.5448,"4.1454e-03",1.0878,1,"D2","1_UP.","D2_UP","Col7a1_D2_MuSCs"
"2208","ENSMUSG00000030662","Ipo5","D2","MuSCs",4939.0775378268,5720.2845,3767.2671,"2.8552e-03",-0.5429,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Ipo5_D2_MuSCs"
"2209","ENSMUSG00000031922","Cep57","D2","MuSCs",660.480110581595,755.54,517.8902,"3.3699e-02",-0.4542,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Cep57_D2_MuSCs"
"2210","ENSMUSG00000031925","Maml2","D2","MuSCs",440.532184575642,322.6461,617.3613,"5.7843e-03",0.7999,1,"D2","1_UP.","D2_UP","Maml2_D2_MuSCs"
"2211","ENSMUSG00000031939","Taf1d","D2","MuSCs",6176.50507109664,7481.1121,4219.5945,"4.9416e-05",-0.7673,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Taf1d_D2_MuSCs"
"2212","ENSMUSG00000031997","Trpc6","D2","MuSCs",251.994472449571,188.6366,347.0313,"2.0211e-02",0.7089,1,"D2","1_UP.","D2_UP","Trpc6_D2_MuSCs"
"2213","ENSMUSG00000032000","Birc3","D2","MuSCs",333.751862837487,239.7163,474.8051,"2.1397e-03",0.8666,1,"D2","1_UP.","D2_UP","Birc3_D2_MuSCs"
"2214","ENSMUSG00000032076","Cadm1","D2","MuSCs",474.633870653405,366.7721,636.4265,"3.4889e-03",0.698,1,"D2","1_UP.","D2_UP","Cadm1_D2_MuSCs"
"2215","ENSMUSG00000032113","Chek1","D2","MuSCs",475.449078193979,568.2197,336.2931,"8.0456e-03",-0.6497,1,"D2","1_DOWN","D2_DOWN","Chek1_D2_MuSCs"
"2216","ENSMUSG00000032115","Hyou1","D2","MuSCs",1447.20409467325,1632.0549,1169.9279,"3.7790e-02",-0.4066,2,"D2.D7","2_DOWN","D2_DOWN.D7_DOWN","Hyou1_D2_MuSCs"
"2217","ENSMUSG00000032187","Smarca4","D2","MuSCs",3129.84971275924,3531.6579,2527.1374,"1.2657e-02",-0.429,1,"D2","1_DOWN","D2_DOWN","Smarca4_D2_MuSCs"
"2218","ENSMUSG00000032199","Polr2m","D2","MuSCs",1576.50540038315,1822.4906,1207.5276,"4.6415e-03",-0.5305,1,"D2","1_DOWN","D2_DOWN","Polr2m_D2_MuSCs"
"2219","ENSMUSG00000032218","Ccnb2","D2","MuSCs",455.221376719643,528.5976,345.157,"4.9470e-02",-0.4863,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Ccnb2_D2_MuSCs"
"2220","ENSMUSG00000032221","Mns1","D2","MuSCs",307.255945616009,379.9101,198.2747,"1.1970e-03",-0.8351,2,"D2.D4","1_UP.1_DOWN","D2_DOWN.D4_UP","Mns1_D2_MuSCs"
"2221","ENSMUSG00000032224","Fam81a","D2","MuSCs",71.166104518259,33.0738,128.3045,"5.5510e-04",1.7354,1,"D2","1_UP.","D2_UP","Fam81a_D2_MuSCs"
"2222","ENSMUSG00000032254","Kif23","D2","MuSCs",1082.90001954198,1372.4416,648.5877,"8.2939e-06",-1.0118,3,"D2.D4.D7","1_UP.2_DOWN","D2_DOWN.D4_UP.D7_DOWN","Kif23_D2_MuSCs"
