"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"id"	"day"	"type"	"symbol"
340.2154	-0.4132878	0.2644528	0.02506833	0.1108093	"ENSMUSG00000022706"	"D2"	"MuSCs"	"Mrpl40"
8274.183	0.3429965	0.1814991	0.02188228	0.1006392	"ENSMUSG00000022708"	"D2"	"MuSCs"	"Zbtb20"
3234.826	-0.2663787	0.1402988	0.03141578	0.1281743	"ENSMUSG00000022710"	"D2"	"MuSCs"	"Usp7"
653.6652	-0.3519774	0.1775381	0.01657373	0.08382445	"ENSMUSG00000022718"	"D2"	"MuSCs"	"Dgcr8"
341.4185	-0.1866221	0.1939006	0.2074026	0.4292567	"ENSMUSG00000022721"	"D2"	"MuSCs"	"Trmt2a"
238.4074	-0.3971211	0.2516674	0.02691322	0.1156131	"ENSMUSG00000022742"	"D2"	"MuSCs"	"Cpox"
832.0506	-0.4208517	0.1758389	0.004398466	0.03431243	"ENSMUSG00000022744"	"D2"	"MuSCs"	"Cldnd1"
205.9509	-0.2004318	0.2166766	0.1954343	0.4132099	"ENSMUSG00000022751"	"D2"	"MuSCs"	"Nit2"
3498.36	-0.6409191	0.1666474	1.650747e-05	0.000545042	"ENSMUSG00000022752"	"D2"	"MuSCs"	"Tomm70a"
916.9346	-0.2291633	0.1628201	0.09145688	0.2564279	"ENSMUSG00000022757"	"D2"	"MuSCs"	"Tfg"
1320.57	0.3577445	0.1479289	0.005901811	0.04226927	"ENSMUSG00000022770"	"D2"	"MuSCs"	"Dlg1"
942.8272	-0.330882	0.1702183	0.01968347	0.09380406	"ENSMUSG00000022772"	"D2"	"MuSCs"	"Senp5"
322.3419	0.2318001	0.1976405	0.1287039	0.3193452	"ENSMUSG00000022779"	"D2"	"MuSCs"	"Top3b"
465.4497	-0.24784	0.2106707	0.112292	0.2925439	"ENSMUSG00000022791"	"D2"	"MuSCs"	"Tnk2"
319.7064	-0.7001736	0.284179	0.001304792	0.01491447	"ENSMUSG00000022792"	"D2"	"MuSCs"	"Yars2"
619.6212	0.2153941	0.1608822	0.1111349	0.2905585	"ENSMUSG00000022801"	"D2"	"MuSCs"	"Lrch3"
531.4006	-0.405603	0.2140955	0.01476399	0.07742838	"ENSMUSG00000022814"	"D2"	"MuSCs"	"Umps"
96.9026	-0.2103805	0.2785446	0.1839811	0.3979734	"ENSMUSG00000022820"	"D2"	"MuSCs"	"Ndufb4"
