"","id","symbol","day","type","baseMean","meanCountNormalizedYoung","meanCountNormalizedOld","padj","log2FoldChange","nbDayDE","CombiDayDEG","NbUpDown","CombiDaysUpDown"
"693","ENSMUSG00000038764","Ptpn3","D0","MuSCs",154.357011915954,201.188562420946,107.525461410962,0.0478168469498507,-0.67436856614462,1,"D0","1_DOWN","D0_DOWN"
"694","ENSMUSG00000039103","Nexn","D0","MuSCs",1248.85625384766,1036.69540583144,1461.01710186388,0.0402857051937418,0.395241326020104,2,"D0.D4","2_UP.","D0_UP.D4_UP"
"695","ENSMUSG00000040016","Ptger3","D0","MuSCs",46.773613585867,26.003079090672,67.5441480810619,0.00631966265473662,1.16703441926365,1,"D0","1_UP.","D0_UP"
"696","ENSMUSG00000040998","Npnt","D0","MuSCs",70.3909586195878,40.4219800150521,100.359937224123,0.0288108271062047,1.02585411488757,1,"D0","1_UP.","D0_UP"
"697","ENSMUSG00000046561","Arsj","D0","MuSCs",44.6604486314178,64.6685625869557,24.6523346758799,0.0267719940045635,-1.09011513116831,1,"D0","1_DOWN","D0_DOWN"
"698","ENSMUSG00000046743","Fat4","D0","MuSCs",801.634745698347,668.423635332087,934.845856064607,0.0164151436397879,0.407824214913598,4,"D0.D2.D4.D7","3_UP.1_DOWN","D0_UP.D2_UP.D4_DOWN.D7_UP"
"699","ENSMUSG00000049176","Frmpd4","D0","MuSCs",15.6453827248136,2.26775496062913,29.023010488998,0.0146686952207902,2.96980910163964,1,"D0","1_UP.","D0_UP"
"700","ENSMUSG00000051517","Arhgef39","D0","MuSCs",174.584516388339,122.460442211299,226.708590565379,0.00357411113845509,0.771903946784946,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"701","ENSMUSG00000067276","Capn6","D0","MuSCs",505.174986063227,670.942469713757,339.407502412697,0.00134075428210895,-0.8701872278474,3,"D0.D4.D7","1_UP.2_DOWN","D0_DOWN.D4_DOWN.D7_UP"
"702","ENSMUSG00000074480","Mex3a","D0","MuSCs",60.1095642737039,83.0686826008884,37.1504459465195,0.0210918216889377,-0.925669088341553,2,"D0.D2","2_DOWN","D0_DOWN.D2_DOWN"
"703","ENSMUSG00000090066","1110002E22Rik","D0","MuSCs",242.600945303425,320.89778890247,164.30410170438,0.00461602761912975,-0.825278321406151,3,"D0.D2.D4","1_UP.2_DOWN","D0_DOWN.D2_DOWN.D4_UP"
"704","ENSMUSG00000001098","Kctd10","D0","MuSCs",374.56112226366,295.203459260643,453.918785266677,0.00780502266786962,0.533549766193857,1,"D0","1_UP.","D0_UP"
"705","ENSMUSG00000004952","Rasa4","D0","MuSCs",409.774519633141,327.161915745569,492.387123520712,0.0272359954074097,0.478810010268866,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"706","ENSMUSG00000023232","Serinc2","D0","MuSCs",45.8732777735023,79.0545632502237,12.6919922967809,0.000163824013720183,-2.38717544424888,1,"D0","1_DOWN","D0_DOWN"
"707","ENSMUSG00000025791","Pgm1","D0","MuSCs",199.255439837867,156.846043897736,241.664835777998,0.0314410784470369,0.500686429238906,1,"D0","1_UP.","D0_UP"
"708","ENSMUSG00000028645","Slc2a1","D0","MuSCs",594.331564033343,456.043250498652,732.619877568035,0.0121920162613482,0.574833860748243,1,"D0","1_UP.","D0_UP"
"709","ENSMUSG00000028656","Cap1","D0","MuSCs",2073.14021378576,1807.6149743241,2338.66545324742,0.0439226573562771,0.303561207860176,2,"D0.D4","2_UP.","D0_UP.D4_UP"
"710","ENSMUSG00000028760","Eif4g3","D0","MuSCs",2869.17005790321,3200.96903702416,2537.37107878225,0.0491768250415487,-0.275567673850757,1,"D0","1_DOWN","D0_DOWN"
"711","ENSMUSG00000029094","Afap1","D0","MuSCs",1536.30369508796,1313.0736743023,1759.53371587362,0.0165921983550187,0.359272502345457,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"712","ENSMUSG00000029135","Fosl2","D0","MuSCs",4997.64315987776,4291.62219380077,5703.66412595476,0.0123735383314764,0.352975864892027,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"713","ENSMUSG00000029167","Ppargc1a","D0","MuSCs",325.301330914069,230.550135828893,420.052525999244,0.000528860354180281,0.784212964107301,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"714","ENSMUSG00000029204","Rhoh","D0","MuSCs",454.92635384956,555.330255579477,354.522452119642,0.0170725038939079,-0.535642842786694,2,"D0.D7","1_UP.1_DOWN","D0_DOWN.D7_UP"
"715","ENSMUSG00000029338","Antxr2","D0","MuSCs",1033.90794714497,1280.00699189857,787.808902391376,0.00031934739057902,-0.634904474324472,2,"D0.D2","2_DOWN","D0_DOWN.D2_DOWN"
"716","ENSMUSG00000029484","Anxa3","D0","MuSCs",687.994031524727,529.463591567735,846.52447148172,0.00682011594860183,0.581306163949178,1,"D0","1_UP.","D0_UP"
"717","ENSMUSG00000035275","Raver2","D0","MuSCs",212.678371210223,153.505102933441,271.851639487004,0.00281341051631474,0.717927892149786,2,"D0.D7","2_UP.","D0_UP.D7_UP"
"718","ENSMUSG00000035851","Ythdc1","D0","MuSCs",2850.41385374171,2447.21199971312,3253.6157077703,0.0319663288804659,0.339227727133804,1,"D0","1_UP.","D0_UP"
"719","ENSMUSG00000039410","Prdm16","D0","MuSCs",485.750067063966,344.628083492178,626.872050635754,8.46990916241222e-06,0.807623602108911,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"720","ENSMUSG00000039883","Lrrc17","D0","MuSCs",117.719871863804,152.902780438344,82.5369632892636,0.0311393082248049,-0.699383139480703,1,"D0","1_DOWN","D0_DOWN"
"721","ENSMUSG00000040584","Abcb1a","D0","MuSCs",209.633152328579,142.055128963157,277.211175694002,0.0123735383314764,0.806450046922257,1,"D0","1_UP.","D0_UP"
"722","ENSMUSG00000040964","Arhgef10l","D0","MuSCs",619.127965079519,525.363685295978,712.892244863059,0.039105535685426,0.355844115881233,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"723","ENSMUSG00000050010","Shisa3","D0","MuSCs",239.251025043278,159.971721417124,318.530328669433,0.00964832065880941,0.83770655100289,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"724","ENSMUSG00000056596","Trnp1","D0","MuSCs",64.6007125923758,35.9725112638086,93.2289139209429,0.00167351223897319,1.19751106622572,1,"D0","1_UP.","D0_UP"
"725","ENSMUSG00000066026","Dhrs3","D0","MuSCs",529.813635001491,408.420924394755,651.206345608228,0.00639634213075546,0.579437895574931,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"726","ENSMUSG00000067274","Rplp0","D0","MuSCs",2053.12203190296,2503.32196115264,1602.92210265328,0.035085448889759,-0.505963839509388,1,"D0","1_DOWN","D0_DOWN"
"727","ENSMUSG00000070576","Mn1","D0","MuSCs",115.51509359363,84.0075286078694,147.022658579391,0.0340523700617995,0.632128694890937,1,"D0","1_UP.","D0_UP"
"728","ENSMUSG00000079278","Tmem233","D0","MuSCs",43.98568680113,67.2501374988712,20.7212361033888,0.02604771447348,-1.31227805493141,1,"D0","1_DOWN","D0_DOWN"
"729","ENSMUSG00000002265","Peg3","D0","MuSCs",9278.38556274613,11393.9335658953,7162.83755959691,0.0436174313874962,-0.514686303136126,3,"D0.D4.D7","1_UP.2_DOWN","D0_DOWN.D4_DOWN.D7_UP"
"730","ENSMUSG00000002897","Il17ra","D0","MuSCs",685.354840086579,914.260910592619,456.448769580539,0.00754920585892553,-0.844900781436465,1,"D0","1_DOWN","D0_DOWN"
"731","ENSMUSG00000002980","Bcam","D0","MuSCs",2552.21484535204,2107.6712580993,2996.75843260478,0.0298544155289847,0.4129291574263,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"732","ENSMUSG00000009376","Met","D0","MuSCs",314.43652731102,441.725946901029,187.14710772101,0.000437503794100328,-1.11419742093805,2,"D0.D2","2_DOWN","D0_DOWN.D2_DOWN"
"733","ENSMUSG00000023456","Tpi1","D0","MuSCs",586.990477696746,480.044272516094,693.936682877398,0.0159844695558497,0.444096331091488,2,"D0.D4","2_UP.","D0_UP.D4_UP"
"734","ENSMUSG00000023964","Calcr","D0","MuSCs",605.572100155929,867.023927839608,344.120272472251,3.36153523781181e-05,-1.2298256310607,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN"
"735","ENSMUSG00000029651","Mtus2","D0","MuSCs",62.9888485080948,17.620556494907,108.357140521283,9.93682060062926e-09,2.5329197162794,1,"D0","1_UP.","D0_UP"
"736","ENSMUSG00000029659","Medag","D0","MuSCs",281.961787779961,400.904067021607,163.019508538315,0.00201491957171885,-1.13357162054589,1,"D0","1_DOWN","D0_DOWN"
"737","ENSMUSG00000029761","Cald1","D0","MuSCs",12901.7049687171,10813.3140815387,14990.0958558955,0.0210918216889377,0.399411636546647,3,"D0.D2.D4","2_UP.1_DOWN","D0_UP.D2_UP.D4_DOWN"
"738","ENSMUSG00000030074","Gxylt2","D0","MuSCs",773.448166463096,1089.89262488475,457.003708041447,4.89255027232397e-05,-1.15342143775962,3,"D0.D2.D4","3_DOWN","D0_DOWN.D2_DOWN.D4_DOWN"
"739","ENSMUSG00000030110","Ret","D0","MuSCs",135.387465024008,206.855038745509,63.9198913025072,0.00180173749845266,-1.47955798661756,3,"D0.D2.D7","3_DOWN","D0_DOWN.D2_DOWN.D7_DOWN"
"740","ENSMUSG00000030268","Bcat1","D0","MuSCs",52.8295067036236,73.6104011166858,32.0486122905613,0.0199491609466079,-0.970317495385606,2,"D0.D2","2_DOWN","D0_DOWN.D2_DOWN"
"741","ENSMUSG00000030287","Itpr2","D0","MuSCs",1047.34423872225,1264.30264320306,830.385834241442,0.000767224811865625,-0.546169497605276,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"742","ENSMUSG00000030428","Ttyh1","D0","MuSCs",542.274944522831,764.037714331654,320.512174714007,8.27107629352043e-05,-1.15065805411077,2,"D0.D2","1_UP.1_DOWN","D0_DOWN.D2_UP"
"743","ENSMUSG00000030433","Sbk2","D0","MuSCs",24.0879866922671,39.3791903975841,8.79678298695014,0.0180271141855109,-1.7380734322088,1,"D0","1_DOWN","D0_DOWN"
"744","ENSMUSG00000034023","Fancd2","D0","MuSCs",93.266290375344,131.387151557788,55.1454291929002,0.00533957058158701,-1.06020615356001,1,"D0","1_DOWN","D0_DOWN"
"745","ENSMUSG00000035279","Ssc5d","D0","MuSCs",188.797330845617,271.90356867443,105.691093016803,3.42339158626243e-05,-1.26090983737163,3,"D0.D4.D7","3_DOWN","D0_DOWN.D4_DOWN.D7_DOWN"
"746","ENSMUSG00000041301","Cftr","D0","MuSCs",11.8150048058652,1.26801064736247,22.3619989643678,0.00279069513767021,3.80687783185418,1,"D0","1_UP.","D0_UP"
"747","ENSMUSG00000041390","Mdfic","D0","MuSCs",1498.72343360632,1862.59920734952,1134.84765986313,0.0307484899472003,-0.566630143566913,3,"D0.D4.D7","1_UP.2_DOWN","D0_DOWN.D4_DOWN.D7_UP"
"748","ENSMUSG00000045534","Kcna5","D0","MuSCs",613.636815875306,501.023314851995,726.250316898617,0.0210306250160846,0.441363755488273,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"749","ENSMUSG00000051586","Mical3","D0","MuSCs",1887.18802571423,1542.64010646297,2231.73594496549,0.00175959911029548,0.47544947613211,3,"D0.D2.D7","3_UP.","D0_UP.D2_UP.D7_UP"
"750","ENSMUSG00000051855","Mest","D0","MuSCs",584.213302541827,857.92235220054,310.504252883114,2.30461775750426e-08,-1.39894491035998,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"751","ENSMUSG00000051950","B3glct","D0","MuSCs",314.964991726272,390.552126707689,239.377856744855,0.00343370461311033,-0.618232626516591,1,"D0","1_DOWN","D0_DOWN"
"752","ENSMUSG00000068587","Mgam","D0","MuSCs",32.4563877517371,55.1142284712886,9.79854703218569,0.000296005195957537,-2.25918903234741,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN"
"753","ENSMUSG00000070802","Pnmal2","D0","MuSCs",118.686441218026,164.686903189161,72.6859792468917,0.00796054560238351,-1.00043576090476,1,"D0","1_DOWN","D0_DOWN"
"754","ENSMUSG00000071424","Grid2","D0","MuSCs",215.747283421972,320.85468528373,110.639881560214,5.13882433395188e-12,-1.47698116389545,1,"D0","1_DOWN","D0_DOWN"
"755","ENSMUSG00000003752","Itpkc","D0","MuSCs",199.362475683534,252.526058820335,146.198892546732,0.0179963414523019,-0.646237816532393,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"756","ENSMUSG00000007279","Scube2","D0","MuSCs",35.1951726330296,53.851255840542,16.5390894255173,0.0049200950567726,-1.43655994570591,1,"D0","1_DOWN","D0_DOWN"
"757","ENSMUSG00000018819","Lsp1","D0","MuSCs",203.969099374402,274.333338418138,133.604860330665,0.00279069513767021,-0.900059670146847,1,"D0","1_DOWN","D0_DOWN"
"758","ENSMUSG00000019768","Esr1","D0","MuSCs",927.755474789631,1337.64516621608,517.86578336318,1.45222592811899e-05,-1.27154530093747,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"759","ENSMUSG00000019817","Plagl1","D0","MuSCs",502.882426865634,660.200662787426,345.564190943842,0.00551672042013673,-0.799602290250756,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"760","ENSMUSG00000019838","Slc16a10","D0","MuSCs",144.69160439361,202.570463568464,86.8127452187572,0.0126705579538675,-1.00231174166701,2,"D0.D4","1_UP.1_DOWN","D0_DOWN.D4_UP"
"761","ENSMUSG00000019899","Lama2","D0","MuSCs",6519.02680779498,7984.74681625499,5053.30679933497,0.000399158421103524,-0.598620421980643,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"762","ENSMUSG00000025477","Inpp5a","D0","MuSCs",2120.34055409609,1780.26578383346,2460.41532435872,0.00890846145940528,0.400941285634864,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"763","ENSMUSG00000030732","Chrdl2","D0","MuSCs",456.679478763725,748.252989428832,165.105968098619,5.07151229927258e-12,-2.10581315090258,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN"
"764","ENSMUSG00000030849","Fgfr2","D0","MuSCs",36.5372577757264,18.5316609246748,54.542854626778,0.00672388034048304,1.3098390887075,1,"D0","1_UP.","D0_UP"
"765","ENSMUSG00000030930","Chst15","D0","MuSCs",272.441318340692,208.409241777114,336.473394904269,0.00861993416631026,0.589415912804088,1,"D0","1_UP.","D0_UP"
"766","ENSMUSG00000036862","Dchs1","D0","MuSCs",127.300771845254,180.794287008126,73.8072566823813,0.0314128909251689,-0.99358070809211,1,"D0","1_DOWN","D0_DOWN"
"767","ENSMUSG00000038244","Mical2","D0","MuSCs",3946.27507460509,3227.57477802153,4664.97537118864,0.0203572954078264,0.441419333459143,3,"D0.D2.D4","3_UP.","D0_UP.D2_UP.D4_UP"
"768","ENSMUSG00000038886","Man2a2","D0","MuSCs",1379.93212769936,1584.26658315306,1175.59767224566,0.0325224340192663,-0.352509518848916,1,"D0","1_DOWN","D0_DOWN"
"769","ENSMUSG00000040488","Ltbp4","D0","MuSCs",3197.58192266443,3761.03175692704,2634.13208840181,0.0307853550473132,-0.41573172577389,3,"D0.D4.D7","3_DOWN","D0_DOWN.D4_DOWN.D7_DOWN"
"770","ENSMUSG00000045659","Plekha7","D0","MuSCs",132.429933695806,92.9647376554074,171.895129736205,0.0357022670300274,0.686354436401649,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"771","ENSMUSG00000047146","Tet1","D0","MuSCs",534.863721095085,648.975870704098,420.751571486073,0.00504073999996863,-0.541294432991549,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"772","ENSMUSG00000048330","Ric3","D0","MuSCs",116.316058852779,59.3863894077838,173.245728297774,3.21905348231091e-07,1.47176036621006,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"773","ENSMUSG00000051910","Sox6","D0","MuSCs",1121.00449558501,849.159482508658,1392.84950866136,0.000905070379968398,0.640675721850494,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"774","ENSMUSG00000053025","Sv2b","D0","MuSCs",65.2775690527174,27.7773079442416,102.777830161193,0.000163824013720183,1.71084467653216,1,"D0","1_UP.","D0_UP"
"775","ENSMUSG00000058145","Adamts17","D0","MuSCs",31.8483965206563,47.2250984009436,16.4716946403691,0.0311393082248049,-1.16102840599006,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN"
"776","ENSMUSG00000058297","Spock2","D0","MuSCs",143.672748469421,93.4556908776956,193.889806061147,0.00163853227831403,0.932858110183303,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"777","ENSMUSG00000059146","Ntrk3","D0","MuSCs",530.473946573112,206.705905338848,854.241987807377,2.41338018154226e-15,2.0028135696632,3,"D0.D2.D7","3_UP.","D0_UP.D2_UP.D7_UP"
"778","ENSMUSG00000070348","Ccnd1","D0","MuSCs",285.542603200108,394.166718891151,176.918487509065,0.000162573639750797,-1.04829546336021,4,"D0.D2.D4.D7","1_UP.3_DOWN","D0_DOWN.D2_DOWN.D4_UP.D7_DOWN"
"779","ENSMUSG00000070469","Adamtsl3","D0","MuSCs",409.834586484778,333.390479042289,486.278693927266,0.0333540146150921,0.440103986884311,1,"D0","1_UP.","D0_UP"
"780","ENSMUSG00000075225","Ccdc162","D0","MuSCs",197.893704108297,305.367910192692,90.4194980239025,2.23919485548659e-05,-1.62262964717032,1,"D0","1_DOWN","D0_DOWN"
"781","ENSMUSG00000090958","Lrrc32","D0","MuSCs",1001.34366895289,841.870054829289,1160.81728307649,0.0203572954078264,0.387882998041177,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"782","ENSMUSG00000096054","Syne1","D0","MuSCs",9384.33712531945,7488.56012018665,11280.1141304522,0.00256001984251646,0.521271807103235,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"783","ENSMUSG00000000435","Myf5","D0","MuSCs",1169.03599917447,1632.22456254026,705.847435808681,0.000165408628353113,-1.10035154679069,2,"D0.D7","1_UP.1_DOWN","D0_DOWN.D7_UP"
"784","ENSMUSG00000004665","Cnn2","D0","MuSCs",789.872734555989,612.628522734472,967.116946377507,0.000432385291716104,0.598195252074165,3,"D0.D2.D4","2_UP.1_DOWN","D0_UP.D2_UP.D4_DOWN"
"785","ENSMUSG00000006342","Susd2","D0","MuSCs",831.464594228563,650.737325534306,1012.19186292282,0.0350207862190132,0.502862460402624,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"786","ENSMUSG00000007888","Crlf1","D0","MuSCs",536.45390880897,742.720256421652,330.187561196288,0.00178177726573779,-1.02460886776628,4,"D0.D2.D4.D7","2_UP.2_DOWN","D0_DOWN.D2_UP.D4_DOWN.D7_UP"
"787","ENSMUSG00000020027","Socs2","D0","MuSCs",234.320423996525,340.530183692679,128.110664300371,0.000697383301141216,-1.25934498405772,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"788","ENSMUSG00000020053","Igf1","D0","MuSCs",395.918993663368,590.305746348861,201.532240977876,3.4996665617673e-05,-1.42671073981077,2,"D0.D7","2_DOWN","D0_DOWN.D7_DOWN"
"789","ENSMUSG00000020102","Slc16a7","D0","MuSCs",585.173396926957,430.03032157592,740.316472277993,0.000819304060370936,0.704100489995451,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"790","ENSMUSG00000021820","Camk2g","D0","MuSCs",1428.77627238285,1146.27139217131,1711.2811525944,0.00986287233163652,0.492844157452817,1,"D0","1_UP.","D0_UP"
"791","ENSMUSG00000021823","Vcl","D0","MuSCs",4706.48960545319,3797.06831439946,5615.91089650692,0.00528619421149237,0.488375109123199,2,"D0.D7","1_UP.1_DOWN","D0_UP.D7_DOWN"
"792","ENSMUSG00000025366","Esyt1","D0","MuSCs",3106.65478822317,2678.71161644696,3534.59795999939,0.0434202779936939,0.324304319606974,3,"D0.D2.D7","2_UP.1_DOWN","D0_UP.D2_UP.D7_DOWN"
"793","ENSMUSG00000025795","Rassf3","D0","MuSCs",749.775428377131,574.897284497503,924.653572256759,0.0166605940538749,0.566838305922839,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"794","ENSMUSG00000031562","Dctd","D0","MuSCs",38.1089889203658,63.724596639145,12.4933812015866,0.000353598878093098,-2.11544845126741,2,"D0.D2","2_DOWN","D0_DOWN.D2_DOWN"
"795","ENSMUSG00000031659","Adcy7","D0","MuSCs",496.458079879159,640.955518943585,351.960640814732,0.00751368650561922,-0.731476261808947,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"796","ENSMUSG00000031661","Nkd1","D0","MuSCs",501.037893168124,385.548571535405,616.527214800843,0.0383801805546357,0.529521051290201,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"797","ENSMUSG00000031824","6430548M08Rik","D0","MuSCs",132.989324423632,173.254262576848,92.7243862704154,0.00751368650561922,-0.757599228109778,3,"D0.D2.D4","1_UP.2_DOWN","D0_DOWN.D2_DOWN.D4_UP"
"798","ENSMUSG00000034472","Rasd2","D0","MuSCs",311.377768905732,223.453353996254,399.30218381521,0.00720812290572095,0.716088991829811,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"799","ENSMUSG00000036019","Tmtc2","D0","MuSCs",357.756283308235,478.743633208974,236.768933407496,0.00188216898585115,-0.88969494054397,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"800","ENSMUSG00000037868","Egr2","D0","MuSCs",869.278834567081,1032.15238428544,706.405284848717,0.00720812290572095,-0.472493812396042,3,"D0.D2.D4","1_UP.2_DOWN","D0_DOWN.D2_UP.D4_DOWN"
"801","ENSMUSG00000042812","Foxf1","D0","MuSCs",74.9300257267133,33.6162090392132,116.243842414213,9.37527717720488e-05,1.64703893254889,1,"D0","1_UP.","D0_UP"
"802","ENSMUSG00000043259","Fam13c","D0","MuSCs",373.227204952492,270.483679410927,475.970730494057,0.0233755907782329,0.657478148103779,1,"D0","1_UP.","D0_UP"
"803","ENSMUSG00000051236","Msrb3","D0","MuSCs",1466.37818648354,1159.77069031228,1772.9856826548,0.000501507658613563,0.554616579926937,3,"D0.D2.D7","2_UP.1_DOWN","D0_UP.D2_UP.D7_DOWN"
"804","ENSMUSG00000054162","Spock3","D0","MuSCs",118.533160410808,82.1068529556747,154.959467865941,0.0340394661171099,0.710527109328913,1,"D0","1_UP.","D0_UP"
"805","ENSMUSG00000055148","Klf2","D0","MuSCs",739.94578987767,548.107099996276,931.784479759064,1.08906788475161e-05,0.717877188858929,2,"D0.D4","2_UP.","D0_UP.D4_UP"
"806","ENSMUSG00000058056","Palld","D0","MuSCs",3474.43319354409,2768.90745454768,4179.95893254049,0.010903873584015,0.503095043685461,3,"D0.D2.D4","2_UP.1_DOWN","D0_UP.D2_UP.D4_DOWN"
"807","ENSMUSG00000090841","Myl6","D0","MuSCs",2692.54196316849,2206.99656345971,3178.08736287728,0.00203446026872841,0.467469699015982,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"808","ENSMUSG00000001349","Cnn1","D0","MuSCs",679.344895850176,506.04013923126,852.649652469092,0.000766501393614961,0.677155928125077,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"809","ENSMUSG00000021948","Prkcd","D0","MuSCs",633.402013559034,453.897248969449,812.906778148619,0.00839852463203371,0.712161765575856,1,"D0","1_UP.","D0_UP"
"810","ENSMUSG00000022032","Scara5","D0","MuSCs",127.327744647371,162.748403269408,91.9070860253343,0.0436174313874962,-0.620091629517969,1,"D0","1_DOWN","D0_DOWN"
"811","ENSMUSG00000022054","Nefm","D0","MuSCs",10.3001359831213,0.32396499437559,20.2763069718671,0.00256001984251646,5.00684146248206,1,"D0","1_UP.","D0_UP"
"812","ENSMUSG00000022098","Bmp1","D0","MuSCs",1243.30615372867,1408.58506096466,1078.02724649268,0.0427405915685033,-0.314129117808231,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"813","ENSMUSG00000023064","Sncg","D0","MuSCs",555.437042855525,438.987093354508,671.886992356541,0.000606601170047944,0.55645341432402,2,"D0.D2","2_UP.","D0_UP.D2_UP"
"814","ENSMUSG00000032085","Tagln","D0","MuSCs",225.947830193997,183.53755344434,268.358106943654,0.0479885784134903,0.428761994232397,1,"D0","1_UP.","D0_UP"
"815","ENSMUSG00000032332","Col12a1","D0","MuSCs",771.85524271671,1055.53882272035,488.171662713071,5.30331944163308e-05,-1.02466635228537,2,"D0.D4","2_DOWN","D0_DOWN.D4_DOWN"
"816","ENSMUSG00000032338","Hcn4","D0","MuSCs",271.751781517796,191.43155142563,352.072011609963,0.00368342477594157,0.756836116335814,1,"D0","1_UP.","D0_UP"
"817","ENSMUSG00000032349","Elovl5","D0","MuSCs",1595.15002408372,1283.98530153035,1906.3147466371,0.0105030406486987,0.486144069615676,1,"D0","1_UP.","D0_UP"
