"id"	"cluster"
"ENSMUSG00000060487"	"cluster_2"
"ENSMUSG00000042812"	"cluster_2"
"ENSMUSG00000031994"	"cluster_2"
"ENSMUSG00000020787"	"cluster_2"
"ENSMUSG00000057003"	"cluster_1"
"ENSMUSG00000021130"	"cluster_2"
"ENSMUSG00000021622"	"cluster_4"
"ENSMUSG00000005716"	"cluster_4"
"ENSMUSG00000022449"	"cluster_2"
"ENSMUSG00000022479"	"cluster_6"
"ENSMUSG00000047746"	"cluster_4"
"ENSMUSG00000024471"	"cluster_4"
"ENSMUSG00000026012"	"cluster_6"
"ENSMUSG00000044708"	"cluster_3"
"ENSMUSG00000028573"	"cluster_5"
"ENSMUSG00000028581"	"cluster_5"
"ENSMUSG00000036896"	"cluster_4"
"ENSMUSG00000037736"	"cluster_2"
"ENSMUSG00000041827"	"cluster_6"
"ENSMUSG00000029778"	"cluster_2"
"ENSMUSG00000032625"	"cluster_2"
"ENSMUSG00000036854"	"cluster_4"
"ENSMUSG00000038670"	"cluster_1"
"ENSMUSG00000056328"	"cluster_1"
"ENSMUSG00000040856"	"cluster_4"
"ENSMUSG00000024440"	"cluster_2"
"ENSMUSG00000024810"	"cluster_2"
