"symbol"	"whichMAX"
"8235"	"Shd"	"M2"
"8236"	"She"	"ECs"
"8237"	"Shf"	"FAPs"
"8238"	"Shfl"	"FAPs"
"8239"	"Shisa2"	"sCs"
"8240"	"Shisa3"	"Neutro"
"8241"	"Shisa4"	"FAPs"
"8242"	"Shisa6"	"FAPs"
"8243"	"Shisa8"	"sCs"
"8244"	"Shisal1"	"sCs"
"8245"	"Shkbp1"	"Neutro"
"8246"	"Shld1"	"Neutro"
"8247"	"Shld3"	"Neutro"
"8248"	"Shmt1"	"Neutro"
"8249"	"Shmt2"	"FAPs"
"8250"	"Shox2"	"FAPs"
"8251"	"Shpk"	"FAPs"
"8252"	"Shq1"	"FAPs"
"8253"	"Shroom1"	"FAPs"
"8254"	"Shroom2"	"sCs"
"8255"	"Shroom3"	"ECs"
"8256"	"Shroom4"	"ECs"
"8257"	"Shtn1"	"M2"
"8258"	"Siae"	"M2"
"8259"	"Siah1b"	"sCs"
"8260"	"Sidt1"	"ECs"
"8261"	"Sigirr"	"ECs"
"8262"	"Siglec1"	"M2"
"8263"	"Siglece"	"Neutro"
"8264"	"Siglecf"	"Neutro"
"8265"	"Siglecg"	"Neutro"
"8266"	"Siglech"	"M2"
"8267"	"Sigmar1"	"FAPs"
"8268"	"Sil1"	"FAPs"
"8269"	"Sim1"	"sCs"
"8270"	"Sim2"	"sCs"
"8271"	"Sinhcaf"	"sCs"
"8272"	"Sipa1"	"Neutro"
"8273"	"Sipa1l1"	"Neutro"
"8274"	"Sipa1l2"	"Neutro"
"8275"	"Sirpa"	"M2"
"8276"	"Sirpb1a"	"Neutro"
"8277"	"Sirpb1b"	"Neutro"
"8278"	"Sirpb1c"	"Neutro"
"8279"	"Sirt1"	"Neutro"
"8280"	"Sirt4"	"sCs"
"8281"	"Sirt5"	"sCs"
"8282"	"Sirt7"	"Neutro"
"8283"	"Six1"	"sCs"
"8284"	"Six2"	"sCs"
"8285"	"Six4"	"sCs"
"8286"	"Six5"	"FAPs"
"8287"	"Ska1"	"FAPs"
"8288"	"Ska2"	"FAPs"
"8289"	"Ska3"	"Neutro"
"8290"	"Skap1"	"ECs"
"8291"	"Skap2"	"Neutro"
"8292"	"Skida1"	"ECs"
"8293"	"Skint3"	"Neutro"
"8294"	"Skp2"	"sCs"
"8295"	"Sla"	"Neutro"
"8296"	"Sla2"	"M2"
"8297"	"Slain1"	"Neutro"
"8298"	"Slamf6"	"M2"
"8299"	"Slamf7"	"M2"
"8300"	"Slamf8"	"M2"
"8301"	"Slamf9"	"M2"
"8302"	"Slc10a1"	"Neutro"
"8303"	"Slc10a4"	"ECs"
"8304"	"Slc10a5"	"FAPs"
"8305"	"Slc10a6"	"FAPs"
"8306"	"Slc11a1"	"M2"
"8307"	"Slc11a2"	"FAPs"
"8308"	"Slc12a1"	"FAPs"
"8309"	"Slc12a2"	"sCs"
"8310"	"Slc12a3"	"ECs"
"8311"	"Slc12a4"	"FAPs"
"8312"	"Slc12a5"	"Neutro"
"8313"	"Slc12a6"	"Neutro"
"8314"	"Slc12a7"	"ECs"
"8315"	"Slc12a8"	"ECs"
"8316"	"Slc12a9"	"M2"
"8317"	"Slc13a3"	"M2"
"8318"	"Slc14a1"	"M2"
"8319"	"Slc15a2"	"M2"
"8320"	"Slc15a3"	"M2"
"8321"	"Slc15a4"	"M2"
"8322"	"Slc16a1"	"FAPs"
"8323"	"Slc16a10"	"Neutro"
"8324"	"Slc16a11"	"ECs"
"8325"	"Slc16a12"	"sCs"
"8326"	"Slc16a13"	"ECs"
"8327"	"Slc16a14"	"Neutro"
"8328"	"Slc16a2"	"FAPs"
"8329"	"Slc16a3"	"Neutro"
"8330"	"Slc16a5"	"FAPs"
"8331"	"Slc16a6"	"Neutro"
"8332"	"Slc16a7"	"M2"
"8333"	"Slc16a8"	"sCs"
"8334"	"Slc16a9"	"FAPs"
"8335"	"Slc17a7"	"FAPs"
"8336"	"Slc17a8"	"sCs"
"8337"	"Slc17a9"	"Neutro"
"8338"	"Slc18a1"	"M1"
"8339"	"Slc18a2"	"Neutro"
"8340"	"Slc18b1"	"FAPs"
"8341"	"Slc19a1"	"FAPs"
"8342"	"Slc19a2"	"FAPs"
"8343"	"Slc1a1"	"ECs"
"8344"	"Slc1a2"	"Neutro"
"8345"	"Slc1a3"	"FAPs"
"8346"	"Slc1a4"	"FAPs"
"8347"	"Slc1a7"	"FAPs"
"8348"	"Slc20a1"	"Neutro"
"8349"	"Slc20a2"	"sCs"
"8350"	"Slc22a1"	"Neutro"
"8351"	"Slc22a13"	"sCs"
"8352"	"Slc22a15"	"Neutro"
"8353"	"Slc22a17"	"sCs"
"8354"	"Slc22a18"	"FAPs"
"8355"	"Slc22a2"	"sCs"
"8356"	"Slc22a20"	"Neutro"
"8357"	"Slc22a21"	"FAPs"
"8358"	"Slc22a23"	"sCs"
"8359"	"Slc22a4"	"Neutro"
"8360"	"Slc23a1"	"sCs"
"8361"	"Slc23a2"	"Neutro"
"8362"	"Slc23a3"	"Neutro"
"8363"	"Slc24a1"	"Neutro"
"8364"	"Slc24a3"	"sCs"
"8365"	"Slc24a5"	"sCs"
"8366"	"Slc25a1"	"FAPs"
"8367"	"Slc25a10"	"M2"
"8368"	"Slc25a13"	"M2"
"8369"	"Slc25a14"	"M1"
"8370"	"Slc25a15"	"FAPs"
"8371"	"Slc25a18"	"Neutro"
"8372"	"Slc25a19"	"M2"
"8373"	"Slc25a2"	"FAPs"
"8374"	"Slc25a20"	"Neutro"
"8375"	"Slc25a23"	"sCs"
"8376"	"Slc25a24"	"FAPs"
"8377"	"Slc25a26"	"sCs"
"8378"	"Slc25a27"	"sCs"
"8379"	"Slc25a29"	"sCs"
"8380"	"Slc25a32"	"FAPs"
"8381"	"Slc25a33"	"Neutro"
"8382"	"Slc25a34"	"M1"
"8383"	"Slc25a35"	"sCs"
"8384"	"Slc25a37"	"Neutro"
"8385"	"Slc25a38"	"Neutro"
"8386"	"Slc25a4"	"FAPs"
"8387"	"Slc25a42"	"sCs"
"8388"	"Slc25a43"	"M2"
"8389"	"Slc25a45"	"M2"
"8390"	"Slc25a47"	"sCs"
"8391"	"Slc25a53"	"sCs"
"8392"	"Slc26a1"	"Neutro"
"8393"	"Slc26a10"	"ECs"
"8394"	"Slc26a11"	"Neutro"
"8395"	"Slc26a2"	"Neutro"
"8396"	"Slc26a3"	"ECs"
"8397"	"Slc26a6"	"M2"
"8398"	"Slc26a8"	"sCs"
"8399"	"Slc26a9"	"M1"
"8400"	"Slc27a1"	"M1"
"8401"	"Slc27a2"	"Neutro"
"8402"	"Slc27a3"	"FAPs"
"8403"	"Slc27a4"	"Neutro"
"8404"	"Slc27a5"	"ECs"
"8405"	"Slc27a6"	"FAPs"
"8406"	"Slc28a2"	"ECs"
"8407"	"Slc28a2b"	"ECs"
"8408"	"Slc29a2"	"sCs"
"8409"	"Slc29a3"	"M2"
"8410"	"Slc29a4"	"Neutro"
"8411"	"Slc2a1"	"Neutro"
"8412"	"Slc2a10"	"FAPs"
"8413"	"Slc2a12"	"sCs"
"8414"	"Slc2a13"	"FAPs"
"8415"	"Slc2a3"	"Neutro"
"8416"	"Slc2a4"	"sCs"
"8417"	"Slc2a5"	"sCs"
"8418"	"Slc2a6"	"Neutro"
"8419"	"Slc2a9"	"M2"
"8420"	"Slc30a1"	"M2"
"8421"	"Slc30a3"	"FAPs"
"8422"	"Slc30a4"	"FAPs"
"8423"	"Slc30a6"	"FAPs"
"8424"	"Slc31a2"	"Neutro"
"8425"	"Slc32a1"	"Neutro"
"8426"	"Slc35a1"	"FAPs"
"8427"	"Slc35a2"	"FAPs"
"8428"	"Slc35a5"	"Neutro"
"8429"	"Slc35b2"	"Neutro"
"8430"	"Slc35b4"	"FAPs"
"8431"	"Slc35c1"	"M2"
"8432"	"Slc35d3"	"sCs"
"8433"	"Slc35e3"	"Neutro"
"8434"	"Slc35f1"	"sCs"
"8435"	"Slc35f3"	"sCs"
"8436"	"Slc35f6"	"M2"
"8437"	"Slc35g1"	"sCs"
"8438"	"Slc35g2"	"ECs"
"8439"	"Slc35g3"	"ECs"
"8440"	"Slc36a1"	"M2"
"8441"	"Slc36a2"	"M2"
"8442"	"Slc36a3"	"Neutro"
"8443"	"Slc37a1"	"Neutro"
"8444"	"Slc37a2"	"Neutro"
"8445"	"Slc37a3"	"Neutro"
"8446"	"Slc38a1"	"Neutro"
"8447"	"Slc38a10"	"FAPs"
"8448"	"Slc38a11"	"sCs"
"8449"	"Slc38a3"	"ECs"
"8450"	"Slc38a4"	"FAPs"
"8451"	"Slc38a7"	"M1"
"8452"	"Slc38a9"	"M2"
"8453"	"Slc39a11"	"Neutro"
"8454"	"Slc39a12"	"M2"
"8455"	"Slc39a13"	"FAPs"
"8456"	"Slc39a14"	"FAPs"
"8457"	"Slc39a2"	"sCs"
"8458"	"Slc39a3"	"FAPs"
"8459"	"Slc39a4"	"Neutro"
"8460"	"Slc39a5"	"FAPs"
"8461"	"Slc39a6"	"FAPs"
"8462"	"Slc39a7"	"FAPs"
"8463"	"Slc39a8"	"FAPs"
"8464"	"Slc3a1"	"sCs"
"8465"	"Slc40a1"	"Neutro"
"8466"	"Slc41a1"	"sCs"
"8467"	"Slc41a2"	"FAPs"
"8468"	"Slc41a3"	"FAPs"
"8469"	"Slc43a1"	"FAPs"
"8470"	"Slc43a2"	"M1"
"8471"	"Slc43a3"	"ECs"
"8472"	"Slc44a3"	"FAPs"
"8473"	"Slc44a5"	"ECs"
"8474"	"Slc45a1"	"M2"
"8475"	"Slc45a2"	"sCs"
"8476"	"Slc45a4"	"Neutro"
"8477"	"Slc46a1"	"FAPs"
"8478"	"Slc46a3"	"M2"
"8479"	"Slc4a11"	"M1"
"8480"	"Slc4a3"	"FAPs"
"8481"	"Slc4a4"	"FAPs"
"8482"	"Slc4a5"	"M2"
"8483"	"Slc4a8"	"sCs"
"8484"	"Slc51a"	"Neutro"
"8485"	"Slc51b"	"sCs"
"8486"	"Slc52a3"	"ECs"
"8487"	"Slc5a10"	"ECs"
"8488"	"Slc5a11"	"M1"
"8489"	"Slc5a2"	"sCs"
"8490"	"Slc5a5"	"FAPs"
"8491"	"Slc5a6"	"FAPs"
"8492"	"Slc66a2"	"Neutro"
"8493"	"Slc6a11"	"sCs"
"8494"	"Slc6a12"	"Neutro"
"8495"	"Slc6a13"	"Neutro"
"8496"	"Slc6a15"	"FAPs"
"8497"	"Slc6a17"	"sCs"
"8498"	"Slc6a2"	"FAPs"
"8499"	"Slc6a20a"	"FAPs"
"8500"	"Slc6a20b"	"Neutro"
"8501"	"Slc6a4"	"Neutro"
"8502"	"Slc6a7"	"FAPs"
"8503"	"Slc6a9"	"sCs"
"8504"	"Slc7a1"	"FAPs"
"8505"	"Slc7a11"	"Neutro"
"8506"	"Slc7a15"	"M2"
"8507"	"Slc7a2"	"sCs"
"8508"	"Slc7a3"	"Neutro"
"8509"	"Slc7a4"	"sCs"
"8510"	"Slc7a5"	"FAPs"
"8511"	"Slc7a6"	"FAPs"
"8512"	"Slc7a7"	"M1"
"8513"	"Slc7a8"	"M1"
"8514"	"Slc8a1"	"M2"
"8515"	"Slc8a2"	"Neutro"
"8516"	"Slc8b1"	"M1"
"8517"	"Slc9a2"	"sCs"
"8518"	"Slc9a3"	"sCs"
"8519"	"Slc9a3r1"	"Neutro"
"8520"	"Slc9a3r2"	"ECs"
"8521"	"Slc9a4"	"M1"
"8522"	"Slc9a5"	"FAPs"
"8523"	"Slc9a7"	"M2"
"8524"	"Slc9a9"	"M2"
"8525"	"Slc9b1"	"FAPs"
"8526"	"Slc9b2"	"FAPs"
"8527"	"Slc9c1"	"Neutro"
"8528"	"Slco1c1"	"sCs"
"8529"	"Slco2a1"	"FAPs"
"8530"	"Slco2b1"	"M2"
"8531"	"Slco3a1"	"Neutro"
"8532"	"Slco4a1"	"Neutro"
"8533"	"Slco4c1"	"Neutro"
"8534"	"Slco5a1"	"FAPs"
"8535"	"Slf1"	"FAPs"
"8536"	"Slf2"	"sCs"
"8537"	"Slfn1"	"Neutro"
"8538"	"Slfn2"	"Neutro"
"8539"	"Slfn3"	"Neutro"
"8540"	"Slfn4"	"Neutro"
"8541"	"Slfn8"	"M2"
"8542"	"Slfn9"	"FAPs"
"8543"	"Slfnl1"	"sCs"
"8544"	"Slirp"	"FAPs"
"8545"	"Slit1"	"M1"
"8546"	"Slit2"	"FAPs"
"8547"	"Slit3"	"FAPs"
"8548"	"Slitrk1"	"sCs"
"8549"	"Slpi"	"Neutro"
"8550"	"Slx1b"	"Neutro"
"8551"	"Smad1"	"ECs"
"8552"	"Smad3"	"Neutro"
"8553"	"Smad6"	"FAPs"
"8554"	"Smad9"	"FAPs"
"8555"	"Smagp"	"ECs"
"8556"	"Smarca1"	"FAPs"
"8557"	"Smarcb1"	"FAPs"
"8558"	"Smarcd3"	"sCs"
"8559"	"Smc1b"	"FAPs"
"8560"	"Smc2"	"FAPs"
"8561"	"Smco3"	"M2"
"8562"	"Smco4"	"ECs"
"8563"	"Smcr8"	"Neutro"
"8564"	"Smgc"	"Neutro"
"8565"	"Smim1"	"FAPs"
"8566"	"Smim12"	"Neutro"
"8567"	"Smim18"	"Neutro"
"8568"	"Smim24"	"M2"
"8569"	"Smim26"	"M2"
"8570"	"Smim27"	"M2"
"8571"	"Smim3"	"Neutro"
"8572"	"Smim38"	"Neutro"
"8573"	"Smim4"	"Neutro"
"8574"	"Smim40"	"M1"
"8575"	"Smim40-ps"	"M2"
"8576"	"Smim41"	"Neutro"
"8577"	"Smim5"	"sCs"
"8578"	"Smim6"	"sCs"
"8579"	"Smim8"	"FAPs"
"8580"	"Smlr1"	"sCs"
"8581"	"Smo"	"FAPs"
"8582"	"Smoc1"	"FAPs"
"8583"	"Smoc2"	"FAPs"
"8584"	"Smox"	"Neutro"
"8585"	"Smpd1"	"FAPs"
"8586"	"Smpd3"	"FAPs"
"8587"	"Smpd5"	"sCs"
"8588"	"Smpdl3a"	"M1"
"8589"	"Smpdl3b"	"FAPs"
"8590"	"Smpx"	"sCs"
"8591"	"Sms"	"sCs"
"8592"	"Smtn"	"ECs"
"8593"	"Smtnl2"	"ECs"
"8594"	"Smug1"	"sCs"
"8595"	"Smyd1"	"sCs"
"8596"	"Smyd2"	"FAPs"
"8597"	"Smyd3"	"Neutro"
"8598"	"Smyd4"	"FAPs"
"8599"	"Smyd5"	"FAPs"
"8600"	"Snai1"	"FAPs"
"8601"	"Snai2"	"FAPs"
"8602"	"Snai3"	"FAPs"
"8603"	"Snap23"	"Neutro"
"8604"	"Snap47"	"FAPs"
"8605"	"Snapc2"	"FAPs"
"8606"	"Snca"	"sCs"
"8607"	"Sncaip"	"ECs"
"8608"	"Sncg"	"sCs"
"8609"	"Sned1"	"FAPs"
"8610"	"Snhg11"	"FAPs"
"8611"	"Snhg4"	"FAPs"
"8612"	"Snn"	"ECs"
"8613"	"Snph"	"FAPs"
"8614"	"Snrk"	"ECs"
"8615"	"Snrnp25"	"FAPs"
"8616"	"Snrnp35"	"Neutro"
"8617"	"Snrpa1"	"FAPs"
"8618"	"Snrpd1"	"FAPs"
"8619"	"Snrpd2"	"FAPs"
"8620"	"Snrpd3"	"FAPs"
"8621"	"Snrpf"	"FAPs"
"8622"	"Snrpn"	"sCs"
"8623"	"Snta1"	"FAPs"
"8624"	"Sntb1"	"sCs"
"8625"	"Sntg2"	"Neutro"
"8626"	"Snupn"	"FAPs"
"8627"	"Snx10"	"Neutro"
"8628"	"Snx19"	"FAPs"
"8629"	"Snx20"	"Neutro"
"8630"	"Snx22"	"sCs"
"8631"	"Snx24"	"M2"
"8632"	"Snx29"	"Neutro"
"8633"	"Snx30"	"M2"
"8634"	"Snx31"	"sCs"
"8635"	"Snx33"	"FAPs"
"8636"	"Snx5"	"M2"
"8637"	"Snx7"	"FAPs"
"8638"	"Snx8"	"M2"
"8639"	"Soat1"	"M2"
"8640"	"Soat2"	"Neutro"
"8641"	"Sobp"	"FAPs"
"8642"	"Socs1"	"Neutro"
"8643"	"Socs2"	"FAPs"
"8644"	"Socs5"	"FAPs"
"8645"	"Socs6"	"M2"
"8646"	"Sod2"	"Neutro"
"8647"	"Sod3"	"FAPs"
"8648"	"Soga3"	"sCs"
"8649"	"Sohlh2"	"FAPs"
"8650"	"Sorbs1"	"ECs"
"8651"	"Sorbs2"	"ECs"
"8652"	"Sorbs3"	"ECs"
"8653"	"Sorcs1"	"sCs"
"8654"	"Sorcs2"	"FAPs"
"8655"	"Sorcs3"	"sCs"
"8656"	"Sord"	"M2"
"8657"	"Sorl1"	"Neutro"
"8658"	"Sort1"	"Neutro"
"8659"	"Sowaha"	"FAPs"
"8660"	"Sowahc"	"M2"
"8661"	"Sox10"	"sCs"
"8662"	"Sox11"	"sCs"
"8663"	"Sox12"	"FAPs"
"8664"	"Sox13"	"ECs"
"8665"	"Sox15"	"M2"
"8666"	"Sox17"	"ECs"
"8667"	"Sox18"	"ECs"
"8668"	"Sox2"	"sCs"
"8669"	"Sox4"	"sCs"
"8670"	"Sox5"	"sCs"
"8671"	"Sox6"	"sCs"
"8672"	"Sox7"	"ECs"
"8673"	"Sox8"	"sCs"
"8674"	"Sox9"	"FAPs"
"8675"	"Sp110"	"M2"
"8676"	"Sp140"	"Neutro"
"8677"	"Sp2"	"Neutro"
"8678"	"Sp4"	"Neutro"
"8679"	"Sp7"	"sCs"
"8680"	"Spa17"	"FAPs"
"8681"	"Spaar"	"ECs"
"8682"	"Spaca4"	"sCs"
"8683"	"Spaca6"	"FAPs"
"8684"	"Spaca9"	"M1"
"8685"	"Spag4"	"sCs"
"8686"	"Spag5"	"FAPs"
"8687"	"Spag6"	"ECs"
"8688"	"Sparc"	"FAPs"
"8689"	"Sparcl1"	"ECs"
"8690"	"Spata13"	"Neutro"
"8691"	"Spata17"	"sCs"
"8692"	"Spata21"	"M2"
"8693"	"Spata24"	"FAPs"
"8694"	"Spata25"	"M2"
"8695"	"Spata2l"	"M2"
"8696"	"Spata31d1d"	"ECs"
"8697"	"Spata32"	"M2"
"8698"	"Spata33"	"FAPs"
"8699"	"Spata4"	"sCs"
"8700"	"Spata48"	"FAPs"
"8701"	"Spata7"	"FAPs"
"8702"	"Spatc1"	"Neutro"
"8703"	"Spats1"	"FAPs"
"8704"	"Spats2"	"FAPs"
"8705"	"Spats2l"	"sCs"
"8706"	"Spc24"	"FAPs"
"8707"	"Spc25"	"FAPs"
"8708"	"Spcs3"	"FAPs"
"8709"	"Spdef"	"FAPs"
"8710"	"Spdl1"	"Neutro"
"8711"	"Spdya"	"M2"
"8712"	"Spdye4c"	"ECs"
"8713"	"Specc1"	"M2"
"8714"	"Speer4b"	"sCs"
"8715"	"Spef1"	"FAPs"
"8716"	"Spef1l"	"Neutro"
"8717"	"Spef2"	"M1"
"8718"	"Speg"	"sCs"
"8719"	"Spem1"	"sCs"
"8720"	"Spem2"	"sCs"
"8721"	"Spg20"	"FAPs"
"8722"	"Spg21"	"Neutro"
"8723"	"Sphk1"	"FAPs"
"8724"	"Sphk2"	"Neutro"
"8725"	"Sphkap"	"FAPs"
"8726"	"Spi1"	"Neutro"
"8727"	"Spib"	"M2"
"8728"	"Spic"	"M2"
"8729"	"Spice1"	"sCs"
"8730"	"Spidr"	"Neutro"
"8731"	"Spin2c"	"FAPs"
"8732"	"Spin4"	"FAPs"
"8733"	"Spindoc"	"FAPs"
"8734"	"Spink4"	"ECs"
"8735"	"Spint1"	"M2"
"8736"	"Spint2"	"Neutro"
"8737"	"Spire1"	"FAPs"
"8738"	"Spire2"	"sCs"
"8739"	"Spn"	"M2"
"8740"	"Spns2"	"ECs"
"8741"	"Spns3"	"M2"
"8742"	"Spock2"	"FAPs"
"8743"	"Spock3"	"sCs"
"8744"	"Spon1"	"M2"
"8745"	"Spon2"	"FAPs"
"8746"	"Spout1"	"FAPs"
"8747"	"Spp1"	"M1"
"8748"	"Sppl2b"	"FAPs"
"8749"	"Spr"	"FAPs"
"8750"	"Spred2"	"ECs"
"8751"	"Spred3"	"sCs"
"8752"	"Sprn"	"FAPs"
"8753"	"Spry1"	"sCs"
"8754"	"Spry2"	"FAPs"
"8755"	"Spry4"	"sCs"
"8756"	"Spryd3"	"Neutro"
"8757"	"Spryd4"	"FAPs"
"8758"	"Spryd7"	"M2"
"8759"	"Spsb1"	"FAPs"
"8760"	"Spsb3"	"FAPs"
"8761"	"Spsb4"	"sCs"
"8762"	"Spta1"	"FAPs"
"8763"	"Sptb"	"sCs"
"8764"	"Sptbn1"	"ECs"
"8765"	"Sptbn2"	"FAPs"
"8766"	"Sptbn4"	"Neutro"
"8767"	"Sptbn5"	"M2"
"8768"	"Spx"	"FAPs"
"8769"	"Sqle"	"FAPs"
"8770"	"Src"	"FAPs"
"8771"	"Srcin1"	"sCs"
"8772"	"Srd5a1"	"sCs"
"8773"	"Srgap1"	"FAPs"
"8774"	"Srgap3"	"M2"
"8775"	"Srgn"	"Neutro"
"8776"	"Srl"	"sCs"
"8777"	"Srm"	"FAPs"
"8778"	"Srms"	"ECs"
"8779"	"Srp68"	"FAPs"
"8780"	"Srpk2"	"Neutro"
"8781"	"Srpk3"	"sCs"
"8782"	"Srprb"	"FAPs"
"8783"	"Srpx"	"FAPs"
"8784"	"Srpx2"	"FAPs"
"8785"	"Srrd"	"Neutro"
"8786"	"Srrm3"	"FAPs"
"8787"	"Srsf12"	"FAPs"
"8788"	"Srxn1"	"FAPs"
"8789"	"Ss18l1"	"M2"
"8790"	"Ss18l2"	"FAPs"
"8791"	"Ssbp2"	"FAPs"
"8792"	"Ssc4d"	"ECs"
"8793"	"Ssc5d"	"FAPs"
"8794"	"Ssh2"	"Neutro"
"8795"	"Ssh3"	"Neutro"
"8796"	"Sspn"	"FAPs"
"8797"	"Sspo"	"sCs"
"8798"	"Ssr1"	"FAPs"
"8799"	"Ssr2"	"FAPs"
"8800"	"Ssrp1"	"FAPs"
"8801"	"Sstr3"	"FAPs"
"8802"	"Sstr4"	"ECs"
"8803"	"Ssu2"	"ECs"
"8804"	"Ssx2ip"	"FAPs"
"8805"	"St14"	"Neutro"
"8806"	"St18"	"M1"
"8807"	"St3gal2"	"FAPs"
"8808"	"St3gal3"	"M2"
"8809"	"St3gal5"	"Neutro"
"8810"	"St3gal6"	"Neutro"
"8811"	"St6gal1"	"M2"
"8812"	"St6galnac1"	"FAPs"
"8813"	"St6galnac2"	"ECs"
"8814"	"St6galnac3"	"ECs"
"8815"	"St6galnac5"	"FAPs"
"8816"	"St7"	"FAPs"
"8817"	"St7l"	"Neutro"
"8818"	"St8sia1"	"M1"
"8819"	"St8sia2"	"sCs"
"8820"	"St8sia4"	"Neutro"
"8821"	"St8sia6"	"ECs"
"8822"	"Stab1"	"M1"
"8823"	"Stab2"	"M2"
"8824"	"Stac"	"sCs"
"8825"	"Stac2"	"FAPs"
"8826"	"Stac3"	"sCs"
"8827"	"Stag3"	"M1"
"8828"	"Stambpl1"	"Neutro"
"8829"	"Stap1"	"M2"
"8830"	"Stap2"	"ECs"
"8831"	"Star"	"Neutro"
"8832"	"Stard10"	"sCs"
"8833"	"Stard13"	"sCs"
"8834"	"Stard3"	"M2"
"8835"	"Stard4"	"FAPs"
"8836"	"Stard5"	"M2"
"8837"	"Stard6"	"ECs"
"8838"	"Stat4"	"Neutro"
"8839"	"Stat5b"	"Neutro"
"8840"	"Stat6"	"Neutro"
"8841"	"Stau2"	"FAPs"
"8842"	"Stbd1"	"sCs"
"8843"	"Stc1"	"ECs"
"8844"	"Stc2"	"sCs"
"8845"	"Steap1"	"FAPs"
"8846"	"Steap2"	"FAPs"
"8847"	"Steap3"	"FAPs"
"8848"	"Steap4"	"FAPs"
"8849"	"Stfa1"	"Neutro"
"8850"	"Stfa2"	"Neutro"
"8851"	"Stfa2l1"	"Neutro"
"8852"	"Stil"	"FAPs"
"8853"	"Stk10"	"Neutro"
"8854"	"Stk11ip"	"Neutro"
"8855"	"Stk17b"	"Neutro"
"8856"	"Stk26"	"Neutro"
"8857"	"Stk31"	"Neutro"
"8858"	"Stk32a"	"FAPs"
"8859"	"Stk32b"	"sCs"
"8860"	"Stk32c"	"ECs"
"8861"	"Stk36"	"FAPs"
"8862"	"Stk39"	"FAPs"
"8863"	"Stk4"	"Neutro"
"8864"	"Stkld1"	"FAPs"
"8865"	"Stmn2"	"ECs"
"8866"	"Stmn3"	"FAPs"
"8867"	"Stmn4"	"FAPs"
"8868"	"Stom"	"M2"
"8869"	"Stoml1"	"FAPs"
"8870"	"Stoml3"	"sCs"
"8871"	"Ston1"	"ECs"
"8872"	"Ston2"	"Neutro"
"8873"	"Stox1"	"ECs"
"8874"	"Stox2"	"ECs"
"8875"	"Stpg1"	"Neutro"
"8876"	"Stpg3"	"M2"
"8877"	"Stpg4"	"Neutro"
"8878"	"Stra6"	"sCs"
"8879"	"Stra6l"	"M2"
"8880"	"Strbp"	"Neutro"
"8881"	"Strip2"	"sCs"
"8882"	"Stt3a"	"FAPs"
"8883"	"Stt3b"	"FAPs"
"8884"	"Stum"	"ECs"
"8885"	"Stx11"	"Neutro"
"8886"	"Stx16"	"M2"
"8887"	"Stx17"	"Neutro"
"8888"	"Stx19"	"sCs"
"8889"	"Stx1a"	"FAPs"
"8890"	"Stx1b"	"FAPs"
"8891"	"Stx3"	"Neutro"
"8892"	"Stxbp1"	"FAPs"
"8893"	"Stxbp2"	"Neutro"
"8894"	"Stxbp4"	"sCs"
"8895"	"Stxbp5"	"Neutro"
"8896"	"Stxbp5l"	"sCs"
"8897"	"Stxbp6"	"ECs"
"8898"	"Styk1"	"FAPs"
"8899"	"Suclg2"	"FAPs"
"8900"	"Sugct"	"sCs"
"8901"	"Sulf1"	"FAPs"
"8902"	"Sulf2"	"M2"
"8903"	"Sult1a1"	"ECs"
"8904"	"Sult2b1"	"Neutro"
"8905"	"Sult5a1"	"FAPs"
"8906"	"Sult6b1"	"M2"
"8907"	"Sult6b2"	"sCs"
"8908"	"Sumf2"	"FAPs"
"8909"	"Sun2"	"Neutro"
"8910"	"Suox"	"FAPs"
"8911"	"Supt3"	"FAPs"
"8912"	"Supt4a"	"Neutro"
"8913"	"Supv3l1"	"Neutro"
"8914"	"Surf4"	"FAPs"
"8915"	"Susd1"	"Neutro"
"8916"	"Susd2"	"FAPs"
"8917"	"Susd3"	"M2"
"8918"	"Susd5"	"sCs"
"8919"	"Suv39h2"	"Neutro"
"8920"	"Suz12"	"Neutro"
"8921"	"Sv2a"	"ECs"
"8922"	"Sv2c"	"FAPs"
"8923"	"Svep1"	"FAPs"
"8924"	"Svil"	"Neutro"
"8925"	"Svip"	"Neutro"
"8926"	"Svopl"	"FAPs"
"8927"	"Swi5"	"FAPs"
"8928"	"Swsap1"	"FAPs"
"8929"	"Sybu"	"ECs"
"8930"	"Syce2"	"sCs"
"8931"	"Sycp2"	"Neutro"
"8932"	"Sycp3"	"sCs"
"8933"	"Syde1"	"FAPs"
"8934"	"Syde2"	"sCs"
"8935"	"Syk"	"Neutro"
"8936"	"Syn1"	"Neutro"
"8937"	"Syn2"	"ECs"
"8938"	"Syn3"	"sCs"
"8939"	"Syna"	"FAPs"
"8940"	"Synb"	"Neutro"
"8941"	"Sync"	"sCs"
"8942"	"Syne1"	"ECs"
"8943"	"Syne2"	"ECs"
"8944"	"Syne3"	"Neutro"
"8945"	"Syne4"	"sCs"
"8946"	"Syngap1"	"FAPs"
"8947"	"Syngr1"	"M2"
"8948"	"Syngr2"	"M2"
"8949"	"Syngr4"	"sCs"
"8950"	"Synj1"	"M2"
"8951"	"Synj2"	"Neutro"
"8952"	"Synm"	"ECs"
"8953"	"Synpo"	"FAPs"
"8954"	"Synpo2"	"sCs"
"8955"	"Synpo2l"	"sCs"
