"symbol"	"whichMAX"
"4391"	"Klhl30"	"sCs"
"4392"	"Klhl31"	"sCs"
"4393"	"Klhl33"	"FAPs"
"4394"	"Klhl34"	"sCs"
"4395"	"Klhl35"	"FAPs"
"4396"	"Klhl36"	"ECs"
"4397"	"Klhl4"	"ECs"
"4398"	"Klhl40"	"FAPs"
"4399"	"Klhl41"	"sCs"
"4400"	"Klhl42"	"FAPs"
"4401"	"Klhl6"	"ECs"
"4402"	"Klk11"	"ECs"
"4403"	"Klk8"	"ECs"
"4404"	"Klk9"	"sCs"
"4405"	"Klkb1"	"M1"
"4406"	"Klra17"	"M2"
"4407"	"Klra2"	"M2"
"4408"	"Klra3"	"M2"
"4409"	"Klrb1b"	"M2"
"4410"	"Klrd1"	"M1"
"4411"	"Klrg2"	"FAPs"
"4412"	"Klri1"	"M1"
"4413"	"Klri2"	"M1"
"4414"	"Klrk1"	"M2"
"4415"	"Kmo"	"M2"
"4416"	"Kncn"	"M1"
"4417"	"Kng2"	"FAPs"
"4418"	"Knl1"	"sCs"
"4419"	"Knstrn"	"ECs"
"4420"	"Kptn"	"M2"
"4421"	"Krba1"	"FAPs"
"4422"	"Kremen1"	"FAPs"
"4423"	"Krr1"	"M1"
"4424"	"Krt10"	"sCs"
"4425"	"Krt18"	"sCs"
"4426"	"Krt222"	"ECs"
"4427"	"Krt8"	"sCs"
"4428"	"Krt80"	"M1"
"4429"	"Krtap28-13"	"sCs"
"4430"	"Krtap5-4"	"FAPs"
"4431"	"Krtcap3"	"ECs"
"4432"	"Ksr1"	"FAPs"
"4433"	"Ky"	"sCs"
"4434"	"Kyat1"	"FAPs"
"4435"	"Kynu"	"M2"
"4436"	"L1cam"	"M1"
"4437"	"L2hgdh"	"FAPs"
"4438"	"L3hypdh"	"FAPs"
"4439"	"L3mbtl1"	"FAPs"
"4440"	"Lacc1"	"M2"
"4441"	"Lactb"	"M2"
"4442"	"Lactb2"	"M1"
"4443"	"Lag3"	"FAPs"
"4444"	"Lair1"	"M2"
"4445"	"Lama1"	"FAPs"
"4446"	"Lama2"	"FAPs"
"4447"	"Lama3"	"ECs"
"4448"	"Lama4"	"FAPs"
"4449"	"Lama5"	"ECs"
"4450"	"Lamb1"	"FAPs"
"4451"	"Lamb2"	"ECs"
"4452"	"Lamb3"	"sCs"
"4453"	"Lamc1"	"FAPs"
"4454"	"Lamc2"	"FAPs"
"4455"	"Lamc3"	"sCs"
"4456"	"Lamp5"	"ECs"
"4457"	"Lamtor1"	"M1"
"4458"	"Lamtor4"	"M1"
"4459"	"Lancl1"	"FAPs"
"4460"	"Lancl3"	"sCs"
"4461"	"Laptm4b"	"FAPs"
"4462"	"Laptm5"	"M2"
"4463"	"Large1"	"FAPs"
"4464"	"Large2"	"FAPs"
"4465"	"Larp6"	"FAPs"
"4466"	"Lat"	"M1"
"4467"	"Lat2"	"M1"
"4468"	"Lax1"	"ECs"
"4469"	"Layn"	"FAPs"
"4470"	"Lbp"	"FAPs"
"4471"	"Lbr"	"ECs"
"4472"	"Lbx1"	"sCs"
"4473"	"Lbx2"	"FAPs"
"4474"	"Lca5"	"FAPs"
"4475"	"Lca5l"	"FAPs"
"4476"	"Lcat"	"FAPs"
"4477"	"Lck"	"ECs"
"4478"	"Lcmt2"	"sCs"
"4479"	"Lcn2"	"FAPs"
"4480"	"Lcp1"	"M1"
"4481"	"Lcp2"	"M2"
"4482"	"Lct"	"FAPs"
"4483"	"Ldb2"	"ECs"
"4484"	"Ldb3"	"sCs"
"4485"	"Ldhb"	"sCs"
"4486"	"Ldhc"	"FAPs"
"4487"	"Ldhd"	"ECs"
"4488"	"Ldlr"	"M2"
"4489"	"Ldlrad1"	"sCs"
"4490"	"Ldlrad2"	"ECs"
"4491"	"Ldlrad3"	"FAPs"
"4492"	"Ldlrad4"	"FAPs"
"4493"	"Ldlrap1"	"M1"
"4494"	"Leap2"	"FAPs"
"4495"	"Lef1"	"sCs"
"4496"	"Lekr1"	"M2"
"4497"	"Lenep"	"FAPs"
"4498"	"Leng1"	"FAPs"
"4499"	"Leng9"	"ECs"
"4500"	"Lepr"	"ECs"
"4501"	"Letm2"	"FAPs"
"4502"	"Lfng"	"M2"
"4503"	"Lgals12"	"FAPs"
"4504"	"Lgals2"	"ECs"
"4505"	"Lgals3"	"M1"
"4506"	"Lgals4"	"FAPs"
"4507"	"Lgals7"	"FAPs"
"4508"	"Lgalsl"	"FAPs"
"4509"	"Lgi2"	"FAPs"
"4510"	"Lgi3"	"FAPs"
"4511"	"Lgi4"	"FAPs"
"4512"	"Lgmn"	"M1"
"4513"	"Lgr4"	"FAPs"
"4514"	"Lgr5"	"FAPs"
"4515"	"Lgr6"	"sCs"
"4516"	"Lhcgr"	"sCs"
"4517"	"Lhfp"	"FAPs"
"4518"	"Lhfpl1"	"FAPs"
"4519"	"Lhfpl2"	"M1"
"4520"	"Lhfpl4"	"ECs"
"4521"	"Lhfpl5"	"ECs"
"4522"	"Lhpp"	"M1"
"4523"	"Lhx2"	"FAPs"
"4524"	"Lhx6"	"ECs"
"4525"	"Lhx9"	"FAPs"
"4526"	"Lif"	"FAPs"
"4527"	"Lig4"	"FAPs"
"4528"	"Lilr4b"	"M1"
"4529"	"Lilra6"	"M2"
"4530"	"Lilrb4a"	"M2"
"4531"	"Lima1"	"FAPs"
"4532"	"Limch1"	"ECs"
"4533"	"Lime1"	"ECs"
"4534"	"Limk1"	"FAPs"
"4535"	"Limk2"	"ECs"
"4536"	"Lims2"	"ECs"
"4537"	"Lin28b"	"sCs"
"4538"	"Lin7a"	"sCs"
"4539"	"Lingo3"	"sCs"
"4540"	"Lins1"	"FAPs"
"4541"	"Lipa"	"M1"
"4542"	"Lipc"	"ECs"
"4543"	"Lipe"	"ECs"
"4544"	"Lipg"	"M1"
"4545"	"Lipn"	"M1"
"4546"	"Lipo2"	"M2"
"4547"	"Lipt1"	"FAPs"
"4548"	"Lix1"	"sCs"
"4549"	"Lix1l"	"FAPs"
"4550"	"Llgl2"	"ECs"
"4551"	"Lman1"	"FAPs"
"4552"	"Lman1l"	"FAPs"
"4553"	"Lmbr1"	"FAPs"
"4554"	"Lmcd1"	"ECs"
"4555"	"Lmln"	"FAPs"
"4556"	"Lmnb2"	"sCs"
"4557"	"Lmo1"	"ECs"
"4558"	"Lmo2"	"M2"
"4559"	"Lmo7"	"ECs"
"4560"	"Lmod1"	"FAPs"
"4561"	"Lmod2"	"sCs"
"4562"	"Lmod3"	"sCs"
"4563"	"Lmtk2"	"ECs"
"4564"	"Lmx1a"	"FAPs"
"4565"	"Lmx1b"	"FAPs"
"4566"	"Lnx1"	"ECs"
"4567"	"Lnx2"	"ECs"
"4568"	"Lonrf1"	"M1"
"4569"	"Lonrf2"	"FAPs"
"4570"	"Lonrf3"	"M1"
"4571"	"Lox"	"FAPs"
"4572"	"Loxl1"	"FAPs"
"4573"	"Loxl2"	"FAPs"
"4574"	"Loxl3"	"FAPs"
"4575"	"Loxl4"	"FAPs"
"4576"	"Lpar1"	"FAPs"
"4577"	"Lpar2"	"M1"
"4578"	"Lpar3"	"sCs"
"4579"	"Lpar4"	"ECs"
"4580"	"Lpar5"	"M2"
"4581"	"Lpar6"	"ECs"
"4582"	"Lpcat2"	"M2"
"4583"	"Lpcat4"	"ECs"
"4584"	"Lpin2"	"M2"
"4585"	"Lpin3"	"ECs"
"4586"	"Lpl"	"M1"
"4587"	"Lpo"	"M2"
"4588"	"Lpxn"	"M1"
"4589"	"Lratd2"	"M2"
"4590"	"Lrba"	"ECs"
"4591"	"Lrch2"	"FAPs"
"4592"	"Lrch4"	"M2"
"4593"	"Lrfn1"	"FAPs"
"4594"	"Lrfn2"	"sCs"
"4595"	"Lrfn3"	"FAPs"
"4596"	"Lrfn4"	"FAPs"
"4597"	"Lrg1"	"ECs"
"4598"	"Lrig1"	"FAPs"
"4599"	"Lrig3"	"FAPs"
"4600"	"Lrmda"	"M1"
"4601"	"Lrmp"	"M2"
"4602"	"Lrp1"	"M1"
"4603"	"Lrp11"	"FAPs"
"4604"	"Lrp12"	"M1"
"4605"	"Lrp2bp"	"ECs"
"4606"	"Lrp3"	"FAPs"
"4607"	"Lrp5"	"ECs"
"4608"	"Lrp8"	"M1"
"4609"	"Lrr1"	"sCs"
"4610"	"Lrrc1"	"FAPs"
"4611"	"Lrrc10"	"ECs"
"4612"	"Lrrc10b"	"FAPs"
"4613"	"Lrrc15"	"FAPs"
"4614"	"Lrrc17"	"FAPs"
"4615"	"Lrrc18"	"M2"
"4616"	"Lrrc19"	"sCs"
"4617"	"Lrrc2"	"ECs"
"4618"	"Lrrc20"	"M1"
"4619"	"Lrrc23"	"FAPs"
"4620"	"Lrrc24"	"sCs"
"4621"	"Lrrc25"	"M2"
"4622"	"Lrrc27"	"M1"
"4623"	"Lrrc28"	"ECs"
"4624"	"Lrrc29"	"FAPs"
"4625"	"Lrrc3"	"sCs"
"4626"	"Lrrc32"	"ECs"
"4627"	"Lrrc34"	"sCs"
"4628"	"Lrrc36"	"ECs"
"4629"	"Lrrc39"	"FAPs"
"4630"	"Lrrc3b"	"ECs"
"4631"	"Lrrc42"	"FAPs"
"4632"	"Lrrc43"	"FAPs"
"4633"	"Lrrc46"	"sCs"
"4634"	"Lrrc49"	"FAPs"
"4635"	"Lrrc4c"	"sCs"
"4636"	"Lrrc51"	"ECs"
"4637"	"Lrrc55"	"ECs"
"4638"	"Lrrc56"	"M2"
"4639"	"Lrrc61"	"M2"
"4640"	"Lrrc63"	"M2"
"4641"	"Lrrc71"	"FAPs"
"4642"	"Lrrc73"	"FAPs"
"4643"	"Lrrc75a"	"FAPs"
"4644"	"Lrrc75b"	"FAPs"
"4645"	"Lrrc8a"	"ECs"
"4646"	"Lrrc8b"	"ECs"
"4647"	"Lrrc8c"	"ECs"
"4648"	"Lrrc8d"	"M2"
"4649"	"Lrrc8e"	"FAPs"
"4650"	"Lrrc9"	"FAPs"
"4651"	"Lrrd1"	"sCs"
"4652"	"Lrriq3"	"FAPs"
"4653"	"Lrrk2"	"ECs"
"4654"	"Lrrn1"	"sCs"
"4655"	"Lrrn2"	"FAPs"
"4656"	"Lrrn3"	"sCs"
"4657"	"Lrrn4cl"	"FAPs"
"4658"	"Lrrtm2"	"ECs"
"4659"	"Lrrtm3"	"sCs"
"4660"	"Lrsam1"	"M1"
"4661"	"Lrtm1"	"sCs"
"4662"	"Lsamp"	"FAPs"
"4663"	"Lsm11"	"FAPs"
"4664"	"Lsmem1"	"M2"
"4665"	"Lsmem2"	"ECs"
"4666"	"Lsp1"	"FAPs"
"4667"	"Lsr"	"M2"
"4668"	"Lss"	"FAPs"
"4669"	"Lst1"	"M2"
"4670"	"Ltb"	"M2"
"4671"	"Ltb4r1"	"ECs"
"4672"	"Ltb4r2"	"ECs"
"4673"	"Ltbp1"	"FAPs"
"4674"	"Ltbp2"	"FAPs"
"4675"	"Ltbp3"	"FAPs"
"4676"	"Ltbp4"	"ECs"
"4677"	"Ltc4s"	"M1"
"4678"	"Ltf"	"M2"
"4679"	"LTO1"	"FAPs"
"4680"	"Lum"	"FAPs"
"4681"	"Lurap1"	"sCs"
"4682"	"Lurap1l"	"FAPs"
"4683"	"Luzp2"	"sCs"
"4684"	"Lvrn"	"FAPs"
"4685"	"Lxn"	"ECs"
"4686"	"Ly6a"	"ECs"
"4687"	"Ly6c1"	"ECs"
"4688"	"Ly6c2"	"M2"
"4689"	"Ly6g5b"	"M2"
"4690"	"Ly6g6c"	"ECs"
"4691"	"Ly6g6d"	"ECs"
"4692"	"Ly6h"	"FAPs"
"4693"	"Ly6i"	"ECs"
"4694"	"Ly75"	"sCs"
"4695"	"Ly86"	"M2"
"4696"	"Ly9"	"M1"
"4697"	"Ly96"	"M1"
"4698"	"Lyl1"	"M2"
"4699"	"Lyn"	"M2"
"4700"	"Lynx1"	"FAPs"
"4701"	"Lypd6"	"sCs"
"4702"	"Lyplal1"	"FAPs"
"4703"	"Lyrm1"	"FAPs"
"4704"	"Lyrm7"	"FAPs"
"4705"	"Lyrm9"	"M1"
"4706"	"Lysmd1"	"M2"
"4707"	"Lysmd2"	"ECs"
"4708"	"Lyst"	"M1"
"4709"	"Lyve1"	"M1"
"4710"	"Lyz1"	"M2"
"4711"	"Lyz2"	"M1"
"4712"	"Lyzl4"	"sCs"
"4713"	"Lzts1"	"ECs"
"4714"	"Lzts2"	"FAPs"
"4715"	"Lzts3"	"FAPs"
"4716"	"M1ap"	"FAPs"
"4717"	"Mab21l1"	"ECs"
"4718"	"Mab21l2"	"FAPs"
"4719"	"Mab21l3"	"sCs"
"4720"	"Macrod1"	"FAPs"
"4721"	"Macrod2"	"FAPs"
"4722"	"Macroh2a2"	"FAPs"
"4723"	"Madd"	"M2"
"4724"	"Maf"	"M2"
"4725"	"Mafa"	"ECs"
"4726"	"Mafb"	"M1"
"4727"	"Mag"	"M1"
"4728"	"Mageb3"	"FAPs"
"4729"	"Maged1"	"FAPs"
"4730"	"Maged2"	"FAPs"
"4731"	"Magee1"	"FAPs"
"4732"	"Magee2"	"FAPs"
"4733"	"Mageh1"	"FAPs"
"4734"	"Magi1"	"ECs"
"4735"	"Magi2"	"FAPs"
"4736"	"Magi3"	"ECs"
"4737"	"Magix"	"ECs"
"4738"	"Majin"	"ECs"
"4739"	"Mak"	"M1"
"4740"	"Mal"	"sCs"
"4741"	"Mall"	"ECs"
"4742"	"Malt1"	"M2"
"4743"	"Mamdc2"	"sCs"
"4744"	"Mamdc4"	"FAPs"
"4745"	"Maml2"	"FAPs"
"4746"	"Mamld1"	"ECs"
"4747"	"Mamstr"	"ECs"
"4748"	"Man1c1"	"M1"
"4749"	"Man2b1"	"M2"
"4750"	"Maneal"	"ECs"
"4751"	"Mansc1"	"ECs"
"4752"	"Mansc4"	"FAPs"
"4753"	"Maoa"	"ECs"
"4754"	"Maob"	"FAPs"
"4755"	"Map10"	"ECs"
"4756"	"Map11"	"M2"
"4757"	"Map1a"	"FAPs"
"4758"	"Map1b"	"FAPs"
"4759"	"Map1lc3a"	"FAPs"
"4760"	"Map2"	"sCs"
"4761"	"Map2k6"	"FAPs"
"4762"	"Map3k1"	"M2"
"4763"	"Map3k10"	"FAPs"
"4764"	"Map3k11"	"ECs"
"4765"	"Map3k13"	"FAPs"
"4766"	"Map3k15"	"M2"
"4767"	"Map3k19"	"FAPs"
"4768"	"Map3k5"	"M2"
"4769"	"Map3k6"	"ECs"
"4770"	"Map3k7cl"	"FAPs"
"4771"	"Map3k8"	"M2"
"4772"	"Map3k9"	"M2"
"4773"	"Map4k1"	"M2"
"4774"	"Map4k2"	"ECs"
"4775"	"Map4k3"	"ECs"
"4776"	"Map4k5"	"ECs"
"4777"	"Map6"	"FAPs"
"4778"	"Map6d1"	"ECs"
"4779"	"Map7"	"FAPs"
"4780"	"Map7d2"	"FAPs"
"4781"	"Map7d3"	"FAPs"
"4782"	"Map9"	"FAPs"
"4783"	"Mapk10"	"FAPs"
"4784"	"Mapk11"	"ECs"
"4785"	"Mapk12"	"ECs"
"4786"	"Mapk15"	"ECs"
"4787"	"Mapk1ip1"	"ECs"
"4788"	"Mapk8ip1"	"FAPs"
"4789"	"Mapk8ip2"	"ECs"
"4790"	"Mapkapk3"	"M2"
"4791"	"Mapkbp1"	"FAPs"
"4792"	"Mapre3"	"FAPs"
"4793"	"Mapt"	"ECs"
"4794"	"Marchf1"	"M2"
"4795"	"Marchf10"	"FAPs"
"4796"	"Marchf3"	"FAPs"
"4797"	"Marchf9"	"M1"
"4798"	"Mark1"	"FAPs"
"4799"	"Marveld1"	"FAPs"
"4800"	"Marveld2"	"ECs"
"4801"	"Mas1"	"FAPs"
"4802"	"Masp1"	"ECs"
"4803"	"Masp2"	"sCs"
"4804"	"Mast1"	"FAPs"
"4805"	"Mast3"	"M2"
"4806"	"Mast4"	"ECs"
"4807"	"Matk"	"M2"
"4808"	"Matn1"	"M1"
"4809"	"Matn2"	"FAPs"
"4810"	"Matn3"	"FAPs"
"4811"	"Matn4"	"M2"
"4812"	"Mb"	"FAPs"
"4813"	"Mb21d2"	"FAPs"
"4814"	"Mbd4"	"FAPs"
"4815"	"Mblac1"	"M2"
"4816"	"Mblac2"	"M1"
"4817"	"Mboat1"	"sCs"
"4818"	"Mboat2"	"ECs"
"4819"	"Mbp"	"M2"
"4820"	"Mc1r"	"FAPs"
"4821"	"Mc4r"	"sCs"
"4822"	"Mc5r"	"FAPs"
"4823"	"Mcam"	"ECs"
"4824"	"Mcat"	"ECs"
"4825"	"Mcc"	"ECs"
"4826"	"Mccc2"	"FAPs"
"4827"	"Mcee"	"M1"
"4828"	"Mcemp1"	"M2"
"4829"	"Mcf2l"	"ECs"
"4830"	"Mcfd2"	"M1"
"4831"	"Mcidas"	"FAPs"
"4832"	"Mcm8"	"sCs"
"4833"	"Mcmdc2"	"M2"
"4834"	"Mcoln2"	"M1"
"4835"	"Mcoln3"	"M1"
"4836"	"Mcrip1"	"FAPs"
"4837"	"Mcrip2"	"M1"
"4838"	"Mctp1"	"M1"
"4839"	"Mctp2"	"M1"
"4840"	"Mcts2"	"FAPs"
"4841"	"Mcub"	"M2"
"4842"	"Mdfi"	"FAPs"
"4843"	"Mdga1"	"FAPs"
"4844"	"Mdk"	"FAPs"
"4845"	"Mdm2"	"M1"
"4846"	"Me1"	"FAPs"
"4847"	"Me3"	"ECs"
"4848"	"Meak7"	"M1"
"4849"	"Mecom"	"ECs"
"4850"	"Med11"	"M2"
"4851"	"Med12l"	"FAPs"
"4852"	"Med18"	"sCs"
"4853"	"Medag"	"FAPs"
"4854"	"Mef2b"	"ECs"
"4855"	"Mef2c"	"ECs"
"4856"	"Mefv"	"M2"
"4857"	"Megf10"	"sCs"
"4858"	"Megf11"	"ECs"
"4859"	"Megf6"	"FAPs"
"4860"	"Megf8"	"FAPs"
"4861"	"Meiob"	"sCs"
"4862"	"Meis1"	"FAPs"
"4863"	"Meis2"	"FAPs"
"4864"	"Meis3"	"FAPs"
"4865"	"Melk"	"sCs"
"4866"	"Meox1"	"FAPs"
"4867"	"Meox2"	"FAPs"
"4868"	"Mep1a"	"ECs"
"4869"	"Mertk"	"M1"
"4870"	"Mest"	"FAPs"
"4871"	"Met"	"sCs"
"4872"	"Methig1"	"FAPs"
"4873"	"Metrnl"	"M1"
"4874"	"Mettl1"	"FAPs"
"4875"	"Mettl14"	"FAPs"
"4876"	"Mettl17"	"ECs"
"4877"	"Mettl18"	"M1"
"4878"	"Mettl21a"	"FAPs"
"4879"	"Mettl25"	"M1"
"4880"	"Mettl26"	"M1"
"4881"	"Mettl27"	"ECs"
"4882"	"Mettl4"	"FAPs"
"4883"	"Mettl7a2"	"FAPs"
"4884"	"Mettl7b"	"sCs"
"4885"	"Mex3a"	"FAPs"
"4886"	"Mex3b"	"FAPs"
"4887"	"Mfap2"	"FAPs"
"4888"	"Mfap3l"	"sCs"
"4889"	"Mfap4"	"FAPs"
"4890"	"Mfap5"	"FAPs"
"4891"	"Mfhas1"	"M1"
"4892"	"Mfng"	"ECs"
"4893"	"Mfrp"	"FAPs"
"4894"	"Mfsd1"	"M1"
"4895"	"Mfsd11"	"M1"
"4896"	"Mfsd12"	"M1"
"4897"	"Mfsd13a"	"M1"
"4898"	"Mfsd13b"	"FAPs"
"4899"	"Mfsd2a"	"sCs"
"4900"	"Mfsd2b"	"ECs"
"4901"	"Mfsd3"	"FAPs"
"4902"	"Mfsd4a"	"ECs"
"4903"	"Mfsd4b1"	"M2"
"4904"	"Mfsd4b4"	"M1"
"4905"	"Mfsd5"	"M1"
"4906"	"Mfsd6"	"M1"
"4907"	"Mfsd6l"	"M2"
"4908"	"Mfsd7a"	"M2"
"4909"	"Mfsd9"	"M2"
"4910"	"Mgarp"	"FAPs"
"4911"	"Mgat3"	"sCs"
"4912"	"Mgat4a"	"ECs"
"4913"	"Mgat5"	"M1"
"4914"	"Mgl2"	"sCs"
"4915"	"Mgll"	"ECs"
"4916"	"Mgmt"	"ECs"
"4917"	"Mgp"	"FAPs"
"4918"	"Mgst1"	"FAPs"
"4919"	"Mgst2"	"sCs"
"4920"	"Mgst3"	"M1"
"4921"	"Mia"	"FAPs"
"4922"	"Mia3"	"FAPs"
"4923"	"Mical2"	"FAPs"
"4924"	"Mical3"	"ECs"
"4925"	"Micall1"	"ECs"
"4926"	"Micall2"	"ECs"
"4927"	"Micu3"	"ECs"
"4928"	"Mid2"	"ECs"
"4929"	"Mief2"	"FAPs"
"4930"	"Mien1"	"M1"
"4931"	"Mif4gd"	"M2"
"4932"	"Miga1"	"ECs"
"4933"	"Miga2"	"FAPs"
"4934"	"Mill2"	"FAPs"
"4935"	"Mindy1"	"M1"
"4936"	"Mindy4"	"ECs"
"4937"	"Mipol1"	"FAPs"
"4938"	"Misp3"	"FAPs"
"4939"	"Mitf"	"M1"
"4940"	"Mknk1"	"M2"
"4941"	"Mkrn1"	"M1"
"4942"	"Mkrn3"	"sCs"
"4943"	"Mks1"	"FAPs"
"4944"	"Mkx"	"FAPs"
"4945"	"Mlana"	"sCs"
"4946"	"Mlec"	"FAPs"
"4947"	"Mlf1"	"FAPs"
"4948"	"Mlh3"	"FAPs"
"4949"	"Mlip"	"sCs"
"4950"	"Mlkl"	"FAPs"
"4951"	"Mllt11"	"FAPs"
"4952"	"Mllt6"	"ECs"
"4953"	"Mlph"	"sCs"
"4954"	"Mlxipl"	"sCs"
"4955"	"Mlycd"	"M2"
"4956"	"Mmaa"	"ECs"
"4957"	"Mmab"	"FAPs"
"4958"	"Mme"	"FAPs"
"4959"	"Mmgt2"	"FAPs"
"4960"	"Mmp11"	"FAPs"
"4961"	"Mmp12"	"M1"
"4962"	"Mmp13"	"FAPs"
"4963"	"Mmp14"	"FAPs"
"4964"	"Mmp15"	"ECs"
"4965"	"Mmp16"	"FAPs"
"4966"	"Mmp17"	"FAPs"
"4967"	"Mmp19"	"FAPs"
"4968"	"Mmp2"	"FAPs"
"4969"	"Mmp21"	"sCs"
"4970"	"Mmp23"	"FAPs"
"4971"	"Mmp25"	"FAPs"
"4972"	"Mmp27"	"M1"
"4973"	"Mmp28"	"ECs"
"4974"	"Mmp3"	"FAPs"
"4975"	"Mmp8"	"M1"
"4976"	"Mmp9"	"FAPs"
"4977"	"Mmrn2"	"ECs"
"4978"	"Mn1"	"FAPs"
"4979"	"Mnd1"	"FAPs"
"4980"	"Mns1"	"sCs"
"4981"	"Mnt"	"M2"
"4982"	"Moap1"	"M1"
"4983"	"Mob2"	"ECs"
"4984"	"Mob3b"	"M2"
"4985"	"Mocos"	"M1"
"4986"	"Mocs3"	"FAPs"
"4987"	"Mogat2"	"FAPs"
"4988"	"Mogs"	"FAPs"
"4989"	"Morc1"	"FAPs"
"4990"	"Morc2b"	"sCs"
"4991"	"Morc4"	"FAPs"
"4992"	"Morn1"	"FAPs"
"4993"	"Morn2"	"sCs"
"4994"	"Morn3"	"ECs"
"4995"	"Morn4"	"FAPs"
"4996"	"Mos"	"M2"
"4997"	"Moxd1"	"FAPs"
"4998"	"Mpdz"	"FAPs"
"4999"	"Mpeg1"	"M2"
"5000"	"Mpg"	"FAPs"
"5001"	"Mphosph9"	"ECs"
"5002"	"Mpig6b"	"ECs"
"5003"	"Mpo"	"M2"
"5004"	"Mpp1"	"M1"
"5005"	"Mpp2"	"ECs"
"5006"	"Mpp3"	"ECs"
"5007"	"Mpp4"	"ECs"
"5008"	"Mppe1"	"M2"
"5009"	"Mpped2"	"FAPs"
"5010"	"Mpv17l"	"FAPs"
"5011"	"Mpz"	"sCs"
"5012"	"Mpzl1"	"ECs"
"5013"	"Mpzl2"	"sCs"
"5014"	"Mpzl3"	"M2"
"5015"	"Mr1"	"FAPs"
"5016"	"Mras"	"FAPs"
"5017"	"Mrc1"	"M1"
"5018"	"Mrc2"	"FAPs"
"5019"	"Mreg"	"M1"
"5020"	"Mrgpre"	"ECs"
"5021"	"Mrgprf"	"FAPs"
"5022"	"Mrgprh"	"sCs"
"5023"	"Mri1"	"FAPs"
"5024"	"Mrln"	"sCs"
"5025"	"Mrm2"	"M2"
"5026"	"Mrm3"	"FAPs"
"5027"	"Mroh1"	"M1"
"5028"	"Mroh3"	"FAPs"
"5029"	"Mroh5"	"ECs"
"5030"	"Mroh6"	"FAPs"
"5031"	"Mrpl43"	"M1"
"5032"	"Mrpl48"	"FAPs"
"5033"	"Mrps16"	"FAPs"
"5034"	"Mrps28"	"M1"
"5035"	"Mrps34"	"M1"
"5036"	"Mrrf"	"ECs"
"5037"	"Mrtfb"	"ECs"
"5038"	"Mrvi1"	"sCs"
"5039"	"Ms4a1"	"M1"
"5040"	"Ms4a14"	"M1"
"5041"	"Ms4a4a"	"M2"
"5042"	"Ms4a4b"	"M2"
"5043"	"Ms4a4c"	"M2"
"5044"	"Ms4a4d"	"FAPs"
"5045"	"Ms4a6b"	"M2"
"5046"	"Ms4a6c"	"M2"
"5047"	"Ms4a6d"	"M1"
"5048"	"Ms4a7"	"M1"
"5049"	"Ms4a8a"	"M2"
"5050"	"Msantd1"	"M1"
"5051"	"Msantd3"	"FAPs"
"5052"	"Msc"	"FAPs"
"5053"	"Msh4"	"FAPs"
"5054"	"Msh5"	"ECs"
"5055"	"Msi1"	"FAPs"
"5056"	"Msi2"	"sCs"
"5057"	"Msl3l2"	"FAPs"
"5058"	"Msln"	"sCs"
"5059"	"Msmo1"	"M2"
"5060"	"Msr1"	"M1"
"5061"	"Msra"	"M2"
"5062"	"Msrb1"	"M2"
"5063"	"Msrb2"	"FAPs"
"5064"	"Msrb3"	"FAPs"
"5065"	"Mst1"	"FAPs"
"5066"	"Mst1r"	"FAPs"
"5067"	"Msx1"	"FAPs"
"5068"	"Mt2"	"FAPs"
"5069"	"Mt3"	"sCs"
"5070"	"Mtarc1"	"FAPs"
"5071"	"Mtbp"	"FAPs"
"5072"	"Mtcl1"	"FAPs"
"5073"	"Mtcp1"	"ECs"
"5074"	"Mterf1a"	"ECs"
"5075"	"Mterf2"	"FAPs"
"5076"	"Mterf4"	"FAPs"
"5077"	"Mtfp1"	"sCs"
"5078"	"Mtfr2"	"FAPs"
"5079"	"Mthfd2l"	"FAPs"
"5080"	"Mthfr"	"M2"
"5081"	"Mthfs"	"M1"
"5082"	"Mthfsd"	"FAPs"
"5083"	"Mthfsl"	"M1"
"5084"	"Mtif3"	"ECs"
"5085"	"Mtln"	"M1"
"5086"	"Mtm1"	"M1"
"5087"	"Mtmr10"	"M1"
"5088"	"Mtmr11"	"ECs"
"5089"	"Mtmr12"	"ECs"
"5090"	"Mtmr7"	"FAPs"
"5091"	"Mtss1"	"M1"
"5092"	"Mtss2"	"FAPs"
"5093"	"Mttp"	"FAPs"
"5094"	"Mturn"	"sCs"
"5095"	"Mtus2"	"M1"
"5096"	"Mtx3"	"FAPs"
"5097"	"Muc1"	"FAPs"
"5098"	"Muc13"	"ECs"
"5099"	"Muc2"	"FAPs"
"5100"	"Muc3a"	"ECs"
"5101"	"Muc6"	"M1"
"5102"	"Mus81"	"FAPs"
"5103"	"Musk"	"sCs"
"5104"	"Mustn1"	"ECs"
"5105"	"Mutyh"	"FAPs"
"5106"	"Mxd1"	"M2"
"5107"	"Mxd3"	"FAPs"
"5108"	"Mxd4"	"ECs"
"5109"	"Mxi1"	"M2"
"5110"	"Mxra7"	"FAPs"
"5111"	"Mxra8"	"FAPs"
"5112"	"Myadml2"	"FAPs"
"5113"	"Myb"	"sCs"
"5114"	"Mybl1"	"ECs"
"5115"	"Mybl2"	"sCs"
"5116"	"Mybpc1"	"sCs"
"5117"	"Mybpc2"	"sCs"
"5118"	"Mybpc3"	"M2"
"5119"	"Mybph"	"sCs"
"5120"	"Myc"	"FAPs"
"5121"	"Mycbpap"	"FAPs"
