"gene"	"Old.FAPs.D0_1"	"Old.FAPs.D0_2"	"Old.FAPs.D0_3"	"Old.sCs.D0_1"	"Old.sCs.D0_3"	"Old.sCs.D0_2"	"Old.ECs.D0_2"	"Old.ECs.D0_1"	"Old.ECs.D0_3"
"ENSMUSG00000020271"	12.337431	15.261888	17.137684	7.763026	11.024476	12.194752	6.918133	16.586458	22.497004
"ENSMUSG00000020272"	0.775142	1.116915	1.623632	4.05427	3.901552	5.247688	7.076585	15.867416	50.892502
"ENSMUSG00000020273"	7.607772	6.880928	8.390272	3.651959	5.451795	5.15543	4.228582	8.061028	8.69767
"ENSMUSG00000020279"	0.159162	0	0.515373	0	0	0	0.035901	0	0
"ENSMUSG00000020283"	4.460811	7.324466	5.726387	2.837184	4.709106	3.942827	2.152808	3.512042	11.640205
"ENSMUSG00000020289"	16.455156	15.857513	16.02132	10.01643	11.50323	8.784237	5.063649	11.732712	1.002781
"ENSMUSG00000020297"	0	0	0	0.128886	0	0	0	0	0
"ENSMUSG00000020299"	0	0	0	0	0	0	0	0	1.009765
"ENSMUSG00000020303"	0.338735	0	0	1.041157	1.141781	0.715673	0	0.301732	0
"ENSMUSG00000020305"	6.467819	6.427344	6.572375	3.208397	3.269875	3.267864	2.243724	3.839848	4.720729
"ENSMUSG00000020309"	3.402843	2.771617	1.941458	1.111568	0.895583	2.883065	0	3.544766	1.642068
"ENSMUSG00000020315"	278.488647	291.00061	304.751343	83.42067	106.218117	103.944847	158.18222	226.187042	10.153048
"ENSMUSG00000020319"	3.181701	4.666844	4.595291	4.013707	2.627343	2.988118	1.704445	3.553891	0
"ENSMUSG00000020326"	15.412853	17.643129	15.917627	5.451999	10.756238	8.677965	9.054821	22.655096	59.409203
"ENSMUSG00000020328"	4.744612	5.398205	5.214103	1.763065	1.397731	1.738782	3.145259	8.491524	2.50554
"ENSMUSG00000020332"	0.062657	0	0	0	0	0	0	0	0
"ENSMUSG00000020333"	0.067996	0	0	0.230928	0.756254	0.446457	0.126133	0	0
"ENSMUSG00000020335"	0	0.583842	1.333998	0.643889	0.803567	0.688517	0	0	0
"ENSMUSG00000020349"	15.3565	15.101452	15.894401	10.704231	14.492407	13.44739	10.595563	26.172356	36.919731
"ENSMUSG00000020354"	12.653378	8.45067	10.481344	2.436637	2.498679	2.285948	0	0	0
"ENSMUSG00000020357"	0	0.162445	0.263498	0.108457	0	0.367274	9.995384	19.338184	0.069875
"ENSMUSG00000020361"	20.484943	22.766729	25.288393	13.733275	18.909533	17.153189	14.146518	50.328175	31.645958
"ENSMUSG00000020364"	2.330121	2.737239	2.466055	0	1.048529	1.730322	0	0.850905	0
"ENSMUSG00000020366"	34.354889	34.22649	34.131714	13.260983	12.630385	13.883176	5.762077	14.844186	19.298367
"ENSMUSG00000020368"	89.679947	103.547173	109.674805	33.054821	41.850597	43.832432	40.427582	152.603546	102.907585
"ENSMUSG00000020372"	120.615517	133.719528	140.5242	58.085949	59.366024	62.112419	83.918587	228.668839	65.912392
"ENSMUSG00000020374"	0	0.058781	0	3.719201	2.288608	1.585047	0	0	0
"ENSMUSG00000020375"	10.808607	8.990393	12.59035	4.665809	6.951208	5.332578	5.757858	9.900901	16.343525
"ENSMUSG00000020376"	23.199896	25.966223	24.427008	9.492521	14.529015	12.375235	12.822659	19.989079	86.190056
"ENSMUSG00000020377"	0.435263	0.591161	0.438714	0	0	0.454626	1.294311	1.537516	14.093439
"ENSMUSG00000020380"	6.635429	7.067886	7.323891	2.67008	3.653446	3.08212	4.473858	10.522204	7.046329
"ENSMUSG00000020381"	24.742474	11.699318	19.503378	3.153992	3.899965	3.208227	4.493536	13.355513	57.978554
"ENSMUSG00000020385"	30.223866	35.167809	34.639423	27.603313	28.231392	30.541424	18.098532	30.200243	57.898785
"ENSMUSG00000020389"	2.392991	3.548752	5.803656	3.769822	1.620385	3.315545	0.660374	1.517721	6.127396
"ENSMUSG00000020392"	5.819313	4.251891	4.465292	3.732822	2.40526	3.743593	5.479864	10.855994	20.529131
"ENSMUSG00000020393"	16.709223	17.355547	19.891436	7.280251	7.097207	7.694377	3.389727	3.673321	2.65296
"ENSMUSG00000020395"	0	0	0	0	0	0	0	0	0.588587
"ENSMUSG00000020396"	0	0	0.328813	0	0	0	0.089702	0.020986	0
"ENSMUSG00000020397"	10.085902	13.661465	12.009769	5.891786	8.452921	7.058118	6.021713	8.760096	34.481853
"ENSMUSG00000020405"	0	0	0	0	0	0	0	0	0.23423
"ENSMUSG00000020407"	0	0	0	0.486203	0	0.287864	15.70032	55.632607	32.551174
"ENSMUSG00000020411"	2.160636	2.427033	4.673566	0.17306	0.459237	0	0.320894	1.588706	0
"ENSMUSG00000020413"	3.402405	2.556149	3.386355	2.111033	1.832322	2.359568	3.868073	8.334819	2.590491
"ENSMUSG00000020419"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020429"	0	0	0	0	0	0	0.020301	0	0
"ENSMUSG00000020432"	20.097174	21.342499	31.87871	7.441536	12.058206	10.238832	17.423059	19.694544	44.796528
"ENSMUSG00000020435"	2.68925	2.230518	2.27922	0.661203	0.733396	0.657108	0	0.189976	1.054251
"ENSMUSG00000020436"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020437"	0.372916	0.303135	0.855877	0.122265	0	0	0.26445	3.255624	21.103889
"ENSMUSG00000020439"	23.111776	23.624552	22.939857	68.648308	87.98822	86.730522	16.682831	31.423946	0.760805
"ENSMUSG00000020441"	3.257006	5.750321	7.36584	5.027262	4.112205	3.081069	3.427662	6.871227	4.612231
"ENSMUSG00000020444"	2.920706	5.529229	5.193285	1.527835	4.017148	2.459155	1.236197	4.853121	4.417781
"ENSMUSG00000020447"	0	0	0	0	0	0.063679	0	0	0.330596
"ENSMUSG00000020448"	6.064839	5.739006	7.971095	4.87563	6.178699	5.816146	5.022505	11.438882	15.546651
"ENSMUSG00000020455"	2.049481	3.701487	4.304967	2.164318	1.810776	2.761357	1.627786	2.418998	9.162893
"ENSMUSG00000020457"	13.636195	15.276697	14.872585	6.529915	7.131951	7.454222	6.956022	17.404329	11.333755
"ENSMUSG00000020458"	39.991177	39.157738	50.772289	19.162554	23.373505	23.139143	30.933273	95.538956	63.161575
"ENSMUSG00000020459"	8.671002	8.070904	7.676537	3.567871	4.294595	4.499431	4.131409	6.87741	2.905793
"ENSMUSG00000020460"	128.23671	119.879135	115.968102	57.79657	52.975647	58.879578	77.180908	225.330261	126.193863
"ENSMUSG00000020461"	0	0.226533	0.595218	0	0.071187	0	0.077028	0.761019	0
"ENSMUSG00000020464"	5.47415	8.148283	7.624022	3.678689	5.112442	4.72837	3.941163	17.885132	5.952328
"ENSMUSG00000020469"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020475"	1.309731	3.314426	2.093934	1.216438	1.055703	3.021552	1.157331	0.626779	3.818274
"ENSMUSG00000020477"	5.080138	6.598908	7.315563	2.999659	3.529727	2.738377	4.301005	6.102646	12.663427
"ENSMUSG00000020481"	0.096592	0.037774	0	0.009429	0.014808	0	0	0.00225	0.004058
"ENSMUSG00000020482"	15.662875	14.000306	16.987009	5.545962	6.412034	6.216499	6.781492	9.911884	8.376499
"ENSMUSG00000020483"	11.626582	11.374441	17.091516	7.745212	14.200446	11.08651	4.049373	11.028849	3.499983
"ENSMUSG00000020486"	12.171211	13.672884	16.333256	30.786961	40.645275	31.511789	15.453067	25.496622	1.043469
"ENSMUSG00000020490"	0	0.879965	0	0	0	0	0	0	0
"ENSMUSG00000020491"	1.416728	2.848734	2.388828	0.890957	1.719363	1.421388	0.555769	0	1.47611
"ENSMUSG00000020493"	0.68894	0.447869	0	0.329632	0.160369	0.206443	1.315761	2.25888	0
"ENSMUSG00000020495"	2.954568	3.301325	4.712723	1.850441	2.360737	1.759554	1.888995	3.830342	6.837291
"ENSMUSG00000020496"	10.850587	13.319079	15.908446	8.111097	11.087357	12.130679	8.090291	17.555759	18.325478
"ENSMUSG00000020513"	3.532665	2.390044	2.964313	0.712146	1.670411	1.097422	2.527235	4.535724	2.895147
"ENSMUSG00000020515"	9.839478	9.703169	8.720888	6.478101	6.288683	5.171268	6.325316	8.517734	17.876133
"ENSMUSG00000020516"	17.797075	18.688866	18.431368	10.14481	11.146147	13.952843	7.03738	16.017929	18.690201
"ENSMUSG00000020519"	12.152133	10.800645	10.311816	4.494978	6.176569	3.629541	4.11374	7.534976	18.232502
"ENSMUSG00000020520"	4.874037	4.961183	5.710449	6.915947	9.298949	9.864304	3.528665	5.459335	5.411541
"ENSMUSG00000020522"	5.562908	5.95229	5.995356	3.870643	4.567176	4.767233	6.54375	9.468114	7.392562
"ENSMUSG00000020523"	6.273677	6.216897	8.688972	3.638273	4.841388	3.820039	4.317618	8.11354	6.644176
"ENSMUSG00000020525"	7.079579	6.079681	6.171278	3.892558	5.419259	6.648846	3.252711	6.139473	9.295964
"ENSMUSG00000020526"	4.036225	5.836058	4.160699	3.259312	3.814007	3.514307	2.337057	3.146165	0.709903
"ENSMUSG00000020527"	1.984924	1.80178	1.738251	1.145379	1.619486	0.827893	3.790555	7.085848	0.936837
"ENSMUSG00000020532"	11.60891	14.996486	17.295938	5.408533	6.364666	6.591397	3.917495	7.209769	4.637211
"ENSMUSG00000020536"	8.685765	8.340025	10.83076	3.83522	4.378258	4.653604	4.716143	9.197958	4.254243
"ENSMUSG00000020538"	22.862558	24.361118	28.757853	12.436346	14.001118	14.264082	4.705275	8.292881	6.49785
"ENSMUSG00000020541"	5.205946	5.447897	4.465628	3.380402	3.492583	2.396885	1.230612	2.291969	0
"ENSMUSG00000020542"	0.201803	0	0	13.883142	21.530647	22.131584	0.1016	0	0
"ENSMUSG00000020544"	0.812724	3.633674	2.009625	1.035599	1.756129	1.181392	1.076434	2.140415	0
"ENSMUSG00000020548"	0.680903	0.384339	1.404164	1.071353	1.530261	0.345976	0	0	0
"ENSMUSG00000020553"	0	0.335202	0	0.178341	0.461853	0.357351	0.472507	1.289556	1.269553
"ENSMUSG00000020599"	0	0	0	1.002918	0.446797	1.135549	0	0.371098	0
"ENSMUSG00000020610"	13.537019	14.909094	14.406127	7.02497	9.407794	9.676126	4.545095	10.898068	11.541297
"ENSMUSG00000020612"	56.024639	58.655834	53.492332	65.543808	92.947144	85.947617	33.274086	75.938774	58.544865
"ENSMUSG00000020617"	0.004341	0	0	0	0	0	0	0	0
"ENSMUSG00000020623"	2.000119	2.807532	2.883626	2.752198	2.970752	2.510515	1.365706	1.717179	0.392344
"ENSMUSG00000020676"	400.384552	396.578613	352.429138	16.987167	17.873426	16.10276	0.491502	1.265767	0.493686
"ENSMUSG00000020679"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020680"	10.230608	12.321484	10.711837	11.061027	12.454456	11.957269	8.958387	18.762978	27.163836
"ENSMUSG00000020682"	0	0.881504	1.245369	0.931523	1.191812	1.386728	4.098662	2.644195	0.564665
"ENSMUSG00000020684"	0	0	0	1.7377	1.781122	3.248738	0	0	0
"ENSMUSG00000020689"	6.219197	7.532423	7.579432	1.284964	0.720373	1.178552	2.64194	11.261677	7.738715
"ENSMUSG00000020691"	2.468513	3.033182	2.866772	1.840702	1.861041	2.306678	1.558395	4.569077	1.09468
"ENSMUSG00000020692"	0.4534	1.459317	1.789116	1.047213	0.672028	1.095928	1.320431	3.029948	0.348937
"ENSMUSG00000020694"	14.374383	15.94364	15.464041	9.305161	10.615576	12.818724	10.678918	20.374092	30.619583
"ENSMUSG00000020695"	41.948879	43.262417	53.761826	5.109374	6.258663	6.60793	0.483023	0.336215	0
"ENSMUSG00000020696"	5.245225	5.073693	6.187504	3.318143	2.34563	3.029722	2.304904	4.532316	26.071938
"ENSMUSG00000020697"	6.451892	6.315451	8.197727	3.396845	4.206048	4.384694	3.469373	8.948327	10.624355
"ENSMUSG00000020698"	0.193692	0	0	0	0	0	0	0	0.159723
"ENSMUSG00000020700"	16.686394	18.565384	21.94268	10.877257	11.619238	10.431046	13.239299	24.242086	55.326309
"ENSMUSG00000020701"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020702"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020703"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020706"	11.908847	17.801544	15.433646	5.235326	6.089127	8.104298	5.902714	21.652405	10.45939
"ENSMUSG00000020708"	11.674538	16.754608	17.407869	7.012521	7.104375	6.381123	6.795577	18.360765	12.051074
"ENSMUSG00000020709"	1.463192	1.717975	1.482529	19.748844	19.861029	19.634357	0.515985	1.497835	4.987183
"ENSMUSG00000020712"	0.332762	0.275641	0	0	0	0	0	0	0
"ENSMUSG00000020715"	6.916423	8.851793	7.880786	4.517833	3.758786	4.305241	2.855635	6.252726	26.783995
"ENSMUSG00000020717"	2.683716	3.411243	3.44972	1.982433	0.868038	4.96906	232.795517	405.067871	10.571068
"ENSMUSG00000020719"	316.721191	302.873291	312.42514	214.910492	244.132065	256.294434	159.162918	287.60965	802.52832
"ENSMUSG00000020720"	12.968487	16.146954	13.085083	8.698406	10.644887	8.419562	8.400331	29.135853	15.397794
"ENSMUSG00000020722"	0	0	0	0.328784	0	0.266434	0	0.383784	0.404542
"ENSMUSG00000020723"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020728"	10.567624	12.079606	10.972742	5.441565	8.928109	9.687354	3.439132	5.418878	0.27279
"ENSMUSG00000020732"	0	0	0	1.480494	2.508549	2.217891	0	0	5.946739
"ENSMUSG00000020733"	2.363441	2.235766	1.304861	7.397732	7.554179	8.410757	1.545312	3.045281	61.745735
"ENSMUSG00000020734"	0.66675	0.248503	0.277932	0.088749	0	0	0.054773	0	0.513457
"ENSMUSG00000020736"	3.040316	5.889906	8.086575	1.69246	0.956979	1.172579	1.85458	5.649559	4.477514
"ENSMUSG00000020738"	41.31068	42.412861	44.303856	22.408829	30.560486	30.049301	24.210588	59.237774	43.07164
"ENSMUSG00000020740"	5.143566	7.159935	6.706291	4.913567	6.70287	5.467232	2.273084	3.594391	14.882915
"ENSMUSG00000020743"	10.347883	8.087093	9.331805	5.617513	5.919816	6.332231	4.016284	5.965106	17.319399
"ENSMUSG00000020744"	3.764481	3.329448	8.099002	2.412424	4.03887	3.174485	1.668137	2.673645	2.727911
"ENSMUSG00000020745"	30.843004	33.180801	34.069416	18.389717	24.618523	23.354622	15.542771	33.230251	36.192097
"ENSMUSG00000020752"	1.687667	1.473571	2.394543	1.056481	2.292089	2.435878	1.246426	2.392246	3.391787
"ENSMUSG00000020755"	3.406412	4.413743	4.889981	2.885143	3.567017	3.903344	2.495097	4.802063	5.559634
"ENSMUSG00000020758"	1.513882	1.16612	1.888057	14.783476	20.952396	16.088192	5.570326	2.981898	0.768008
"ENSMUSG00000020766"	6.475315	6.320538	7.013401	2.134543	2.502139	2.903231	2.336364	5.759329	2.762568
"ENSMUSG00000020773"	13.951394	16.870918	19.234646	3.877641	6.088931	5.838111	9.202951	18.914404	1.171755
"ENSMUSG00000020775"	6.598612	5.611553	11.166273	4.644271	6.738971	5.25705	3.779207	10.582198	3.161668
"ENSMUSG00000020777"	14.574667	11.30751	14.951439	7.496997	10.979768	11.823716	13.691948	23.753452	21.583265
"ENSMUSG00000020778"	2.240172	1.195796	2.370247	1.941988	1.043864	1.008923	0.976868	2.430372	5.810539
"ENSMUSG00000020780"	10.771224	11.194693	11.961714	4.808739	6.563386	6.943395	4.081795	10.956027	5.958789
"ENSMUSG00000020781"	2.010015	1.891545	1.44757	1.05267	1.512202	1.223857	0.594026	2.185131	0.95538
"ENSMUSG00000020785"	2.853422	3.308706	3.242306	0.110074	0.722429	0.395992	0.398754	0.467045	9.391827
"ENSMUSG00000020787"	0	0	0	4.37388	7.001287	6.266067	0.290197	0.234663	1.020188
"ENSMUSG00000020788"	0.349086	0.153392	0.319021	15.71212	28.669905	19.834112	4.132477	2.59983	19.275324
"ENSMUSG00000020792"	7.859199	6.970103	7.983134	4.013234	6.836323	5.299821	3.402702	9.488394	8.479346
"ENSMUSG00000020793"	2.0281	2.014071	2.725199	0	0.550315	0.395566	0	0	0.627032
"ENSMUSG00000020799"	0.120115	0.207908	0	0	0	0	0	0	0
"ENSMUSG00000020801"	6.034944	2.705704	4.80882	2.867971	3.052758	2.261512	1.211994	6.063121	6.574188
"ENSMUSG00000020803"	20.596285	22.610472	18.549992	4.290712	8.241271	9.106472	14.364809	37.150864	16.614956
"ENSMUSG00000020808"	0	0	0	0.412018	1.237149	0	1.224076	3.480683	0
"ENSMUSG00000020811"	0	0	0.386351	0	0	0.235259	1.308357	2.373162	0
"ENSMUSG00000020817"	13.076406	12.697235	13.415359	6.476277	8.885368	8.393673	7.597548	11.871977	16.832731
"ENSMUSG00000020818"	4.965627	6.663507	8.150632	4.042205	3.677774	4.25817	4.237353	6.421633	10.72614
"ENSMUSG00000020821"	9.786432	7.57932	9.022168	10.609984	16.452002	10.812157	7.642169	18.815451	18.776163
"ENSMUSG00000020826"	0.211436	0.381462	0	0	0	0.201524	13.861272	39.121159	0.56025
"ENSMUSG00000020828"	5.385782	5.852196	8.866886	2.662037	3.431152	2.642305	3.654641	8.492237	1.250728
"ENSMUSG00000020830"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020834"	0.11587	1.089652	1.297693	0.722624	0.441544	0.298146	1.279842	2.780331	1.403492
"ENSMUSG00000020836"	2.563418	2.594595	2.217066	2.023847	1.610737	2.703093	2.668862	1.492584	1.968986
"ENSMUSG00000020838"	0	0	0.162324	0	0	0	0	0	0.17522
"ENSMUSG00000020839"	0	0.285709	0	0	0.097795	0.184713	0.470016	0.81159	0
"ENSMUSG00000020840"	6.793196	5.920675	6.843848	3.762929	6.593712	7.764232	4.508977	12.95467	2.308137
"ENSMUSG00000020841"	27.472668	28.014977	29.007866	9.584931	13.378759	14.763001	25.629297	42.926857	32.752357
"ENSMUSG00000020846"	2.478369	1.95801	2.237548	0.852747	1.580313	2.237883	19.711348	31.473757	8.15701
"ENSMUSG00000020847"	0	0	0.573757	0.382754	0.258319	0.165715	0.565737	1.759354	0.202547
"ENSMUSG00000020848"	0	0.763928	0	0.613253	0.569323	0.554048	0.669883	1.334357	0
"ENSMUSG00000020849"	68.644981	70.500946	80.969818	40.305481	45.162189	48.144257	47.823586	153.365295	76.321281
"ENSMUSG00000020850"	30.283379	36.462334	37.175686	18.505043	23.446541	24.97826	18.9065	45.301311	40.380611
"ENSMUSG00000020859"	41.61359	42.155987	43.938107	26.31138	27.231787	30.076513	35.017982	64.85099	226.487122
"ENSMUSG00000020863"	37.19833	34.614635	35.760517	33.247761	38.809387	37.261677	23.515766	46.495827	67.648338
"ENSMUSG00000020864"	11.551088	13.092669	16.598455	6.699982	11.892786	10.17113	5.728652	12.66251	5.473486
"ENSMUSG00000020865"	0.30692	0.216123	0.249016	0	0.186214	0.069341	1.178748	1.445898	9.295321
"ENSMUSG00000020867"	0	0	0	0.211404	0	0	0	0	0
"ENSMUSG00000020868"	6.565119	4.541294	4.948839	2.764498	3.761569	3.663078	2.122038	3.502693	1.748362
"ENSMUSG00000020869"	17.174604	17.795328	17.736	4.568397	6.166222	6.75693	9.318026	46.491753	17.381569
"ENSMUSG00000020870"	0.176203	0	0	0	0	0.036317	0	0	0
"ENSMUSG00000020871"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020872"	0	1.504068	1.211221	0	0.702057	0.47583	0.183653	0.279675	0
"ENSMUSG00000020873"	14.583098	19.303049	18.68379	12.0599	12.145354	10.356959	9.399075	28.013607	9.452409
"ENSMUSG00000020875"	0	0	0	0	0	0	0.715882	0.840126	0
"ENSMUSG00000020876"	4.346099	4.662603	4.000583	2.171311	4.342282	3.486965	5.829235	6.624046	11.757849
"ENSMUSG00000020877"	0.57342	0.166096	0.435292	0.11593	0.306484	0.694166	0.593596	1.365625	0
"ENSMUSG00000020878"	0.193253	0.348464	0	0	0	0	0	0	0
"ENSMUSG00000020882"	1.637012	2.24712	3.806844	1.469006	1.478661	2.645231	0.126669	0.178063	0
"ENSMUSG00000020884"	0.617257	1.04418	1.454236	0	0	0.123879	0	0	0
"ENSMUSG00000020888"	15.654197	7.998961	15.669391	3.070541	5.340683	4.852587	5.734274	4.144612	28.068449
"ENSMUSG00000020890"	0	0	0	0	0	0.050253	0	0	0
"ENSMUSG00000020891"	0	0	0	0	0	0.091239	0	0	0
"ENSMUSG00000020893"	18.518835	16.721594	13.687315	23.063675	17.368073	23.392982	2.02118	4.379787	39.197292
"ENSMUSG00000020894"	26.856314	25.211067	35.12875	24.463474	28.951475	27.956182	6.491658	13.778469	28.756493
"ENSMUSG00000020895"	4.740408	7.935412	8.105124	3.136516	3.790229	1.68011	0.909815	0	0
"ENSMUSG00000020897"	0	0.999924	0	0.146814	0	0	2.294123	4.081006	0.616906
"ENSMUSG00000020901"	0.41291	0.984571	1.411049	0	0	0.101282	0.976386	3.518473	68.960464
"ENSMUSG00000020902"	38.746284	39.384174	54.332073	6.628551	8.163432	7.785438	1.531627	1.260063	0
"ENSMUSG00000020904"	0	0	0	0	0	0	0	0.502162	0
"ENSMUSG00000020905"	0	0	0	0	0.057927	0	0.849488	1.271959	0
"ENSMUSG00000020907"	2.184718	1.840759	4.218374	0.677829	0.423664	0.182482	0.218563	0	0
"ENSMUSG00000020908"	0.190043	0.070234	0	0.089743	0.070451	0.053648	1.002385	0.013774	0
"ENSMUSG00000020911"	0	0	0	1.852425	1.205812	2.492434	0	0	0
"ENSMUSG00000020916"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000020917"	22.112154	28.239613	30.850962	6.910019	11.523833	9.295304	9.964113	23.566002	23.975212
"ENSMUSG00000020918"	4.924479	5.48154	5.948829	3.584174	4.099617	4.002266	7.087179	13.803291	2.475826
"ENSMUSG00000020919"	15.286324	12.522738	13.402298	4.420161	4.433206	5.859019	4.349437	9.009502	22.792641
"ENSMUSG00000020921"	2.498518	1.651877	1.273328	0	0.420208	0.3733	0.383806	2.972018	0
"ENSMUSG00000020922"	13.322022	14.509785	15.510089	6.568989	8.349857	8.45279	6.770505	24.436657	25.127943
"ENSMUSG00000020925"	3.399951	5.679517	3.531352	1.801282	2.176476	2.986304	3.769612	6.522376	3.671067
"ENSMUSG00000020926"	0.440319	0.233305	0.590541	2.556177	1.430061	2.212972	0.220801	0	0
"ENSMUSG00000020928"	1.195981	0.348695	0.550293	34.266113	31.315884	39.034809	0.829124	2.572029	0
"ENSMUSG00000020930"	0	0	0	0	0.215488	0	0	0	0
"ENSMUSG00000020932"	0	0.12986	0	0	0.150806	0.104767	0	0	0
"ENSMUSG00000020935"	11.262845	13.031013	14.01039	3.427228	4.576541	5.046294	3.775853	6.114789	7.229406
"ENSMUSG00000020936"	7.582947	7.513209	10.293419	6.113768	7.905513	6.97864	4.836915	12.130331	9.802001
"ENSMUSG00000020937"	4.295003	4.822379	4.630384	5.784338	4.429433	5.331946	0.939836	1.001299	0.23474
"ENSMUSG00000020940"	0	0.507412	1.784986	0	0	0	0.1351	0	1.563631
"ENSMUSG00000020941"	3.690045	3.518307	6.073048	2.019266	2.426207	2.92606	1.054752	1.675023	11.069287
"ENSMUSG00000020945"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000021148"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000021149"	3.061808	4.969513	3.18479	3.00934	3.873017	3.291785	3.48233	8.138285	4.492276
"ENSMUSG00000021196"	27.515755	27.779959	24.073639	10.50465	11.993773	11.911374	10.346279	16.351244	28.743803
"ENSMUSG00000021207"	0.8341	0.777375	0	0	0	0	0	0	0
"ENSMUSG00000021210"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000021213"	0	0	0	0.117194	0	0	0	0	1.340152
"ENSMUSG00000021214"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000021215"	1.351489	0.790509	2.47295	7.563624	15.342381	11.378731	3.235039	4.611372	0.982713
"ENSMUSG00000021303"	0.817151	1.788038	2.620632	0.111206	0.404945	0.297648	0	0.071991	6.889092
"ENSMUSG00000021306"	7.522914	8.899276	8.231203	2.590635	2.55107	3.980556	2.997845	8.029715	30.453133
"ENSMUSG00000021311"	4.359403	5.790252	5.565205	7.253513	6.824737	7.75025	3.278883	7.069911	7.035872
"ENSMUSG00000021314"	0.076722	0.198481	0.498445	3.853396	7.333964	5.587961	0.092468	0.004371	0
"ENSMUSG00000021318"	20.410406	23.501776	23.64607	6.100151	5.865246	7.173216	0.529789	2.256564	0
"ENSMUSG00000021319"	21.083637	21.050436	45.722382	0.241539	0.103884	0	0	0	0
"ENSMUSG00000021326"	2.829412	4.119808	6.111048	2.301111	1.944749	1.820256	2.004749	6.302001	6.814831
"ENSMUSG00000021327"	11.655442	14.893018	16.455025	9.926716	9.900428	10.75066	6.818517	9.806964	5.887092
"ENSMUSG00000021335"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000021336"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000021337"	0	0.055451	0	0	0	0	0	0	0
"ENSMUSG00000021338"	7.234323	8.1837	9.970135	2.059032	3.999256	2.869217	2.156106	0.518834	1.122559
"ENSMUSG00000021339"	4.34444	6.316514	4.705024	3.945155	6.264726	5.260255	3.722196	7.117586	6.351966
"ENSMUSG00000021342"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000021359"	0.400384	0	0	0	0.248582	0	0	0	0
"ENSMUSG00000021360"	0.904785	0	0.250441	11.901604	14.432497	13.144856	11.047542	23.312452	158.465302
"ENSMUSG00000021361"	7.372464	6.236478	5.710164	2.876479	4.041134	4.064323	5.808403	10.417735	25.13912
